time,x,y,z,MF
15:15:50:2,10.87,7.45,14.84,19.85
15:15:50:2,10.72,8.56,14.06,19.64
15:15:50:3,11.17,8.10,14.17,19.78
15:15:50:3,12.08,7.19,14.40,20.12
15:15:50:3,11.27,7.39,14.60,19.87
15:15:50:3,10.72,7.53,14.73,19.71
15:15:50:3,9.25,7.82,14.44,18.85
15:15:50:3,9.01,7.87,14.40,18.72
15:15:50:4,10.37,8.56,15.07,20.20
15:15:50:4,10.04,8.13,14.98,19.78
15:15:50:4,9.01,6.85,14.73,18.57
15:15:50:4,9.44,7.97,14.48,19.03
15:15:50:4,9.86,9.07,14.23,19.54
15:15:50:4,10.39,8.02,14.49,19.54
15:15:50:4,10.55,7.70,14.56,19.56
15:15:50:5,9.86,6.33,13.22,17.67
15:15:50:5,9.89,6.20,13.30,17.69
15:15:50:5,10.03,5.48,13.73,17.86
15:15:50:5,9.17,5.33,13.87,17.46
15:15:50:5,7.98,5.13,14.06,16.96
15:15:50:6,7.98,4.67,13.83,16.64
15:15:50:6,7.98,4.45,13.73,16.49
15:15:50:6,8.46,3.32,14.20,16.86
15:15:50:6,8.49,3.15,14.25,16.89
15:15:50:6,8.49,1.88,14.56,16.96
15:15:50:6,7.86,1.83,14.17,16.31
15:15:50:7,6.61,1.71,13.39,15.03
15:15:50:7,6.10,0.40,13.89,15.17
15:15:50:7,5.75,-0.51,14.23,15.36
15:15:50:7,5.46,-0.51,13.37,14.45
15:15:50:7,5.41,-0.51,13.22,14.30
15:15:50:7,5.41,-0.85,13.56,14.62
15:15:50:8,4.91,-1.44,13.48,14.41
15:15:50:8,3.36,-3.25,13.22,14.02
15:15:50:8,2.84,-3.59,13.39,14.15
15:15:50:8,2.33,-3.93,13.56,14.31
15:15:50:8,2.07,-4.46,13.56,14.42
15:15:50:9,1.99,-4.62,13.56,14.46
15:15:50:9,1.31,-5.30,11.88,13.08
15:15:50:9,1.22,-5.71,12.17,13.50
15:15:50:9,0.79,-7.87,13.73,15.84
15:15:50:9,0.22,-7.44,13.73,15.61
15:15:50:9,-0.58,-6.84,13.73,15.35
15:15:50:9,-1.74,-5.45,13.95,15.08
15:15:51:0,-2.29,-4.79,14.06,15.03
15:15:51:0,-1.00,-7.04,12.17,14.10
15:15:51:0,-0.90,-7.26,12.14,14.18
15:15:51:0,-0.58,-8.21,13.39,15.72
15:15:51:0,-1.03,-7.53,13.17,15.21
15:15:51:0,-1.94,-6.16,12.72,14.26
15:15:51:1,-2.96,-6.56,13.91,15.67
15:15:51:1,-3.66,-6.84,14.73,16.65
15:15:51:1,-1.76,-7.57,14.59,16.53
15:15:51:1,-1.43,-7.70,14.56,16.53
15:15:51:1,-3.66,-6.84,13.73,15.77
15:15:51:1,-3.95,-6.72,13.69,15.75
15:15:51:2,-4.85,-6.33,13.56,15.73
15:15:51:2,-4.42,-7.45,14.49,16.89
15:15:51:2,-4.00,-8.55,15.40,18.06
15:15:51:2,-4.00,-6.45,15.40,17.17
15:15:51:2,-4.00,-5.82,15.40,16.94
15:15:51:2,-4.31,-5.29,14.68,16.19
15:15:51:3,-4.92,-5.53,15.11,16.83
15:15:51:3,-5.37,-6.16,16.07,18.03
15:15:51:3,-4.74,-5.28,15.21,16.78
15:15:51:3,-4.51,-4.96,14.90,16.34
15:15:51:3,-5.02,-4.12,14.73,16.10
15:15:51:3,-4.91,-4.13,14.76,16.09
15:15:51:4,-4.17,-4.28,14.90,16.05
15:15:51:4,-3.76,-3.74,15.16,16.06
15:15:51:4,-3.14,-2.91,15.57,16.15
15:15:51:4,-5.02,-2.80,16.11,17.11
15:15:51:4,-6.05,-2.74,16.41,17.70
15:15:51:4,-5.28,-2.89,15.95,17.05
15:15:51:5,-5.22,-2.93,15.98,17.06
15:15:51:5,-5.54,-3.25,17.24,18.40
15:15:51:5,-4.69,-3.25,16.83,17.77
15:15:51:5,-2.80,-3.25,15.90,16.47
15:15:51:5,-1.26,-3.63,16.85,17.28
15:15:51:5,-0.06,-3.93,17.58,18.01
15:15:51:6,3.29,-4.77,18.67,19.55
15:15:51:6,4.04,-4.96,18.92,19.97
15:15:51:6,5.75,-4.62,18.59,20.00
15:15:51:6,6.44,-4.54,18.81,20.39
15:15:51:6,8.83,-4.28,19.59,21.91
15:15:51:7,11.85,-4.19,20.95,24.43
15:15:51:7,15.16,-4.10,22.44,27.39
15:15:51:7,18.04,-4.98,25.50,31.63
15:15:51:7,19.10,-5.30,26.63,33.20
15:15:51:7,20.79,-6.31,26.63,34.37
15:15:51:7,20.65,-6.45,26.61,34.29
15:15:51:8,19.61,-7.18,26.46,33.71
15:15:51:8,19.34,-7.05,26.46,33.53
15:15:51:8,18.93,-6.84,26.46,33.25
15:15:51:8,19.15,-7.28,26.25,33.30
15:15:51:8,19.27,-7.53,26.13,33.32
15:15:51:8,20.50,-7.53,27.03,34.75
15:15:51:9,20.64,-7.49,27.17,34.93
15:15:51:9,20.64,-6.84,27.80,35.29
15:15:51:9,20.64,-7.26,27.39,35.06
15:15:51:9,20.64,-8.21,26.46,34.55
15:15:51:9,21.02,-7.44,27.22,35.19
15:15:51:9,21.32,-6.84,27.80,35.70
15:15:51:9,22.58,-7.54,28.49,37.13
15:15:52:0,22.86,-7.70,28.64,37.45
15:15:52:0,21.50,-8.38,26.29,34.98
15:15:52:0,21.61,-8.19,26.18,34.92
15:15:52:0,22.01,-7.53,25.79,34.73
15:15:52:0,21.19,-7.20,26.43,34.63
15:15:52:0,20.30,-6.84,27.13,34.57
15:15:52:1,21.55,-7.59,27.38,35.66
15:15:52:1,22.01,-7.87,27.47,36.06
15:15:52:1,21.84,-9.05,26.97,35.86
15:15:52:1,21.72,-8.95,27.03,35.81
15:15:52:1,20.98,-8.21,27.47,35.53
15:15:52:2,20.71,-7.94,27.99,35.72
15:15:52:2,20.30,-7.53,28.81,36.03
15:15:52:2,19.63,-7.31,27.07,34.23
15:15:52:2,19.27,-7.18,26.13,33.25
15:15:52:2,19.27,-7.18,27.64,34.45
15:15:52:2,19.31,-7.20,27.67,34.50
15:15:52:3,19.96,-7.53,25.46,33.21
15:15:52:3,19.64,-7.21,25.56,33.03
15:15:52:3,18.93,-6.50,25.79,32.64
15:15:52:3,19.02,-6.02,24.57,31.65
15:15:52:3,19.10,-5.64,23.61,30.89
15:15:52:3,17.84,-5.78,24.57,30.91
15:15:52:3,17.56,-5.82,24.78,30.93
15:15:52:4,16.36,-7.01,24.62,30.38
15:15:52:4,16.44,-6.86,24.02,29.90
15:15:52:4,16.71,-6.33,21.94,28.29
15:15:52:4,15.97,-5.43,22.18,27.86
15:15:52:4,15.16,-4.45,22.44,27.45
15:15:52:4,14.41,-5.70,22.44,27.27
15:15:52:5,14.14,-6.16,22.44,27.23
15:15:52:5,12.28,-4.30,21.94,25.51
15:15:52:5,12.07,-4.37,21.75,25.25
15:15:52:5,10.89,-4.96,20.60,23.82
15:15:52:5,10.01,-4.49,20.00,22.82
15:15:52:6,8.66,-3.76,19.09,21.30
15:15:52:6,6.23,-3.32,18.22,19.54
15:15:52:6,4.90,-3.08,17.75,18.67
15:15:52:6,2.74,-2.77,18.05,18.47
15:15:52:6,2.28,-2.77,17.94,18.29
15:15:52:6,-1.60,-3.42,15.40,15.86
15:15:52:7,-2.71,-3.37,15.45,16.05
15:15:52:7,-5.20,-3.25,15.57,16.73
15:15:52:7,-6.74,-2.09,16.70,18.13
15:15:52:7,-7.93,-1.19,17.58,19.32
15:15:52:7,-7.66,-1.48,17.03,18.73
15:15:52:7,-7.59,-1.54,16.91,18.60
15:15:52:8,-10.50,-1.02,18.08,20.93
15:15:52:8,-11.11,-1.10,17.93,21.13
15:15:52:8,-13.24,-1.37,17.41,21.91
15:15:52:8,-12.91,-0.88,18.86,22.87
15:15:52:8,-12.55,-0.34,20.43,23.98
15:15:52:8,-11.17,-0.72,19.57,22.54
15:15:52:8,-10.67,-0.85,19.26,22.03
15:15:52:9,-11.18,-0.35,18.43,21.56
15:15:52:9,-11.04,-0.29,18.51,21.56
15:15:52:9,-10.16,0.00,19.09,21.62
15:15:52:9,-9.41,-0.20,17.96,20.28
15:15:52:9,-8.27,-0.51,16.24,18.23
15:15:53:0,-8.61,-1.07,17.22,19.28
15:15:53:0,-8.79,-1.37,17.75,19.85
15:15:53:0,-10.18,-0.59,16.99,19.82
15:15:53:0,-10.28,-0.46,16.90,19.79
15:15:53:0,-9.47,0.34,16.74,19.24
15:15:53:0,-10.01,-0.29,17.16,19.86
15:15:53:1,-11.18,-1.71,18.08,21.33
15:15:53:1,-9.83,-1.32,17.14,19.80
15:15:53:1,-8.79,-1.02,16.41,18.64
15:15:53:1,-8.51,-2.14,16.68,18.85
15:15:53:1,-8.45,-2.39,16.74,18.90
15:15:53:1,-8.27,-3.93,16.24,18.64
15:15:53:2,-8.31,-4.13,16.35,18.80
15:15:53:2,-8.45,-4.79,16.74,19.35
15:15:53:2,-10.09,-5.45,15.94,19.63
15:15:53:2,-11.87,-6.16,15.07,20.14
15:15:53:2,-12.25,-7.29,14.70,20.47
15:15:53:2,-12.38,-7.70,14.56,20.61
15:15:53:2,-12.55,-9.90,15.06,21.96
15:15:53:3,-12.70,-10.16,14.97,22.11
15:15:53:3,-13.58,-11.63,14.40,22.95
15:15:53:3,-12.63,-11.63,14.13,22.24
15:15:53:3,-11.18,-11.63,13.73,21.18
15:15:53:3,-9.52,-11.74,13.40,20.20
15:15:53:4,-8.62,-11.80,13.22,19.71
15:15:53:4,-7.53,-11.34,13.37,19.09
15:15:53:4,-7.25,-11.29,13.33,18.92
15:15:53:4,-4.34,-11.29,12.38,17.31
15:15:53:4,-4.77,-11.61,12.38,17.63
15:15:53:4,-5.71,-12.32,12.38,18.38
15:15:53:5,-5.13,-11.74,12.01,17.56
15:15:53:5,-4.68,-11.29,11.71,16.93
15:15:53:5,-4.12,-9.05,11.44,15.16
15:15:53:5,-4.00,-8.55,11.38,14.79
15:15:53:5,-4.85,-6.33,12.55,14.87
15:15:53:5,-4.74,-5.83,12.29,14.40
15:15:53:6,-4.34,-4.10,11.38,12.85
15:15:53:6,-3.76,-4.02,11.62,12.86
15:15:53:6,-3.14,-3.93,11.88,12.90
15:15:53:6,-2.01,-2.05,11.27,11.63
15:15:53:6,-1.60,-1.37,11.04,11.24
15:15:53:6,-1.77,-0.18,9.88,10.04
15:15:53:7,-1.65,0.10,10.13,10.27
15:15:53:7,-0.92,1.71,11.71,11.87
15:15:53:7,-0.31,1.92,11.12,11.28
15:15:53:7,0.62,2.23,10.21,10.47
15:15:53:7,0.96,3.01,11.41,11.84
15:15:53:7,1.14,3.42,12.05,12.58
15:15:53:8,3.30,5.28,11.14,12.76
15:15:53:8,3.60,5.41,11.07,12.84
15:15:53:8,4.73,4.28,11.55,13.19
15:15:53:8,4.36,4.97,12.22,13.90
15:15:53:8,3.53,6.50,13.73,15.59
15:15:53:8,3.92,6.89,13.35,15.52
15:15:53:9,4.21,7.19,13.06,15.49
15:15:53:9,3.65,7.19,12.78,15.11
15:15:53:9,3.53,7.19,12.72,15.03
15:15:53:9,4.73,7.36,12.22,15.03
15:15:53:9,4.84,7.09,12.48,15.15
15:15:53:9,5.24,6.16,13.39,15.64
15:15:54:0,5.73,7.15,13.07,15.96
15:15:54:0,6.27,8.22,12.72,16.39
15:15:54:0,5.01,7.96,12.23,15.43
15:15:54:0,4.56,7.87,12.05,15.10
15:15:54:0,6.08,7.70,14.21,17.27
15:15:54:1,6.36,7.63,13.97,17.14
15:15:54:1,7.98,7.19,12.38,16.39
15:15:54:1,7.64,6.98,13.11,16.71
15:15:54:1,7.12,6.67,14.23,17.25
15:15:54:1,6.79,7.45,13.25,16.65
15:15:54:1,6.61,7.87,12.72,16.35
15:15:54:1,7.54,9.73,14.54,19.05
15:15:54:2,7.59,9.88,14.78,19.33
15:15:54:2,6.78,9.07,15.57,19.25
15:15:54:2,7.42,9.28,14.53,18.77
15:15:54:2,8.83,9.75,12.22,17.96
15:15:54:2,8.25,9.56,12.79,17.97
15:15:54:2,7.81,9.41,13.22,18.01
15:15:54:3,7.95,9.83,13.36,18.39
15:15:54:3,7.98,9.93,13.39,18.48
15:15:54:3,8.49,9.41,14.23,19.06
15:15:54:3,8.80,9.72,14.38,19.46
15:15:54:3,9.86,10.78,14.90,20.87
15:15:54:3,8.79,10.86,14.82,20.37
15:15:54:4,7.64,10.95,14.73,19.88
15:15:54:4,7.89,10.20,15.22,19.95
15:15:54:4,7.98,9.93,15.40,19.98
15:15:54:4,8.15,10.77,15.24,20.36
15:15:54:4,8.32,10.80,15.30,20.50
15:15:54:5,9.35,10.95,15.74,21.33
15:15:54:5,8.94,11.09,15.74,21.22
15:15:54:5,8.32,11.29,15.74,21.08
15:15:54:5,7.99,10.74,15.85,20.74
15:15:54:5,7.81,10.44,15.90,20.56
15:15:54:5,7.96,10.59,13.93,19.23
15:15:54:6,8.02,10.67,13.84,19.22
15:15:54:6,8.66,11.64,15.74,21.40
15:15:54:6,7.97,11.69,15.27,20.82
15:15:54:6,6.44,11.81,14.23,19.58
15:15:54:6,8.28,11.13,14.51,20.07
15:15:54:6,9.69,10.61,14.73,20.58
15:15:54:6,7.59,12.15,14.87,20.65
15:15:54:7,7.12,12.49,14.90,20.71
15:15:54:7,5.92,11.64,16.74,21.23
15:15:54:7,6.23,11.25,16.44,20.87
15:15:54:7,7.30,9.93,15.40,19.72
15:15:54:7,7.95,10.75,14.92,20.03
15:15:54:8,8.66,11.64,14.40,20.44
15:15:54:8,7.53,11.26,15.26,20.40
15:15:54:8,7.12,11.12,15.57,20.42
15:15:54:8,7.29,10.95,15.07,20.01
15:15:54:8,7.22,10.78,15.14,19.94
15:15:54:8,6.78,9.75,15.57,19.58
15:15:54:9,7.60,10.43,15.97,20.53
15:15:54:9,8.83,11.47,16.57,22.00
15:15:54:9,8.94,11.13,15.81,21.31
15:15:54:9,9.01,10.95,15.40,20.93
15:15:54:9,8.85,12.04,15.55,21.57
15:15:54:9,8.80,12.10,15.52,21.56
15:15:55:0,8.32,11.29,14.73,20.34
15:15:55:0,7.95,11.13,14.99,20.29
15:15:55:0,7.12,10.78,15.57,20.23
15:15:55:0,7.70,10.78,14.62,19.73
15:15:55:0,8.15,10.78,13.89,19.38
15:15:55:0,7.17,10.92,14.86,19.78
15:15:55:0,6.95,10.95,15.07,19.88
15:15:55:1,8.32,11.29,16.07,21.33
15:15:55:1,8.40,11.37,15.84,21.23
15:15:55:1,8.66,11.64,15.07,20.92
15:15:55:1,8.58,11.06,15.80,21.10
15:15:55:1,8.49,10.44,16.57,21.35
15:15:55:1,7.35,11.83,14.72,20.27
15:15:55:2,6.95,12.32,14.06,19.95
15:15:55:2,8.82,11.13,13.89,19.87
15:15:55:2,8.61,11.05,13.97,19.78
15:15:55:2,7.30,10.61,14.40,19.31
15:15:55:2,8.45,11.09,14.60,20.19
15:15:55:3,10.20,11.81,14.90,21.58
15:15:55:3,8.97,9.68,15.01,19.99
15:15:55:3,8.32,8.56,15.07,19.22
15:15:55:3,8.94,11.97,15.07,21.22
15:15:55:3,8.96,12.20,15.03,21.33
15:15:55:3,8.32,10.27,14.40,19.54
15:15:55:4,8.37,10.43,14.13,19.46
15:15:55:4,8.49,10.78,13.56,19.29
15:15:55:4,8.69,10.59,15.08,20.37
15:15:55:4,8.83,10.44,16.24,21.23
15:15:55:4,8.69,11.14,15.00,20.61
15:15:55:4,8.66,11.29,14.73,20.48
15:15:55:5,9.52,10.78,15.57,21.20
15:15:55:5,9.40,10.59,15.30,20.84
15:15:55:5,9.01,9.93,14.40,19.67
15:15:55:5,9.34,10.59,14.40,20.16
15:15:55:5,9.69,11.29,14.40,20.70
15:15:55:5,9.31,12.18,14.77,21.29
15:15:55:5,9.18,12.49,14.90,21.50
15:15:55:6,8.16,11.13,14.90,20.31
15:15:55:6,8.10,10.97,15.00,20.27
15:15:55:6,7.81,10.10,15.57,20.13
15:15:55:6,8.01,9.75,15.50,19.99
15:15:55:6,8.32,9.24,15.40,19.79
15:15:55:7,7.98,9.80,16.61,20.87
15:15:55:7,7.81,10.10,17.24,21.45
15:15:55:7,8.74,10.41,15.72,20.78
15:15:55:7,8.82,10.47,15.48,20.67
15:15:55:7,8.66,10.95,14.06,19.82
15:15:55:7,8.45,10.95,14.27,19.88
15:15:55:8,7.98,10.95,14.73,20.02
15:15:55:8,8.86,11.05,14.83,20.50
15:15:55:8,9.52,11.12,14.90,20.89
15:15:55:8,9.09,10.70,15.04,20.57
15:15:55:8,9.01,10.61,15.07,20.51
15:15:55:8,7.64,10.61,15.07,19.95
15:15:55:9,7.83,10.33,15.34,20.08
15:15:55:9,8.49,9.41,16.24,20.60
15:15:55:9,7.99,10.08,15.26,19.96
15:15:55:9,7.47,10.78,14.23,19.35
15:15:55:9,8.35,10.91,14.85,20.23
15:15:55:9,8.66,10.95,15.07,20.54
15:15:56:0,9.17,10.44,16.23,21.37
15:15:56:0,8.95,10.46,16.07,21.16
15:15:56:0,7.64,10.61,15.07,19.95
15:15:56:0,8.05,10.47,15.07,20.04
15:15:56:0,8.66,10.27,15.07,20.19
15:15:56:0,8.21,11.39,15.95,21.25
15:15:56:1,7.98,11.98,16.41,21.82
15:15:56:1,8.44,12.76,14.12,20.82
15:15:56:1,8.51,12.68,13.96,20.69
15:15:56:1,8.83,10.44,14.90,20.22
15:15:56:1,8.73,10.87,14.58,20.17
15:15:56:1,8.49,11.81,13.89,20.11
15:15:56:2,8.78,11.13,14.37,20.18
15:15:56:2,9.01,10.61,14.73,20.26
15:15:56:2,8.58,10.19,14.59,19.76
15:15:56:2,8.49,10.10,14.56,19.65
15:15:56:2,7.47,10.78,13.89,19.11
15:15:56:2,7.86,10.70,14.36,19.56
15:15:56:3,9.18,10.44,15.90,21.12
15:15:56:3,9.42,10.35,15.50,20.89
15:15:56:3,9.69,10.27,15.07,20.65
15:15:56:3,9.44,10.27,15.81,21.08
15:15:56:3,9.35,10.27,16.07,21.24
15:15:56:3,8.67,10.95,15.74,21.04
15:15:56:4,8.76,10.95,15.74,21.08
15:15:56:4,9.35,10.95,15.74,21.33
15:15:56:4,8.94,10.54,15.60,20.84
15:15:56:4,8.32,9.93,15.40,20.12
15:15:56:4,8.54,10.60,15.84,20.89
15:15:56:4,8.66,10.95,16.07,21.29
15:15:56:5,8.82,10.80,16.53,21.62
15:15:56:5,8.89,10.73,16.56,21.64
15:15:56:5,9.69,9.93,16.41,21.48
15:15:56:5,9.42,9.98,16.14,21.19
15:15:56:5,8.83,10.10,15.57,20.55
15:15:56:5,9.13,10.59,14.70,20.29
15:15:56:6,9.35,10.95,14.06,20.13
15:15:56:6,8.64,10.81,15.31,20.64
15:15:56:6,8.49,10.78,15.57,20.75
15:15:56:6,8.32,10.95,16.07,21.15
15:15:56:6,8.80,10.79,15.91,21.15
15:15:56:7,10.37,10.27,15.40,21.22
15:15:56:7,9.79,10.69,15.32,21.09
15:15:56:7,9.18,11.12,15.23,20.98
15:15:56:7,9.56,11.25,15.61,21.48
15:15:56:7,9.69,11.29,15.74,21.66
15:15:56:7,9.01,9.24,13.40,18.60
15:15:56:8,9.06,9.45,13.74,18.98
15:15:56:8,9.35,10.61,15.74,21.16
15:15:56:8,9.42,10.68,15.40,20.97
15:15:56:8,9.52,10.78,14.90,20.71
15:15:56:8,9.86,9.99,15.01,20.55
15:15:56:8,10.03,9.58,15.07,20.48
15:15:56:9,9.41,10.83,15.68,21.25
15:15:56:9,9.34,10.92,15.75,21.32
15:15:56:9,9.18,10.44,15.90,21.12
15:15:56:9,9.23,10.49,15.63,20.97
15:15:56:9,9.35,10.61,15.07,20.66
15:15:56:9,9.25,10.51,15.36,20.78
15:15:56:9,9.18,10.44,15.57,20.87
15:15:57:0,10.03,10.72,14.73,20.80
15:15:57:0,10.20,10.78,14.56,20.80
15:15:57:0,9.01,11.98,14.73,21.01
15:15:57:0,9.09,11.57,14.97,20.99
15:15:57:0,9.35,10.27,15.74,20.99
15:15:57:0,8.84,11.11,15.57,21.07
15:15:57:1,8.32,11.98,15.40,21.21
15:15:57:1,8.71,13.13,15.53,22.12
15:15:57:1,8.83,13.52,15.57,22.43
15:15:57:1,8.83,11.47,15.57,21.26
15:15:57:1,8.97,11.33,15.49,21.18
15:15:57:2,9.69,10.61,15.07,20.82
15:15:57:2,9.76,10.96,15.14,21.08
15:15:57:2,9.86,11.47,15.23,21.46
15:15:57:2,9.52,10.67,15.79,21.30
15:15:57:2,9.35,10.27,16.07,21.24
15:15:57:2,8.56,11.37,17.15,22.28
15:15:57:3,8.52,11.44,17.20,22.34
15:15:57:3,8.83,11.12,16.57,21.83
15:15:57:3,8.78,11.85,16.19,21.90
15:15:57:3,8.66,13.35,15.40,22.14
15:15:57:3,9.66,11.75,15.79,21.93
15:15:57:3,10.37,10.61,16.07,21.87
15:15:57:4,8.94,11.18,14.67,20.49
15:15:57:4,8.66,11.29,14.40,20.24
15:15:57:4,9.52,11.12,16.57,22.11
15:15:57:4,9.35,11.21,16.00,21.65
15:15:57:4,8.83,11.47,14.23,20.30
15:15:57:4,9.18,11.47,15.07,21.04
15:15:57:5,9.52,11.47,15.90,21.79
15:15:57:5,8.48,11.47,15.40,20.99
15:15:57:5,8.15,11.47,15.23,20.73
15:15:57:5,8.15,11.12,16.57,21.56
15:15:57:5,8.15,11.18,16.41,21.46
15:15:57:5,8.15,11.47,15.57,20.98
15:15:57:6,8.65,10.82,15.92,21.10
15:15:57:6,9.35,9.93,16.41,21.33
15:15:57:6,9.69,10.27,16.07,21.39
15:15:57:6,9.86,10.44,15.90,21.43
15:15:57:6,8.27,11.39,15.59,21.01
15:15:57:6,8.26,11.47,15.60,21.05
15:15:57:7,9.52,11.47,15.90,21.79
15:15:57:7,9.17,11.47,16.13,21.81
15:15:57:7,8.49,11.47,16.57,21.87
15:15:57:7,8.19,11.57,15.48,20.99
15:15:57:7,7.98,11.64,14.73,20.40
15:15:57:7,9.86,11.20,16.01,21.89
15:15:57:8,10.20,11.12,16.24,22.17
15:15:57:8,10.72,11.64,15.40,22.08
15:15:57:8,10.98,11.64,15.32,22.15
15:15:57:8,11.74,11.64,15.07,22.37
15:15:57:8,10.96,11.20,15.32,21.92
15:15:57:8,10.20,10.78,15.57,21.51
15:15:57:9,9.29,10.65,14.41,20.18
15:15:57:9,9.01,10.61,14.06,19.78
15:15:57:9,9.01,9.93,15.40,20.42
15:15:57:9,9.09,9.84,15.26,20.30
15:15:57:9,9.52,9.41,14.56,19.78
15:15:57:9,9.37,9.56,14.99,20.10
15:15:58:0,9.18,9.75,15.57,20.54
15:15:58:0,10.23,9.64,15.45,20.89
15:15:58:0,10.72,9.58,15.40,21.07
15:15:58:0,9.43,10.22,14.46,20.06
15:15:58:0,9.30,10.37,14.53,20.13
15:15:58:0,8.83,11.47,15.90,21.50
15:15:58:1,9.25,11.29,15.50,21.29
15:15:58:1,10.03,10.95,14.73,20.92
15:15:58:1,10.55,11.26,15.44,21.82
15:15:58:1,10.89,11.47,15.90,22.43
15:15:58:1,9.72,10.88,15.62,21.37
15:15:58:1,9.52,10.78,15.57,21.20
15:15:58:2,9.35,10.27,16.41,21.49
15:15:58:2,9.57,10.67,16.36,21.76
15:15:58:2,10.20,11.81,16.24,22.52
15:15:58:2,9.85,11.27,16.07,21.96
15:15:58:2,9.52,10.78,15.90,21.44
15:15:58:2,10.58,9.72,16.42,21.82
15:15:58:3,10.89,9.41,16.57,21.95
15:15:58:3,10.37,10.27,15.74,21.46
15:15:58:3,10.40,10.11,15.83,21.47
15:15:58:3,10.55,9.41,16.24,21.53
15:15:58:3,10.55,9.71,16.24,21.66
15:15:58:3,10.55,10.10,16.24,21.84
15:15:58:4,9.83,10.33,16.94,22.14
15:15:58:4,9.52,10.44,17.24,22.29
15:15:58:4,10.82,10.44,16.29,22.17
15:15:58:4,10.90,10.52,16.26,22.22
15:15:58:4,11.06,11.29,16.41,22.78
15:15:58:4,11.24,10.87,16.35,22.62
15:15:58:5,11.57,10.10,16.24,22.35
15:15:58:5,10.42,10.20,15.73,21.45
15:15:58:5,9.69,10.27,15.40,20.89
15:15:58:5,10.43,10.12,15.84,21.49
15:15:58:5,10.56,10.11,15.88,21.59
15:15:58:5,11.40,10.95,14.73,21.61
15:15:58:6,11.35,10.72,14.69,21.44
15:15:58:6,11.23,10.10,14.56,20.98
15:15:58:6,10.87,10.28,15.27,21.38
15:15:58:6,10.55,10.44,15.90,21.75
15:15:58:6,10.95,9.77,15.51,21.35
15:15:58:6,11.06,9.58,15.40,21.24
15:15:58:7,9.18,10.10,14.23,19.71
15:15:58:7,9.66,10.19,14.52,20.20
15:15:58:7,11.74,10.61,15.74,22.32
15:15:58:7,11.51,10.08,15.66,21.90
15:15:58:7,11.23,9.41,15.57,21.38
15:15:58:7,11.35,9.77,15.22,21.35
15:15:58:8,11.40,9.93,15.07,21.34
15:15:58:8,10.75,9.93,15.71,21.46
15:15:58:8,10.70,9.83,15.79,21.46
15:15:58:8,10.55,9.07,16.24,21.38
15:15:58:8,10.23,9.88,15.93,21.36
15:15:58:8,9.69,11.29,15.40,21.42
15:15:58:9,10.53,10.45,16.02,21.84
15:15:58:9,11.06,9.93,16.41,22.14
15:15:58:9,10.46,9.63,15.24,20.84
15:15:58:9,10.39,9.60,15.08,20.68
15:15:58:9,11.23,10.44,15.57,21.85
15:15:58:9,10.75,10.44,15.38,21.47
15:15:59:0,9.52,10.44,14.90,20.53
15:15:59:0,10.06,10.26,15.26,20.96
15:15:59:0,10.55,10.10,15.57,21.34
15:15:59:0,11.08,10.37,15.57,21.74
15:15:59:0,11.23,10.44,15.57,21.85
15:15:59:1,10.03,9.58,15.74,20.98
15:15:59:1,10.20,10.02,15.70,21.24
15:15:59:1,10.89,11.81,15.57,22.37
15:15:59:1,11.12,11.11,15.64,22.18
15:15:59:1,11.40,10.27,15.74,21.98
15:15:59:1,10.31,9.66,16.56,21.77
15:15:59:1,9.86,9.41,16.91,21.72
15:15:59:2,10.52,10.07,14.98,20.89
15:15:59:2,10.56,9.88,15.11,20.92
15:15:59:2,10.72,8.22,16.74,21.51
15:15:59:2,10.34,8.85,16.74,21.57
15:15:59:2,9.69,9.93,16.74,21.74
15:15:59:2,10.43,10.03,15.80,21.43
15:15:59:3,10.89,10.10,15.23,21.27
15:15:59:3,11.19,9.19,16.41,21.89
15:15:59:3,11.21,9.07,16.63,22.01
15:15:59:3,10.72,9.24,18.42,23.23
15:15:59:3,10.96,9.48,17.80,22.95
15:15:59:3,11.57,10.10,16.24,22.35
15:15:59:4,11.02,10.65,16.42,22.46
15:15:59:4,10.55,11.12,16.57,22.58
15:15:59:4,11.90,9.49,16.31,22.31
15:15:59:4,12.26,9.07,16.24,22.27
15:15:59:4,11.23,10.10,15.23,21.45
15:15:59:5,11.09,10.10,15.30,21.43
15:15:59:5,10.55,10.10,15.57,21.34
15:15:59:5,10.78,9.86,15.65,21.41
15:15:59:5,11.06,9.58,15.74,21.49
15:15:59:5,10.21,10.19,15.86,21.43
15:15:59:5,9.86,10.44,15.90,21.43
15:15:59:5,11.18,12.09,16.55,23.35
15:15:59:6,11.08,12.01,16.64,23.32
15:15:59:6,10.03,10.95,17.08,22.63
15:15:59:6,10.74,10.76,16.89,22.72
15:15:59:6,11.91,10.44,16.57,22.93
15:15:59:6,11.48,9.58,15.94,21.86
15:15:59:6,11.23,9.07,15.57,21.23
15:15:59:7,10.93,9.98,16.75,22.35
15:15:59:7,10.87,10.12,16.93,22.53
15:15:59:7,10.55,10.78,17.58,23.16
15:15:59:7,10.74,10.68,16.90,22.69
15:15:59:7,11.23,10.44,15.23,21.61
15:15:59:8,11.04,10.06,15.42,21.47
15:15:59:8,10.89,9.75,15.57,21.36
15:15:59:8,10.61,10.03,15.30,21.15
