time,x,y,z,MF
19:53:56:477,17.12,-11.99,-38.62,43.91
19:53:56:496,18.02,-13.49,-39.79,45.71
19:53:56:529,18.11,-13.66,-39.89,45.89
19:53:56:530,17.68,-13.23,-38.63,44.49
19:53:56:550,18.01,-13.47,-37.99,44.15
19:53:56:571,19.13,-14.34,-36.66,43.77
19:53:56:591,19.02,-14.29,-36.71,43.75
19:53:56:601,18.46,-14.01,-36.99,43.64
19:53:56:611,16.58,-14.57,-38.39,44.28
19:53:56:632,15.62,-14.85,-39.11,44.66
19:53:56:646,18.79,-14.68,-36.66,43.73
19:53:56:675,18.62,-14.68,-36.62,43.63
19:53:56:677,17.25,-14.68,-36.36,42.83
19:53:56:706,17.77,-14.96,-36.69,43.43
19:53:56:723,19.46,-15.69,-37.64,45.18
19:53:56:739,19.53,-15.61,-36.54,44.28
19:53:56:750,19.63,-15.52,-35.19,43.18
19:53:56:761,19.07,-17.20,-36.00,44.22
19:53:56:781,18.96,-17.54,-36.17,44.44
19:53:56:814,18.12,-16.70,-35.35,43.09
19:53:56:816,18.12,-16.70,-35.35,43.09
19:53:56:842,18.46,-18.04,-35.02,43.51
19:53:56:849,18.48,-17.65,-35.18,43.48
19:53:56:862,18.62,-15.18,-36.17,43.42
19:53:56:891,18.79,-16.36,-35.68,43.52
19:53:56:893,18.79,-16.36,-35.68,43.52
19:53:56:914,18.55,-16.60,-35.91,43.70
19:53:56:941,18.60,-16.66,-36.04,43.85
19:53:56:954,20.29,-16.19,-36.50,44.79
19:53:56:969,20.09,-16.50,-36.30,44.65
19:53:56:983,19.63,-17.20,-35.84,44.34
19:53:56:997,20.00,-17.20,-36.39,44.95
19:53:57:12,20.29,-17.20,-36.82,45.43
19:53:57:41,19.79,-18.04,-36.33,45.14
19:53:57:43,19.79,-18.04,-36.33,45.14
19:53:57:61,19.92,-17.65,-36.20,44.93
19:53:57:87,19.93,-17.27,-36.20,44.78
19:53:57:102,19.79,-16.02,-36.33,44.37
19:53:57:117,20.07,-16.87,-36.19,44.69
19:53:57:131,20.46,-18.04,-36.00,45.17
19:53:57:145,20.34,-16.94,-36.84,45.36
19:53:57:161,20.29,-16.53,-37.15,45.44
19:53:57:181,20.74,-16.53,-36.06,44.76
19:53:57:228,20.95,-16.55,-35.51,44.42
19:53:57:231,20.13,-17.71,-35.02,44.11
19:53:57:245,20.01,-17.51,-35.22,44.13
19:53:57:258,19.63,-16.87,-35.84,44.21
19:53:57:268,20.29,-17.37,-35.35,44.31
19:53:57:282,20.96,-17.88,-34.86,44.43
19:53:57:297,20.21,-17.11,-34.61,43.58
19:53:57:311,19.96,-16.87,-34.53,43.31
19:53:57:326,19.47,-16.70,-36.29,44.44
19:53:57:362,19.34,-16.64,-36.30,44.37
19:53:57:363,18.25,-16.09,-36.03,43.48
19:53:57:392,18.42,-16.44,-36.06,43.70
19:53:57:404,18.96,-17.20,-36.17,44.31
19:53:57:419,19.36,-17.41,-36.17,44.56
19:53:57:433,19.63,-17.54,-36.17,44.73
19:53:57:447,16.01,-17.68,-35.46,42.74
19:53:57:462,15.45,-17.71,-35.35,42.45
19:53:57:481,16.41,-17.85,-35.22,42.75
19:53:57:511,16.84,-17.95,-35.40,43.12
19:53:57:526,17.62,-18.21,-36.17,44.16
19:53:57:549,16.69,-18.21,-36.32,43.93
19:53:57:555,15.62,-18.21,-36.50,43.68
19:53:57:570,15.50,-17.86,-36.61,43.58
19:53:57:582,15.45,-17.71,-36.66,43.55
19:53:57:596,14.68,-18.17,-36.21,43.09
19:53:57:627,14.77,-18.25,-36.13,43.09
19:53:57:644,17.29,-18.88,-35.51,43.78
19:53:57:656,17.38,-18.70,-35.61,43.81
19:53:57:671,17.62,-18.21,-35.84,43.90
19:53:57:686,18.16,-18.94,-35.49,44.14
19:53:57:701,18.62,-19.56,-35.19,44.36
19:53:57:715,17.56,-20.10,-35.71,44.58
19:53:57:730,17.29,-20.23,-35.84,44.64
19:53:57:759,17.79,-19.05,-35.68,44.19
19:53:57:775,17.52,-19.32,-35.57,44.11
19:53:57:790,16.12,-20.73,-35.02,43.78
19:53:57:807,16.65,-20.60,-35.41,44.22
19:53:57:820,17.46,-20.40,-36.00,44.91
19:53:57:835,15.43,-19.30,-36.16,43.79
19:53:57:865,15.27,-19.04,-36.28,43.72
19:53:57:880,15.12,-17.37,-37.31,43.85
19:53:57:894,14.90,-17.92,-37.10,43.81
19:53:57:909,14.45,-19.05,-36.66,43.77
19:53:57:925,13.85,-19.44,-36.50,43.61
19:53:57:949,12.61,-20.23,-36.17,43.32
19:53:57:958,12.74,-19.59,-36.79,43.58
19:53:57:970,12.78,-19.39,-36.99,43.67
19:53:58:0,12.95,-18.88,-36.50,43.08
19:53:58:14,12.88,-18.95,-36.76,43.31
19:53:58:31,12.61,-19.22,-37.80,44.24
19:53:58:45,12.77,-19.48,-37.65,44.27
19:53:58:60,13.11,-20.06,-37.31,44.35
19:53:58:74,13.86,-19.14,-36.91,43.82
19:53:58:95,14.62,-18.21,-36.50,43.33
19:53:58:109,15.82,-19.05,-37.31,44.78
19:53:58:131,16.79,-19.73,-37.97,45.96
19:53:58:140,17.09,-18.81,-37.08,44.95
19:53:58:157,17.29,-18.21,-36.50,44.30
19:53:58:170,18.50,-18.62,-35.84,44.42
19:53:58:199,18.79,-18.85,-35.94,44.73
19:53:58:214,18.79,-19.39,-36.99,45.79
19:53:58:230,18.57,-19.17,-36.05,44.85
19:53:58:249,18.29,-18.88,-34.86,43.66
19:53:58:259,18.40,-19.67,-34.97,44.14
19:53:58:275,18.46,-20.06,-35.02,44.38
19:53:58:289,20.86,-19.16,-34.14,44.36
19:53:58:321,21.13,-19.01,-34.05,44.35
19:53:58:327,21.27,-17.77,-34.18,44.01
19:53:58:349,21.21,-17.80,-34.12,43.94
19:53:58:363,20.96,-18.55,-33.88,43.95
19:53:58:378,20.44,-17.85,-33.54,43.14
19:53:58:393,19.96,-17.20,-33.23,42.41
19:53:58:408,19.83,-16.81,-34.63,43.30
19:53:58:424,19.79,-16.70,-35.02,43.56
19:53:58:454,20.46,-15.69,-36.66,44.82
19:53:58:470,20.43,-15.65,-36.34,44.53
19:53:58:473,20.15,-15.38,-33.93,42.36
19:53:58:496,20.44,-14.79,-34.63,42.85
19:53:58:511,20.96,-13.84,-36.17,44.04
19:53:58:530,20.76,-13.03,-36.56,44.02
19:53:58:542,20.63,-12.49,-36.82,44.02
19:53:58:556,23.14,-12.77,-36.82,45.33
19:53:58:578,23.63,-12.83,-36.82,45.60
19:53:58:601,22.97,-9.80,-35.19,43.15
19:53:58:616,22.93,-9.97,-35.22,43.19
19:53:58:638,22.80,-10.64,-35.35,43.39
19:53:58:650,22.65,-9.41,-35.65,43.27
19:53:58:665,22.47,-7.95,-36.00,43.18
19:53:58:679,22.11,-7.24,-35.48,42.43
19:53:58:694,21.80,-6.61,-35.02,41.78
19:53:58:708,22.30,-6.10,-35.32,42.21
19:53:58:723,22.63,-5.77,-35.51,42.51
19:53:58:739,22.77,-5.35,-35.92,42.87
19:53:58:763,23.49,-4.41,-35.32,42.65
19:53:58:778,24.30,-3.41,-34.53,42.37
19:53:58:793,25.46,-2.25,-34.97,43.31
19:53:58:808,26.47,-1.23,-35.35,44.18
19:53:58:823,25.70,-0.71,-32.82,41.69
19:53:58:838,25.47,-0.55,-32.08,40.97
19:53:58:868,26.64,0.29,-31.26,41.08
19:53:58:907,26.90,0.20,-31.18,41.18
19:53:58:909,28.64,-0.39,-30.61,41.92
19:53:58:916,28.51,0.41,-30.87,42.02
19:53:58:930,28.31,1.63,-31.26,42.21
19:53:58:945,28.20,1.74,-30.10,41.29
19:53:58:960,28.14,1.80,-29.47,40.79
19:53:58:978,29.31,2.97,-30.03,42.07
19:53:59:7,29.46,3.14,-30.12,42.25
19:53:59:25,28.64,2.98,-29.96,41.55
19:53:59:38,28.98,3.01,-29.75,41.64
19:53:59:47,30.48,3.14,-28.81,42.06
19:53:59:62,29.99,4.86,-28.10,41.38
19:53:59:83,29.81,5.50,-27.83,41.15
19:53:59:92,30.61,4.90,-28.03,41.79
19:53:59:122,31.19,4.53,-28.20,42.29
19:53:59:129,31.48,4.82,-28.48,42.72
19:53:59:153,31.52,5.03,-28.37,42.70
19:53:59:169,31.82,6.51,-27.50,42.56
19:53:59:185,31.94,7.34,-26.58,42.19
19:53:59:202,32.15,8.86,-24.89,41.61
19:53:59:215,32.15,8.08,-25.46,41.80
19:53:59:232,32.15,7.52,-25.87,41.95
19:53:59:247,32.01,8.75,-25.74,42.00
19:53:59:263,31.98,9.03,-25.71,42.02
19:53:59:278,34.21,8.90,-24.55,43.04
19:53:59:302,34.47,9.39,-23.98,43.03
19:53:59:317,33.49,10.88,-23.25,42.20
19:53:59:333,33.56,10.51,-22.75,41.89
19:53:59:351,33.65,10.04,-22.11,41.50
19:53:59:367,33.42,11.67,-22.34,41.86
19:53:59:384,33.32,12.39,-22.44,42.04
19:53:59:396,32.86,11.31,-20.49,40.34
19:53:59:429,32.93,11.25,-20.33,40.30
19:53:59:430,34.98,11.94,-20.73,42.38
19:53:59:445,35.32,12.06,-20.80,42.73
19:53:59:467,34.32,13.40,-21.13,42.47
19:53:59:487,33.73,13.83,-21.38,42.26
19:53:59:502,33.15,14.24,-21.62,42.06
19:53:59:517,33.02,15.06,-20.69,41.77
19:53:59:534,32.82,16.26,-19.33,41.41
19:53:59:556,33.82,14.58,-19.66,41.75
19:53:59:572,33.77,14.74,-19.50,41.69
19:53:59:586,33.32,16.09,-18.19,41.23
19:53:59:601,33.26,16.16,-18.61,41.39
19:53:59:616,33.15,16.26,-19.33,41.68
19:53:59:632,33.36,16.47,-17.49,41.11
19:53:59:648,33.49,16.60,-16.39,40.81
19:53:59:664,33.35,18.17,-18.19,42.11
19:53:59:679,33.32,18.45,-18.51,42.35
19:53:59:711,31.15,18.95,-18.02,40.67
19:53:59:726,31.20,18.90,-18.29,40.81
19:53:59:742,31.48,18.62,-19.66,41.52
19:53:59:754,32.10,18.90,-19.27,41.94
19:53:59:766,33.32,19.46,-18.51,42.80
19:53:59:782,33.09,19.46,-18.51,42.62
19:53:59:797,32.99,19.46,-18.51,42.54
19:53:59:813,31.70,19.46,-16.62,40.74
19:53:59:846,31.67,19.42,-16.56,40.67
19:53:59:868,32.15,18.62,-16.71,40.74
19:53:59:877,32.23,18.77,-16.40,40.75
19:53:59:885,32.48,19.29,-15.41,40.80
19:53:59:901,32.67,19.29,-15.22,40.88
19:53:59:916,32.82,19.29,-15.08,40.95
19:53:59:931,33.88,19.56,-15.08,41.93
19:53:59:948,34.16,19.63,-15.08,42.18
19:53:59:978,35.32,19.79,-14.26,42.93
19:53:59:995,35.09,19.56,-14.19,42.61
19:54:00:19,33.82,18.28,-13.77,40.84
19:54:00:26,34.35,18.92,-13.88,41.60
19:54:00:42,35.49,20.30,-14.10,43.25
19:54:00:65,35.32,19.79,-13.61,42.72
19:54:00:70,35.32,19.79,-13.61,42.72
19:54:00:82,34.13,19.19,-13.90,41.55
19:54:00:110,34.17,19.30,-13.94,41.64
19:54:00:125,34.66,19.79,-13.94,42.27
19:54:00:141,34.61,19.93,-14.24,42.40
19:54:00:157,34.49,20.30,-15.08,42.77
19:54:00:173,34.57,19.06,-14.52,42.06
19:54:00:188,34.66,17.77,-13.94,41.37
19:54:00:204,34.41,19.75,-13.69,41.97
19:54:00:220,34.32,20.47,-13.61,42.21
19:54:00:236,34.57,19.19,-15.09,42.33
19:54:00:260,34.50,18.62,-15.52,42.16
19:54:00:275,34.16,18.28,-15.41,41.69
19:54:00:292,34.45,18.82,-15.23,42.11
19:54:00:307,34.99,19.79,-14.92,42.88
19:54:00:322,34.79,18.98,-14.13,42.07
19:54:00:338,34.66,18.45,-13.61,41.55
19:54:00:354,34.24,19.98,-15.10,42.42
19:54:00:371,34.16,20.30,-15.41,42.61
19:54:00:386,33.75,19.09,-14.23,41.30
19:54:00:409,33.55,18.79,-14.13,40.97
19:54:00:424,33.32,18.79,-14.59,40.94
19:54:00:439,33.64,19.11,-15.11,41.53
19:54:00:454,33.82,19.29,-15.41,41.87
19:54:00:489,34.99,19.46,-14.92,42.72
19:54:00:490,34.99,19.46,-14.92,42.72
19:54:00:504,34.99,18.19,-12.76,41.45
19:54:00:532,34.99,18.14,-12.66,41.39
19:54:00:551,34.82,19.63,-14.10,42.39
19:54:00:592,34.41,19.42,-14.00,41.91
19:54:00:593,33.49,18.95,-13.77,40.87
19:54:00:594,33.49,18.95,-13.57,40.80
19:54:00:618,33.50,18.96,-13.46,40.77
19:54:00:623,34.32,19.23,-14.53,41.94
19:54:00:634,34.49,19.29,-14.75,42.18
19:54:00:665,33.82,19.29,-13.44,41.19
19:54:00:681,33.91,19.20,-13.53,41.25
19:54:00:697,34.49,18.62,-14.10,41.65
19:54:00:713,34.62,17.94,-14.49,41.60
19:54:00:730,34.82,16.93,-15.08,41.56
19:54:00:738,34.28,18.57,-15.19,41.84
19:54:00:756,33.99,19.46,-15.24,42.02
19:54:00:770,34.86,19.46,-14.96,42.63
19:54:00:803,34.96,19.44,-14.90,42.69
19:54:00:819,33.65,18.45,-14.26,40.94
19:54:00:835,33.68,18.00,-14.52,40.86
19:54:00:837,33.82,15.94,-15.72,40.56
19:54:00:859,34.06,16.95,-15.19,40.96
19:54:00:876,34.32,18.11,-14.59,41.46
19:54:00:892,35.16,17.99,-14.71,42.14
19:54:00:908,35.49,17.94,-14.75,42.42
19:54:00:923,34.55,17.94,-15.21,41.80
19:54:00:939,34.16,17.94,-15.41,41.54
19:54:00:965,34.16,17.61,-14.75,41.16
19:54:00:980,34.16,17.38,-14.64,41.02
19:54:00:996,34.16,16.93,-14.43,40.76
19:54:01:13,34.35,18.11,-14.62,41.49
19:54:01:29,34.49,18.95,-14.75,42.03
19:54:01:47,36.51,17.46,-14.62,43.03
19:54:01:55,36.99,17.10,-14.59,43.29
19:54:01:83,35.66,17.77,-14.92,42.54
19:54:01:100,35.42,17.65,-14.51,42.15
19:54:01:116,34.32,17.10,-12.63,40.37
19:54:01:135,34.73,17.65,-12.89,41.03
19:54:01:151,35.32,18.45,-13.28,42.01
19:54:01:158,35.00,17.68,-14.24,41.72
19:54:01:173,34.82,17.27,-14.75,41.58
19:54:01:189,36.36,18.20,-14.45,43.15
19:54:01:205,36.49,18.28,-14.43,43.29
19:54:01:235,35.32,16.77,-12.63,41.09
19:54:01:253,35.32,16.49,-12.99,41.09
19:54:01:272,35.32,15.76,-13.94,41.11
19:54:01:284,35.42,16.34,-13.84,41.39
19:54:01:293,35.82,18.95,-13.44,42.70
19:54:01:309,35.82,19.49,-12.92,42.78
19:54:01:325,35.82,19.63,-12.79,42.80
19:54:01:341,37.44,17.34,-12.47,43.11
19:54:01:373,37.48,17.34,-12.56,43.17
19:54:01:385,37.34,18.06,-13.54,43.63
19:54:01:399,37.16,18.05,-13.11,43.34
19:54:01:415,36.83,17.94,-12.14,42.73
19:54:01:431,35.94,18.04,-11.46,41.82
19:54:01:448,35.32,18.11,-10.99,41.19
19:54:01:459,36.32,17.39,-12.81,42.26
19:54:01:473,36.49,17.27,-13.12,42.45
19:54:01:503,36.83,16.93,-12.14,42.31
19:54:01:518,36.69,16.86,-12.34,42.22
19:54:01:535,36.16,16.60,-13.12,41.89
19:54:01:552,36.68,16.67,-12.60,42.22
19:54:01:578,37.33,16.77,-11.97,42.64
19:54:01:582,37.33,16.25,-11.81,42.39
19:54:01:592,37.33,15.76,-11.65,42.16
19:54:01:608,35.96,17.13,-13.28,41.99
19:54:01:640,35.88,17.28,-13.42,42.02
19:54:01:657,36.99,17.44,-12.95,42.90
19:54:01:672,36.89,17.54,-12.66,42.76
19:54:01:681,36.49,17.94,-11.48,42.26
19:54:01:700,36.87,17.56,-12.22,42.63
19:54:01:714,37.16,17.27,-12.79,42.93
19:54:01:730,36.24,17.67,-11.89,42.03
19:54:01:747,35.99,17.77,-11.65,41.80
19:54:01:763,36.12,16.87,-11.52,41.50
19:54:01:788,36.90,16.85,-11.85,42.26
19:54:01:804,38.16,17.27,-12.46,43.70
19:54:01:821,37.27,17.14,-11.84,42.69
19:54:01:838,35.82,16.93,-10.83,41.08
19:54:01:848,36.59,17.09,-12.48,42.27
19:54:01:865,36.66,17.10,-12.63,42.38
19:54:01:881,36.66,16.19,-13.22,42.20
19:54:01:899,36.66,16.09,-13.28,42.18
19:54:01:923,36.49,15.25,-12.46,41.47
19:54:01:939,36.07,15.68,-12.71,41.33
19:54:01:957,34.82,16.93,-13.44,40.99
19:54:01:972,35.32,17.06,-12.96,41.31
19:54:01:982,36.16,17.27,-12.14,41.87
19:54:01:997,34.95,17.03,-13.08,41.02
19:54:02:13,34.49,16.93,-13.44,40.71
19:54:02:30,35.28,16.77,-12.05,40.88
19:54:02:63,35.42,16.74,-11.97,40.96
19:54:02:64,36.56,16.45,-11.97,41.84
19:54:02:77,36.66,16.43,-11.97,41.92
19:54:02:102,36.33,17.77,-13.28,42.57
19:54:02:118,35.56,17.39,-12.91,41.64
19:54:02:134,34.99,17.10,-12.63,40.94
19:54:02:152,35.55,17.38,-12.63,41.53
19:54:02:160,35.66,17.44,-12.63,41.65
19:54:02:192,35.99,16.43,-13.28,41.74
19:54:02:208,35.92,16.57,-13.08,41.67
19:54:02:224,35.66,17.10,-12.30,41.42
19:54:02:260,36.02,17.46,-11.53,41.65
19:54:02:261,36.49,17.94,-10.50,42.00
19:54:02:266,36.33,18.10,-12.55,42.49
19:54:02:282,36.33,18.11,-12.63,42.51
19:54:02:299,35.53,17.63,-12.78,41.68
19:54:02:331,35.51,17.62,-12.79,41.65
19:54:02:333,36.22,18.05,-12.65,42.40
19:54:02:357,36.38,18.06,-12.68,42.54
19:54:02:379,36.49,17.94,-12.79,42.63
19:54:02:391,37.40,17.40,-12.26,43.03
19:54:02:414,38.16,16.93,-11.81,43.39
19:54:02:432,35.66,16.43,-12.63,41.24
19:54:02:433,35.66,16.43,-12.63,41.24
19:54:02:448,35.66,18.10,-14.90,42.67
19:54:02:475,35.61,17.97,-14.56,42.46
19:54:02:496,35.32,17.10,-12.30,41.13
19:54:02:507,35.37,17.12,-12.31,41.18
19:54:02:521,36.49,17.61,-12.46,42.39
19:54:02:538,36.39,16.89,-12.97,42.16
19:54:02:555,36.33,16.43,-13.28,42.02
19:54:02:572,36.43,17.21,-12.96,42.33
19:54:02:586,36.49,17.61,-12.79,42.49
19:54:02:612,34.66,16.43,-12.95,40.48
19:54:02:630,34.81,16.82,-13.03,40.80
19:54:02:646,35.32,18.11,-13.28,41.86
19:54:02:655,35.32,18.11,-13.00,41.77
19:54:02:672,35.32,18.11,-11.97,41.46
19:54:02:688,35.09,17.41,-12.66,41.16
19:54:02:711,34.99,17.10,-12.95,41.04
19:54:02:715,35.77,17.26,-13.41,41.91
19:54:02:748,35.86,17.23,-13.39,41.98
19:54:02:766,36.33,16.77,-12.63,41.95
19:54:02:775,36.24,16.85,-12.87,41.99
19:54:02:792,36.16,16.93,-13.12,42.03
19:54:02:810,36.45,18.42,-13.02,42.87
19:54:02:825,36.66,19.46,-12.95,43.48
19:54:02:835,35.94,17.52,-11.78,41.68
19:54:02:851,35.66,16.77,-11.32,41.00
19:54:02:886,36.16,17.27,-10.83,41.51
19:54:02:886,36.16,17.27,-10.83,41.51
19:54:02:910,35.32,17.77,-12.95,41.61
19:54:02:927,35.66,18.26,-13.02,42.13
19:54:02:944,36.16,18.95,-13.12,42.88
19:54:02:961,36.16,17.77,-12.63,42.22
19:54:02:971,36.16,16.60,-12.14,41.60
19:54:02:987,35.85,17.22,-11.53,41.41
19:54:03:20,35.82,17.27,-11.49,41.39
19:54:03:21,35.25,17.85,-12.05,41.31
19:54:03:48,35.71,17.94,-12.32,41.82
19:54:03:62,37.16,17.94,-12.79,43.20
19:54:03:85,36.66,17.84,-12.69,42.70
19:54:03:89,35.55,17.62,-12.48,41.60
19:54:03:110,35.02,16.76,-12.01,40.64
19:54:03:124,34.66,16.09,-11.65,39.95
19:54:03:135,35.79,16.91,-12.76,41.59
19:54:03:169,35.94,16.99,-12.76,41.75
19:54:03:172,37.09,17.57,-12.48,42.90
19:54:03:195,37.15,17.58,-12.48,42.95
19:54:03:214,36.49,15.59,-13.44,41.90
19:54:03:229,35.80,15.49,-13.54,41.29
19:54:03:239,35.32,15.42,-13.61,40.88
19:54:03:255,35.90,16.86,-13.89,42.02
19:54:03:272,35.99,17.10,-13.94,42.22
19:54:03:289,36.40,16.96,-13.54,42.38
19:54:03:317,36.61,17.05,-13.48,42.57
19:54:03:331,36.99,17.44,-13.61,43.10
19:54:03:349,36.24,17.59,-13.01,42.33
19:54:03:358,35.32,17.77,-12.30,41.41
19:54:03:375,36.23,16.18,-11.63,41.35
19:54:03:392,36.66,15.42,-11.32,41.35
19:54:03:409,35.36,17.05,-12.91,41.33
19:54:03:425,35.32,17.10,-12.95,41.33
19:54:03:449,35.82,17.94,-11.81,41.77
19:54:03:467,35.61,17.30,-12.12,41.40
19:54:03:490,35.16,15.93,-12.79,40.66
19:54:03:491,35.16,15.93,-12.79,40.66
19:54:03:509,35.49,16.60,-13.44,41.42
19:54:03:532,36.48,17.00,-12.86,42.25
19:54:03:543,37.16,17.27,-12.46,42.83
19:54:03:570,36.33,17.44,-12.95,42.33
19:54:03:588,36.19,17.25,-12.87,42.11
19:54:03:600,35.49,16.26,-12.46,40.98
19:54:03:614,35.81,16.33,-12.40,41.27
19:54:03:628,36.33,16.43,-12.30,41.72
19:54:03:652,35.84,16.43,-12.77,41.44
19:54:03:665,35.32,16.43,-13.28,41.16
19:54:03:678,36.18,17.29,-12.16,41.91
19:54:03:690,36.33,17.44,-11.97,42.04
19:54:03:725,36.16,17.94,-12.46,42.25
19:54:03:738,35.90,18.01,-12.40,42.03
19:54:03:748,34.82,18.28,-12.14,41.16
19:54:03:765,35.34,17.12,-12.85,41.32
19:54:03:783,35.66,16.43,-13.28,41.45
19:54:03:792,37.35,16.92,-12.57,42.89
19:54:03:809,38.00,17.10,-12.30,43.45
19:54:03:825,36.56,15.66,-10.90,41.24
19:54:03:855,36.68,15.59,-10.83,41.30
19:54:03:869,38.50,15.59,-10.83,42.92
19:54:03:887,38.17,15.16,-10.93,42.50
19:54:03:907,37.50,14.24,-11.16,41.63
19:54:04:0,37.81,14.24,-11.36,41.98
19:54:04:1,38.50,14.24,-11.81,42.71
19:54:04:2,38.50,12.27,-14.00,42.76
19:54:04:3,38.50,11.89,-14.43,42.80
19:54:04:4,37.66,7.69,-15.24,41.35
19:54:04:5,37.49,7.44,-15.89,41.39
19:54:04:18,36.83,6.51,-18.35,41.66
19:54:04:35,36.46,6.00,-18.28,41.23
19:54:04:52,35.99,5.33,-18.19,40.68
19:54:04:62,35.77,2.13,-20.85,41.45
19:54:04:87,35.66,0.62,-22.11,41.96
19:54:04:94,33.97,-1.38,-24.66,42.00
19:54:04:127,33.80,-1.64,-24.92,42.02
19:54:04:128,32.94,-4.53,-26.04,42.23
19:54:04:152,32.37,-6.39,-26.83,42.53
19:54:04:170,31.32,-9.80,-28.32,43.35
19:54:04:187,30.49,-9.80,-29.12,43.29
19:54:04:196,29.31,-9.80,-30.28,43.27
19:54:04:213,28.15,-11.75,-31.92,44.15
19:54:04:230,27.81,-12.33,-32.41,44.45
19:54:04:246,27.05,-12.84,-31.41,43.40
19:54:04:263,26.81,-13.00,-31.10,43.07
19:54:04:290,24.64,-17.88,-32.57,44.58
19:54:04:307,23.78,-18.49,-32.09,44.01
19:54:04:316,22.30,-19.56,-31.26,43.09
19:54:04:332,22.71,-20.39,-31.67,43.98
19:54:04:349,22.97,-20.90,-31.92,44.53
19:54:04:366,21.49,-20.61,-30.47,42.60
19:54:04:383,21.30,-20.57,-30.28,42.35
19:54:04:409,20.96,-22.25,-29.96,42.80
19:54:04:426,21.12,-22.57,-30.11,43.15
19:54:04:443,21.63,-23.59,-30.61,44.29
19:54:04:451,21.89,-23.56,-30.29,44.17
19:54:04:469,22.80,-23.43,-29.14,43.79
19:54:04:487,22.53,-22.63,-29.05,43.17
19:54:04:496,22.30,-21.91,-28.97,42.63
19:54:04:516,23.08,-23.01,-29.13,43.71
19:54:04:546,23.11,-23.07,-29.12,43.75
19:54:04:550,22.83,-22.78,-28.84,43.26
19:54:04:562,22.80,-22.75,-28.81,43.22
19:54:04:586,23.30,-22.92,-28.32,43.25
19:54:04:603,23.30,-22.72,-28.90,43.53
19:54:04:621,23.30,-22.58,-29.30,43.72
19:54:04:631,23.71,-23.82,-29.44,44.68
19:54:04:647,23.80,-24.10,-29.47,44.89
19:54:04:675,24.47,-22.08,-29.14,43.99
19:54:04:692,24.34,-22.08,-29.08,43.88
19:54:04:708,23.80,-22.08,-28.81,43.41
19:54:04:728,24.06,-22.03,-28.86,43.56
19:54:04:735,24.64,-21.91,-28.97,43.89
19:54:04:752,23.75,-23.02,-29.19,44.12
19:54:04:766,23.30,-23.59,-29.30,44.25
19:54:04:785,25.16,-22.66,-29.91,45.18
19:54:04:802,25.31,-22.58,-29.96,45.25
19:54:04:830,26.14,-20.73,-30.12,44.95
19:54:04:846,25.78,-21.02,-29.91,44.73
19:54:04:855,24.47,-22.08,-29.14,43.99
19:54:04:873,25.52,-21.37,-29.14,44.24
19:54:04:892,26.47,-20.73,-29.14,44.49
19:54:04:900,25.47,-20.73,-29.38,44.07
19:54:04:917,25.14,-20.73,-29.47,43.93
19:54:04:935,26.12,-21.39,-29.78,45.02
19:54:04:952,26.14,-21.41,-29.79,45.05
19:54:04:980,23.47,-21.41,-29.14,43.10
19:54:04:997,23.60,-21.28,-29.60,43.43
19:54:05:22,23.97,-20.90,-30.94,44.37
19:54:05:25,22.57,-21.10,-31.33,44.00
19:54:05:41,21.63,-21.24,-31.59,43.78
19:54:05:66,23.30,-20.90,-31.26,44.24
19:54:05:69,23.30,-20.90,-31.26,44.24
19:54:05:99,22.63,-20.90,-32.24,44.60
19:54:05:117,22.74,-21.07,-32.35,44.81
19:54:05:118,23.29,-21.90,-32.89,45.86
19:54:05:142,23.30,-21.60,-32.15,45.20
19:54:05:162,23.30,-21.24,-31.26,44.40
19:54:05:187,23.47,-20.40,-32.41,44.91
19:54:05:189,23.47,-20.40,-32.41,44.91
19:54:05:207,22.54,-20.87,-32.86,44.98
19:54:05:232,22.11,-21.00,-33.01,44.94
19:54:05:250,21.80,-19.73,-32.08,43.51
19:54:05:259,21.09,-20.28,-32.16,43.48
19:54:05:278,20.29,-20.90,-32.24,43.46
19:54:05:295,20.58,-20.76,-32.94,44.04
19:54:05:309,20.96,-20.57,-33.88,44.83
19:54:05:322,21.24,-19.43,-33.33,44.04
19:54:05:340,21.30,-19.22,-33.23,43.90
19:54:05:367,22.30,-19.22,-32.90,44.15
19:54:05:386,22.07,-19.20,-33.00,44.10
19:54:05:389,20.49,-19.06,-33.70,43.80
19:54:05:412,22.00,-18.60,-33.09,43.88
19:54:05:426,23.30,-18.21,-32.57,43.99
19:54:05:441,23.73,-18.21,-31.94,43.76
19:54:05:458,23.97,-18.21,-31.59,43.64
19:54:05:475,23.63,-18.56,-31.26,43.35
19:54:05:501,24.02,-18.44,-31.37,43.60
19:54:05:522,25.47,-17.71,-32.08,44.63
19:54:05:530,25.38,-17.79,-32.08,44.61
19:54:05:545,25.14,-18.04,-32.08,44.57
19:54:05:561,24.97,-18.55,-31.59,44.33
19:54:05:584,24.80,-19.05,-31.10,44.11
19:54:05:644,25.50,-18.95,-30.81,44.25
19:54:05:646,25.97,-18.88,-30.61,44.36
19:54:05:646,25.24,-20.36,-32.04,45.58
19:54:05:648,24.97,-20.57,-31.93,45.46
19:54:05:665,24.97,-19.89,-30.61,44.23
19:54:05:689,24.91,-19.83,-30.55,44.12
19:54:05:694,24.80,-19.73,-30.45,43.95
