time,x,y,z,
56462.9,0.01,-0.04,-0.06,
56462.9,0.01,-0.04,-0.06,
56462.9,0.01,-0.04,-0.05,
56462.9,0.02,-0.05,-0.05,
56462.9,0.02,-0.05,-0.05,
56462.9,0.02,-0.05,-0.04,
56462.9,0.02,-0.05,-0.04,
56462.9,0.02,-0.05,-0.04,
56462.9,0.02,-0.05,-0.04,
56462.9,0.02,-0.05,-0.04,
56462.9,0.01,-0.05,-0.04,
56462.9,0.01,-0.06,-0.03,
56462.9,0.01,-0.05,-0.03,
56462.9,0.00,-0.05,-0.03,
56463.0,0.00,-0.04,-0.03,
56463.0,0.01,-0.03,-0.03,
56463.0,0.01,-0.03,-0.03,
56463.0,0.01,-0.02,-0.03,
56463.0,0.01,-0.01,-0.03,
56463.0,0.01,-0.00,-0.02,
56463.0,0.01,0.00,-0.02,
56463.0,0.01,0.01,-0.01,
56463.0,0.01,0.00,-0.01,
56463.0,0.00,-0.01,-0.00,
56463.0,-0.00,-0.02,0.00,
56463.0,-0.00,-0.04,0.00,
56463.1,-0.01,-0.05,0.01,
56463.1,-0.01,-0.06,0.01,
56463.1,-0.01,-0.06,0.01,
56463.1,-0.01,-0.06,0.02,
56463.1,-0.00,-0.06,0.02,
56463.1,0.00,-0.06,0.02,
56463.1,0.01,-0.05,0.03,
56463.1,0.01,-0.03,0.02,
56463.1,0.02,-0.02,0.02,
56463.1,0.02,-0.00,0.02,
56463.1,0.03,0.01,0.02,
56463.1,0.03,0.02,0.02,
56463.1,0.03,0.03,0.01,
56463.1,0.02,0.03,0.01,
56463.1,0.02,0.04,0.00,
56463.1,0.01,0.03,0.00,
56463.1,0.01,0.03,-0.00,
56463.1,0.00,0.02,-0.01,
56463.1,-0.01,0.02,-0.01,
56463.1,-0.01,0.01,-0.01,
56463.1,-0.01,0.00,-0.01,
56463.1,-0.02,-0.00,-0.01,
56463.1,-0.02,-0.00,-0.01,
56463.1,-0.02,-0.00,-0.01,
56463.1,-0.01,-0.01,-0.00,
56463.1,-0.01,-0.00,-0.00,
56463.1,-0.01,-0.00,0.00,
56463.1,-0.01,-0.00,0.00,
56463.1,-0.01,-0.00,0.00,
56463.2,-0.01,-0.00,0.00,
56463.2,-0.01,-0.00,-0.00,
56463.2,-0.01,-0.00,-0.00,
56463.2,-0.01,0.00,-0.01,
56463.2,-0.01,0.01,-0.01,
56463.2,-0.00,0.02,-0.01,
56463.2,-0.00,0.02,-0.01,
56463.2,-0.00,0.02,-0.00,
56463.2,0.00,0.01,0.00,
56463.2,0.00,0.01,0.00,
56463.2,0.00,0.00,0.01,
56463.2,0.00,0.00,0.01,
56463.2,0.00,-0.00,0.02,
56463.2,0.00,-0.00,0.02,
56463.2,0.00,-0.00,0.02,
56463.2,0.00,-0.01,0.02,
56463.2,0.00,-0.01,0.02,
56463.2,0.00,-0.01,0.01,
56463.2,0.00,-0.00,0.01,
56463.2,0.01,-0.00,0.00,
56463.2,0.01,-0.00,-0.01,
56463.3,0.01,-0.01,-0.01,
56463.3,0.01,-0.01,-0.01,
56463.3,0.01,-0.01,-0.02,
56463.3,0.01,-0.01,-0.02,
56463.3,0.00,-0.02,-0.02,
56463.3,0.01,-0.02,-0.02,
56463.3,0.01,-0.02,-0.01,
56463.3,0.01,-0.01,-0.01,
56463.3,0.01,-0.01,-0.01,
56463.3,0.01,-0.00,-0.00,
56463.3,0.01,0.01,0.00,
56463.3,0.01,0.02,0.00,
56463.3,0.01,0.03,0.00,
56463.3,0.01,0.04,0.01,
56463.3,0.01,0.05,0.00,
56463.3,0.01,0.06,0.00,
56463.3,0.01,0.06,-0.00,
56463.4,0.02,0.07,-0.00,
56463.4,0.02,0.07,-0.00,
56463.4,0.01,0.06,-0.00,
56463.4,0.01,0.05,-0.00,
56463.4,0.01,0.04,0.00,
56463.4,0.00,0.03,0.00,
56463.4,0.00,0.02,0.01,
56463.4,0.00,0.01,0.01,
56463.4,-0.00,-0.01,0.01,
56463.4,-0.00,-0.02,0.02,
56463.4,-0.00,-0.02,0.02,
56463.4,-0.00,-0.02,0.02,
56463.4,-0.00,-0.02,0.02,
56463.4,0.00,-0.02,0.02,
56463.4,0.00,-0.01,0.02,
56463.4,0.00,-0.01,0.02,
56463.4,0.00,-0.01,0.02,
56463.4,0.00,-0.01,0.02,
56463.4,0.00,-0.02,0.01,
56463.4,0.00,-0.02,0.01,
56463.4,0.00,-0.03,0.01,
56463.5,0.00,-0.03,0.01,
56463.5,0.00,-0.02,0.01,
56463.5,0.00,-0.02,0.01,
56463.5,0.00,-0.01,0.01,
56463.5,0.01,0.00,0.01,
56463.5,0.01,0.01,0.01,
56463.5,0.02,0.03,0.01,
56463.5,0.02,0.03,0.01,
56463.5,0.03,0.04,0.01,
56463.5,0.03,0.05,0.01,
56463.5,0.03,0.05,0.01,
56463.5,0.03,0.04,0.01,
56463.5,0.03,0.04,0.01,
56463.5,0.02,0.03,0.00,
56463.5,0.02,0.02,0.00,
56463.5,0.01,0.01,0.00,
56463.5,0.01,-0.00,-0.00,
56463.5,0.00,-0.01,0.00,
56463.5,-0.00,-0.01,-0.00,
56463.5,-0.01,-0.02,0.00,
56463.5,-0.00,-0.02,0.00,
56463.6,-0.00,-0.02,0.00,
56463.6,0.00,-0.02,0.01,
56463.6,0.00,-0.02,0.01,
56463.6,0.01,-0.01,0.01,
56463.6,0.01,-0.00,0.01,
56463.6,0.01,0.01,0.01,
56463.6,0.02,0.02,0.01,
56463.6,0.02,0.03,0.01,
56463.6,0.02,0.04,0.00,
56463.6,0.02,0.05,0.00,
56463.6,0.02,0.05,-0.00,
56463.6,0.01,0.06,-0.01,
56463.6,0.01,0.06,-0.01,
56463.6,0.01,0.06,-0.01,
56463.6,0.00,0.06,-0.01,
56463.6,0.00,0.06,-0.01,
56463.6,-0.00,0.06,-0.02,
56463.6,-0.00,0.05,-0.02,
56463.6,0.00,0.04,-0.02,
56463.6,0.01,0.04,-0.02,
56463.6,0.01,0.03,-0.02,
56463.6,0.01,0.03,-0.02,
56463.7,0.01,0.02,-0.02,
56463.7,0.01,0.01,-0.02,
56463.7,0.01,0.00,-0.02,
56463.7,0.01,-0.00,-0.02,
56463.7,0.01,-0.00,-0.02,
56463.7,0.01,-0.00,-0.01,
56463.7,0.00,-0.00,-0.01,
56463.7,0.00,0.00,-0.01,
56463.7,0.00,0.00,-0.01,
56463.7,0.00,0.01,-0.00,
56463.7,0.01,0.01,-0.00,
56463.7,0.01,0.01,0.00,
56463.7,0.01,0.02,0.01,
56463.7,0.01,0.02,0.01,
56463.7,0.02,0.02,0.01,
56463.7,0.02,0.02,0.01,
56463.7,0.03,0.02,0.01,
56463.7,0.03,0.02,0.02,
56463.7,0.03,0.01,0.02,
56463.7,0.02,0.01,0.02,
56463.8,0.02,0.01,0.02,
56463.8,0.02,0.01,0.02,
56463.8,0.01,0.00,0.02,
56463.8,0.01,-0.01,0.02,
56463.8,0.01,-0.01,0.02,
56463.8,0.00,-0.02,0.02,
56463.8,0.00,-0.02,0.02,
56463.8,-0.00,-0.02,0.02,
56463.8,-0.00,-0.02,0.02,
56463.8,-0.00,-0.02,0.02,
56463.8,-0.00,-0.02,0.02,
56463.8,-0.00,-0.02,0.02,
56463.8,0.00,-0.01,0.02,
56463.8,0.01,-0.01,0.02,
56463.9,0.01,-0.00,0.02,
56463.9,0.01,0.01,0.02,
56463.9,0.01,0.01,0.02,
56463.9,0.01,0.02,0.02,
56463.9,0.01,0.02,0.02,
56463.9,0.01,0.02,0.02,
56463.9,0.00,0.02,0.01,
56463.9,0.00,0.02,0.01,
56463.9,0.00,0.01,0.01,
56463.9,0.00,0.01,0.01,
56463.9,0.00,0.00,0.01,
56463.9,0.00,-0.01,0.01,
56463.9,0.00,-0.02,0.01,
56463.9,0.01,-0.02,0.01,
56463.9,0.01,-0.03,0.01,
56463.9,0.01,-0.04,0.01,
56463.9,0.01,-0.04,0.01,
56463.9,0.01,-0.03,0.01,
56463.9,0.02,-0.03,0.01,
56463.9,0.02,-0.02,0.01,
56463.9,0.02,-0.01,0.01,
56463.9,0.01,-0.00,0.01,
56463.9,0.01,0.01,0.00,
56463.9,0.01,0.02,-0.00,
56463.9,0.01,0.02,-0.00,
56463.9,0.01,0.03,-0.01,
56463.9,0.01,0.03,-0.01,
56464.0,0.01,0.04,-0.02,
56464.0,0.01,0.04,-0.02,
56464.0,0.01,0.04,-0.02,
56464.0,0.02,0.04,-0.02,
56464.0,0.02,0.04,-0.02,
56464.0,0.02,0.04,-0.02,
56464.0,0.02,0.03,-0.02,
56464.0,0.03,0.03,-0.02,
56464.0,0.03,0.03,-0.01,
56464.0,0.04,0.02,-0.01,
56464.0,0.04,0.02,-0.01,
56464.0,0.05,0.01,-0.01,
56464.0,0.06,0.01,-0.01,
56464.0,0.06,0.01,-0.01,
56464.0,0.07,0.01,-0.00,
56464.0,0.07,0.02,-0.00,
56464.0,0.08,0.03,-0.00,
56464.0,0.08,0.05,-0.00,
56464.0,0.09,0.06,-0.01,
56464.0,0.09,0.07,-0.01,
56464.1,0.09,0.08,-0.02,
56464.1,0.08,0.08,-0.02,
56464.1,0.08,0.09,-0.03,
56464.1,0.07,0.08,-0.04,
56464.1,0.07,0.07,-0.04,
56464.1,0.07,0.05,-0.05,
56464.1,0.07,0.03,-0.05,
56464.1,0.08,0.01,-0.04,
56464.1,0.08,-0.01,-0.04,
56464.1,0.09,-0.04,-0.03,
56464.1,0.10,-0.06,-0.02,
56464.1,0.11,-0.08,-0.01,
56464.1,0.12,-0.09,0.01,
56464.1,0.13,-0.10,0.02,
56464.1,0.14,-0.10,0.04,
56464.1,0.14,-0.10,0.05,
56464.1,0.15,-0.10,0.06,
56464.1,0.15,-0.08,0.06,
56464.1,0.15,-0.06,0.06,
56464.1,0.15,-0.04,0.06,
56464.2,0.15,-0.02,0.06,
56464.2,0.15,0.00,0.05,
56464.2,0.15,0.03,0.05,
56464.2,0.15,0.05,0.05,
56464.2,0.15,0.07,0.05,
56464.2,0.15,0.10,0.05,
56464.2,0.15,0.12,0.05,
56464.2,0.15,0.14,0.05,
56464.2,0.15,0.16,0.06,
56464.2,0.14,0.17,0.06,
56464.2,0.13,0.17,0.07,
56464.2,0.12,0.17,0.07,
56464.2,0.10,0.16,0.07,
56464.2,0.08,0.15,0.06,
56464.2,0.06,0.13,0.05,
56464.2,0.04,0.11,0.04,
56464.2,0.03,0.08,0.03,
56464.2,0.02,0.06,0.02,
56464.2,0.01,0.04,0.01,
56464.2,-0.00,0.02,-0.01,
56464.3,-0.01,0.01,-0.01,
56464.3,-0.01,-0.00,-0.01,
56464.3,-0.01,-0.01,-0.01,
56464.3,-0.01,-0.02,-0.01,
56464.3,-0.01,-0.02,-0.00,
56464.3,-0.01,-0.02,0.00,
56464.3,-0.01,-0.01,0.01,
56464.3,-0.00,-0.00,0.02,
56464.3,-0.00,0.01,0.03,
56464.3,-0.00,0.03,0.03,
56464.3,0.00,0.04,0.03,
56464.3,-0.00,0.05,0.04,
56464.3,-0.00,0.06,0.04,
56464.3,-0.01,0.06,0.04,
56464.3,-0.01,0.06,0.04,
56464.3,-0.02,0.05,0.05,
56464.3,-0.03,0.04,0.05,
56464.3,-0.03,0.03,0.06,
56464.3,-0.03,0.02,0.07,
56464.3,-0.03,-0.00,0.08,
56464.3,-0.03,-0.01,0.09,
56464.4,-0.03,-0.02,0.10,
56464.4,-0.03,-0.01,0.11,
56464.4,-0.02,0.00,0.12,
56464.4,-0.02,0.01,0.13,
56464.4,-0.02,0.02,0.14,
56464.4,-0.01,0.03,0.15,
56464.4,-0.01,0.04,0.15,
56464.4,-0.01,0.05,0.14,
56464.4,-0.02,0.06,0.13,
56464.4,-0.02,0.07,0.12,
56464.4,-0.02,0.09,0.10,
56464.4,-0.02,0.10,0.09,
56464.4,-0.02,0.10,0.07,
56464.4,-0.02,0.11,0.05,
56464.4,-0.02,0.11,0.04,
56464.4,-0.02,0.11,0.03,
56464.4,-0.01,0.10,0.02,
56464.4,-0.01,0.10,0.02,
56464.4,-0.01,0.10,0.02,
56464.4,-0.02,0.10,0.02,
56464.5,-0.02,0.10,0.02,
56464.5,-0.02,0.11,0.02,
56464.5,-0.03,0.10,0.01,
56464.5,-0.04,0.10,0.01,
56464.5,-0.05,0.10,-0.00,
56464.5,-0.05,0.09,-0.01,
56464.5,-0.06,0.08,-0.02,
56464.5,-0.07,0.07,-0.03,
56464.5,-0.06,0.07,-0.03,
56464.5,-0.06,0.07,-0.04,
56464.5,-0.06,0.08,-0.04,
56464.5,-0.05,0.08,-0.04,
56464.5,-0.05,0.08,-0.03,
56464.5,-0.04,0.08,-0.02,
56464.5,-0.03,0.08,-0.01,
56464.5,-0.03,0.08,-0.00,
56464.5,-0.02,0.08,0.01,
56464.5,-0.02,0.08,0.02,
56464.5,-0.01,0.08,0.03,
56464.5,-0.01,0.08,0.03,
56464.5,-0.01,0.08,0.03,
56464.6,-0.02,0.08,0.02,
56464.6,-0.02,0.08,0.01,
56464.6,-0.03,0.08,0.00,
56464.6,-0.03,0.08,-0.01,
56464.6,-0.04,0.08,-0.02,
56464.6,-0.04,0.08,-0.03,
56464.6,-0.05,0.07,-0.03,
56464.6,-0.05,0.06,-0.04,
56464.6,-0.06,0.06,-0.03,
56464.6,-0.06,0.06,-0.03,
56464.6,-0.06,0.06,-0.01,
56464.6,-0.06,0.07,-0.00,
56464.6,-0.06,0.08,0.01,
56464.6,-0.06,0.08,0.02,
56464.6,-0.07,0.08,0.03,
56464.6,-0.08,0.07,0.03,
56464.6,-0.08,0.06,0.04,
56464.6,-0.09,0.05,0.04,
56464.6,-0.10,0.05,0.04,
56464.6,-0.10,0.05,0.03,
56464.7,-0.10,0.05,0.03,
56464.7,-0.11,0.04,0.03,
56464.7,-0.11,0.04,0.03,
56464.7,-0.11,0.03,0.03,
56464.7,-0.11,0.02,0.04,
56464.7,-0.11,0.02,0.04,
56464.7,-0.11,0.02,0.05,
56464.7,-0.10,0.03,0.06,
56464.7,-0.09,0.03,0.06,
56464.7,-0.07,0.03,0.06,
56464.7,-0.06,0.03,0.06,
56464.7,-0.06,0.02,0.06,
56464.7,-0.06,0.01,0.05,
56464.7,-0.07,0.00,0.04,
56464.7,-0.07,-0.01,0.03,
56464.7,-0.07,-0.01,0.03,
56464.7,-0.06,-0.02,0.02,
56464.7,-0.06,-0.04,0.01,
56464.7,-0.06,-0.05,0.01,
56464.8,-0.05,-0.06,0.01,
56464.8,-0.05,-0.07,0.01,
56464.8,-0.04,-0.07,0.02,
56464.8,-0.04,-0.07,0.03,
56464.8,-0.03,-0.07,0.04,
56464.8,-0.03,-0.05,0.06,
56464.8,-0.02,-0.04,0.07,
56464.8,-0.02,-0.03,0.09,
56464.8,-0.01,-0.02,0.11,
56464.8,-0.02,-0.01,0.12,
56464.8,-0.02,-0.00,0.13,
56464.8,-0.02,0.00,0.14,
56464.8,-0.03,0.00,0.14,
56464.8,-0.03,0.00,0.14,
56464.8,-0.03,-0.01,0.14,
56464.8,-0.03,-0.02,0.13,
56464.8,-0.04,-0.03,0.13,
56464.8,-0.04,-0.05,0.12,
56464.8,-0.05,-0.06,0.11,
56464.8,-0.05,-0.06,0.10,
56464.8,-0.04,-0.07,0.09,
56464.9,-0.04,-0.08,0.08,
56464.9,-0.04,-0.08,0.07,
56464.9,-0.04,-0.08,0.06,
56464.9,-0.04,-0.08,0.05,
56464.9,-0.04,-0.07,0.04,
56464.9,-0.04,-0.07,0.03,
56464.9,-0.04,-0.06,0.02,
56464.9,-0.04,-0.06,0.02,
56464.9,-0.03,-0.06,0.01,
56464.9,-0.03,-0.05,0.00,
56464.9,-0.03,-0.05,-0.01,
56464.9,-0.03,-0.05,-0.01,
56464.9,-0.02,-0.05,-0.02,
56464.9,-0.02,-0.04,-0.02,
56464.9,-0.02,-0.04,-0.03,
56464.9,-0.02,-0.03,-0.03,
56464.9,-0.02,-0.02,-0.04,
56464.9,-0.02,-0.01,-0.04,
56464.9,-0.01,0.00,-0.04,
56464.9,-0.01,0.01,-0.04,
56464.9,-0.01,0.02,-0.04,
56465.0,-0.00,0.03,-0.04,
56465.0,0.00,0.03,-0.04,
56465.0,0.01,0.03,-0.04,
56465.0,0.01,0.03,-0.03,
56465.0,0.01,0.04,-0.03,
56465.0,0.01,0.04,-0.03,
56465.0,0.01,0.04,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.03,
56465.0,0.01,0.05,-0.02,
56465.0,0.01,0.05,-0.02,
56465.1,0.01,0.05,-0.02,
56465.1,0.01,0.04,-0.02,
56465.1,0.01,0.04,-0.01,
56465.1,0.01,0.04,-0.01,
56465.1,0.01,0.03,-0.01,
56465.1,0.01,0.03,-0.00,
56465.1,0.01,0.02,0.00,
56465.1,0.01,0.02,0.01,
56465.1,0.01,0.02,0.01,
56465.1,0.01,0.01,0.01,
56465.1,0.01,0.01,0.02,
56465.1,0.01,0.02,0.02,
56465.1,0.01,0.02,0.03,
56465.1,0.01,0.02,0.03,
56465.1,0.01,0.02,0.03,
56465.1,0.01,0.02,0.03,
56465.1,0.01,0.02,0.02,
56465.1,0.01,0.02,0.02,
56465.1,0.01,0.02,0.02,
56465.1,0.01,0.02,0.02,
56465.1,0.02,0.01,0.01,
56465.1,0.02,0.01,0.01,
56465.2,0.02,0.01,0.01,
56465.2,0.01,0.01,0.01,
56465.2,0.01,0.00,0.01,
56465.2,0.01,-0.00,0.01,
56465.2,0.01,-0.01,0.02,
56465.2,0.00,-0.01,0.02,
56465.2,0.00,-0.01,0.02,
56465.2,0.00,-0.01,0.02,
56465.2,0.00,-0.02,0.03,
56465.2,0.00,-0.02,0.03,
56465.2,0.01,-0.02,0.03,
56465.2,0.01,-0.02,0.03,
56465.2,0.01,-0.01,0.02,
56465.2,0.01,-0.00,0.02,
56465.2,0.01,0.00,0.01,
56465.2,0.01,0.00,0.01,
56465.2,0.01,0.00,0.00,
56465.2,0.02,0.01,-0.00,
56465.2,0.02,0.02,-0.01,
56465.2,0.02,0.02,-0.01,
56465.2,0.02,0.03,-0.02,
56465.3,0.02,0.03,-0.02,
56465.3,0.02,0.03,-0.02,
56465.3,0.02,0.03,-0.02,
56465.3,0.02,0.03,-0.02,
56465.3,0.02,0.03,-0.02,
56465.3,0.01,0.03,-0.02,
56465.3,0.01,0.02,-0.02,
56465.3,0.01,0.02,-0.01,
56465.3,0.01,0.02,-0.01,
56465.3,0.01,0.01,-0.01,
56465.3,0.01,0.01,-0.00,
56465.3,0.01,0.00,0.00,
56465.3,0.01,0.00,0.00,
56465.3,0.01,0.00,0.00,
56465.3,0.01,0.00,0.01,
56465.3,0.01,0.01,0.01,
56465.4,0.01,0.00,0.01,
56465.4,0.01,0.00,0.01,
56465.4,0.01,0.00,0.00,
56465.4,0.01,0.00,0.00,
56465.4,0.01,0.01,0.00,
56465.4,0.01,0.00,0.00,
56465.4,0.01,0.00,0.00,
56465.4,0.00,0.00,0.00,
56465.4,0.00,0.01,0.00,
56465.4,0.01,0.01,0.00,
56465.4,0.01,0.01,0.01,
56465.4,0.01,0.01,0.01,
56465.4,0.01,0.01,0.01,
56465.4,0.01,0.01,0.01,
56465.4,0.01,0.01,0.01,
56465.4,0.02,0.01,0.01,
56465.4,0.02,0.02,0.01,
56465.4,0.02,0.02,0.01,
56465.4,0.02,0.02,0.01,
56465.4,0.02,0.02,0.00,
56465.4,0.02,0.01,0.00,
56465.4,0.02,0.01,-0.00,
56465.4,0.02,0.01,-0.01,
56465.5,0.02,0.00,-0.01,
56465.5,0.02,0.00,-0.02,
56465.5,0.02,-0.00,-0.02,
56465.5,0.03,-0.00,-0.02,
56465.5,0.03,-0.00,-0.03,
56465.5,0.03,0.00,-0.03,
56465.5,0.04,0.00,-0.03,
56465.5,0.04,0.00,-0.04,
56465.5,0.05,0.01,-0.04,
56465.5,0.05,0.01,-0.04,
56465.5,0.05,0.01,-0.04,
56465.5,0.06,0.01,-0.04,
56465.5,0.06,0.01,-0.04,
56465.5,0.07,0.02,-0.04,
56465.5,0.07,0.02,-0.04,
56465.5,0.08,0.03,-0.04,
56465.5,0.08,0.04,-0.03,
56465.5,0.09,0.05,-0.03,
56465.5,0.09,0.05,-0.03,
56465.5,0.09,0.05,-0.04,
56465.5,0.09,0.05,-0.04,
56465.5,0.09,0.05,-0.04,
56465.6,0.09,0.04,-0.04,
56465.6,0.09,0.03,-0.04,
56465.6,0.09,0.02,-0.05,
56465.6,0.09,0.01,-0.06,
56465.6,0.09,0.01,-0.07,
56465.6,0.10,0.01,-0.07,
56465.6,0.11,0.01,-0.08,
56465.6,0.11,0.01,-0.09,
56465.6,0.12,0.01,-0.10,
56465.6,0.12,0.01,-0.10,
56465.6,0.13,0.00,-0.11,
56465.6,0.13,-0.01,-0.11,
56465.6,0.13,-0.01,-0.11,
56465.6,0.13,-0.01,-0.11,
56465.6,0.14,-0.01,-0.11,
56465.6,0.14,-0.00,-0.10,
56465.6,0.15,0.01,-0.10,
56465.6,0.15,0.02,-0.10,
56465.6,0.15,0.03,-0.09,
56465.6,0.15,0.04,-0.09,
56465.7,0.16,0.05,-0.09,
56465.7,0.16,0.06,-0.08,
56465.7,0.16,0.06,-0.08,
56465.7,0.16,0.05,-0.07,
56465.7,0.15,0.04,-0.07,
56465.7,0.14,0.03,-0.07,
56465.7,0.13,0.02,-0.06,
56465.7,0.12,0.01,-0.05,
56465.7,0.10,-0.01,-0.04,
56465.7,0.09,-0.02,-0.04,
56465.7,0.08,-0.04,-0.03,
56465.7,0.07,-0.07,-0.03,
56465.7,0.06,-0.09,-0.02,
56465.7,0.04,-0.11,-0.02,
56465.7,0.03,-0.12,-0.02,
56465.7,0.02,-0.12,-0.02,
56465.7,0.01,-0.12,-0.02,
56465.8,0.00,-0.11,-0.03,
56465.8,-0.00,-0.10,-0.03,
56465.8,-0.00,-0.08,-0.03,
56465.8,-0.01,-0.06,-0.03,
56465.8,-0.01,-0.04,-0.02,
56465.8,-0.01,-0.02,-0.02,
56465.8,-0.01,-0.01,-0.02,
56465.8,-0.01,-0.01,-0.01,
56465.8,-0.01,-0.02,-0.01,
56465.8,-0.01,-0.04,-0.00,
56465.8,-0.02,-0.07,0.00,
56465.8,-0.02,-0.10,0.01,
56465.8,-0.03,-0.13,0.01,
56465.8,-0.03,-0.16,0.01,
56465.8,-0.04,-0.18,0.01,
56465.8,-0.05,-0.19,0.00,
56465.8,-0.05,-0.20,-0.01,
56465.8,-0.05,-0.20,-0.01,
56465.8,-0.05,-0.20,-0.02,
56465.8,-0.05,-0.19,-0.04,
56465.8,-0.04,-0.17,-0.05,
56465.8,-0.04,-0.15,-0.06,
56465.8,-0.03,-0.13,-0.07,
56465.8,-0.02,-0.11,-0.09,
56465.9,-0.01,-0.10,-0.10,
56465.9,-0.01,-0.09,-0.11,
56465.9,-0.01,-0.08,-0.12,
56465.9,-0.01,-0.08,-0.13,
56465.9,-0.01,-0.08,-0.13,
56465.9,-0.01,-0.08,-0.14,
56465.9,-0.02,-0.09,-0.14,
56465.9,-0.03,-0.10,-0.14,
56465.9,-0.03,-0.11,-0.15,
56465.9,-0.03,-0.12,-0.15,
56465.9,-0.03,-0.13,-0.16,
56465.9,-0.03,-0.15,-0.17,
56465.9,-0.03,-0.16,-0.19,
56465.9,-0.02,-0.17,-0.21,
56465.9,-0.02,-0.18,-0.23,
56465.9,-0.02,-0.18,-0.25,
56465.9,-0.02,-0.18,-0.27,
56465.9,-0.01,-0.16,-0.29,
56465.9,-0.01,-0.13,-0.32,
56466.0,-0.00,-0.09,-0.34,
56466.0,-0.01,-0.02,-0.37,
56466.0,-0.00,0.06,-0.39,
56466.0,0.00,0.15,-0.42,
56466.0,0.01,0.24,-0.44,
56466.0,0.02,0.33,-0.46,
56466.0,0.04,0.42,-0.48,
56466.0,0.07,0.49,-0.50,
56466.0,0.09,0.54,-0.51,
56466.0,0.12,0.58,-0.53,
56466.0,0.14,0.63,-0.55,
56466.0,0.15,0.68,-0.57,
56466.0,0.16,0.74,-0.59,
56466.0,0.16,0.81,-0.61,
56466.0,0.17,0.88,-0.64,
56466.0,0.19,0.95,-0.66,
56466.1,0.21,1.00,-0.69,
56466.1,0.24,1.04,-0.72,
56466.1,0.27,1.06,-0.76,
56466.1,0.30,1.05,-0.80,
56466.1,0.33,1.02,-0.83,
56466.1,0.36,0.96,-0.88,
56466.1,0.39,0.88,-0.92,
56466.1,0.41,0.78,-0.97,
56466.1,0.43,0.68,-1.03,
56466.1,0.45,0.58,-1.09,
56466.1,0.47,0.51,-1.15,
56466.1,0.49,0.45,-1.21,
56466.1,0.50,0.41,-1.27,
56466.1,0.51,0.39,-1.33,
56466.1,0.53,0.38,-1.38,
56466.1,0.55,0.36,-1.43,
56466.1,0.57,0.33,-1.48,
56466.1,0.60,0.29,-1.52,
56466.1,0.63,0.23,-1.56,
56466.1,0.65,0.17,-1.59,
56466.1,0.67,0.12,-1.62,
56466.1,0.68,0.08,-1.65,
56466.1,0.69,0.06,-1.67,
56466.1,0.70,0.04,-1.70,
56466.1,0.73,0.02,-1.72,
56466.2,0.76,-0.02,-1.74,
56466.2,0.80,-0.07,-1.76,
56466.2,0.84,-0.12,-1.78,
56466.2,0.87,-0.17,-1.81,
56466.2,0.90,-0.20,-1.83,
56466.2,0.91,-0.21,-1.86,
56466.2,0.91,-0.21,-1.88,
56466.2,0.91,-0.21,-1.90,
56466.2,0.92,-0.22,-1.92,
56466.2,0.93,-0.22,-1.95,
56466.2,0.93,-0.23,-1.97,
56466.2,0.94,-0.23,-2.00,
56466.2,0.95,-0.24,-2.03,
56466.2,0.96,-0.24,-2.05,
56466.2,0.99,-0.24,-2.08,
56466.2,1.01,-0.24,-2.10,
56466.2,1.04,-0.24,-2.12,
56466.2,1.06,-0.24,-2.14,
56466.2,1.08,-0.24,-2.15,
56466.2,1.09,-0.23,-2.16,
56466.2,1.09,-0.20,-2.16,
56466.3,1.08,-0.16,-2.15,
56466.3,1.09,-0.11,-2.14,
56466.3,1.10,-0.08,-2.12,
56466.3,1.11,-0.05,-2.11,
56466.3,1.13,-0.02,-2.09,
56466.3,1.15,-0.00,-2.09,
56466.3,1.17,0.00,-2.08,
56466.3,1.20,-0.00,-2.08,
56466.3,1.21,-0.01,-2.09,
56466.3,1.22,-0.00,-2.09,
56466.3,1.21,0.02,-2.09,
56466.3,1.21,0.05,-2.09,
56466.3,1.19,0.09,-2.08,
56466.3,1.17,0.13,-2.06,
56466.3,1.17,0.15,-2.03,
56466.3,1.19,0.16,-2.00,
56466.3,1.21,0.14,-1.96,
56466.3,1.23,0.10,-1.92,
56466.3,1.25,0.05,-1.89,
56466.3,1.26,-0.01,-1.85,
56466.4,1.26,-0.10,-1.83,
56466.4,1.27,-0.21,-1.82,
56466.4,1.28,-0.32,-1.82,
56466.4,1.27,-0.44,-1.83,
56466.4,1.26,-0.53,-1.85,
56466.4,1.23,-0.58,-1.87,
56466.4,1.19,-0.58,-1.89,
56466.4,1.15,-0.52,-1.90,
56466.4,1.13,-0.42,-1.90,
56466.4,1.14,-0.29,-1.89,
56466.4,1.16,-0.17,-1.87,
56466.4,1.19,-0.08,-1.83,
56466.4,1.22,-0.02,-1.78,
56466.4,1.22,0.02,-1.72,
56466.4,1.21,0.06,-1.65,
56466.4,1.18,0.11,-1.56,
56466.4,1.15,0.17,-1.47,
56466.4,1.13,0.24,-1.38,
56466.4,1.14,0.28,-1.29,
56466.4,1.16,0.29,-1.22,
