time,x,y,z,
53152.8,8.49,-47.77,-19.54,
53152.8,9.71,-46.83,-19.67,
53152.8,10.03,-46.57,-19.70,
53152.8,10.55,-46.75,-19.87,
53152.9,10.34,-46.75,-19.94,
53152.9,9.52,-46.75,-20.21,
53152.9,9.99,-46.59,-20.97,
53152.9,10.55,-46.40,-21.88,
53152.9,10.55,-46.65,-21.16,
53152.9,10.55,-46.75,-20.88,
53152.9,12.71,-46.91,-19.41,
53153.0,12.62,-47.02,-19.39,
53153.0,11.57,-47.77,-19.54,
53153.0,11.44,-47.25,-19.66,
53153.0,11.23,-46.40,-19.87,
53153.0,10.46,-46.51,-19.98,
53153.0,10.03,-46.57,-20.04,
53153.1,11.73,-47.04,-19.58,
53153.1,11.91,-47.02,-19.64,
53153.1,11.75,-45.89,-21.38,
53153.1,11.21,-45.78,-20.75,
53153.1,10.03,-45.55,-19.37,
53153.2,11.20,-46.13,-18.98,
53153.2,12.09,-46.57,-18.70,
53153.2,11.66,-46.15,-20.50,
53153.2,11.57,-46.06,-20.88,
53153.2,13.63,-46.75,-18.86,
53153.2,13.30,-46.75,-18.86,
53153.3,12.26,-46.75,-18.86,
53153.3,13.20,-46.32,-18.95,
53153.3,14.14,-45.89,-19.03,
53153.3,13.49,-46.54,-19.66,
53153.3,13.29,-46.75,-19.87,
53153.3,14.48,-47.26,-19.37,
53153.4,14.37,-47.15,-19.31,
53153.4,13.80,-46.57,-19.03,
53153.4,14.45,-46.36,-18.96,
53153.4,15.34,-46.06,-18.86,
53153.4,14.52,-45.94,-18.98,
53153.4,14.14,-45.89,-19.03,
53153.4,13.18,-47.18,-18.72,
53153.5,13.30,-47.26,-18.66,
53153.5,15.17,-47.26,-18.36,
53153.5,14.32,-47.02,-18.13,
53153.5,12.77,-46.57,-17.69,
53153.5,13.29,-47.51,-18.00,
53153.6,13.63,-48.11,-18.19,
53153.6,13.63,-47.52,-17.90,
53153.6,13.62,-47.42,-17.84,
53153.6,13.11,-46.92,-17.02,
53153.6,12.88,-47.06,-17.62,
53153.6,12.26,-47.43,-19.20,
53153.7,12.17,-47.34,-18.75,
53153.7,12.09,-47.26,-18.36,
53153.7,12.90,-46.44,-18.36,
53153.7,13.11,-46.23,-18.36,
53153.7,11.40,-46.57,-19.70,
53153.7,11.51,-46.75,-19.39,
53153.8,11.92,-47.43,-18.19,
53153.8,11.84,-47.19,-18.74,
53153.8,11.75,-46.92,-19.37,
53153.8,11.87,-46.79,-18.77,
53153.8,11.92,-46.75,-18.53,
53153.8,10.25,-47.08,-20.49,
53153.9,10.47,-47.18,-20.28,
53153.9,12.26,-47.77,-18.53,
53153.9,11.66,-47.31,-19.11,
53153.9,10.72,-46.57,-20.04,
53153.9,11.93,-46.91,-19.50,
53153.9,12.60,-47.09,-19.20,
53154.0,13.37,-47.55,-19.35,
53154.0,13.53,-47.49,-19.33,
53154.0,14.83,-45.55,-18.70,
53154.0,14.72,-45.55,-19.12,
53154.0,14.48,-45.55,-20.04,
53154.1,14.87,-46.14,-19.65,
53154.1,15.17,-46.57,-19.37,
53154.1,14.88,-46.86,-17.98,
53154.1,14.83,-46.92,-17.69,
53154.1,15.68,-46.06,-18.53,
53154.1,15.84,-46.14,-18.29,
53154.1,16.37,-46.40,-17.52,
53154.2,16.11,-46.15,-17.44,
53154.2,15.85,-45.89,-17.36,
53154.2,16.63,-46.93,-16.85,
53154.2,16.88,-47.26,-16.69,
53154.2,15.17,-46.23,-17.36,
53154.2,15.22,-46.12,-17.19,
53154.3,15.51,-45.55,-16.35,
53154.3,15.51,-46.42,-16.21,
53154.3,15.51,-47.60,-16.02,
53154.3,14.69,-46.78,-17.05,
53154.3,14.31,-46.40,-17.52,
53154.3,13.35,-48.65,-17.52,
53154.4,13.09,-48.80,-17.56,
53154.4,11.23,-48.80,-17.86,
53154.4,11.17,-48.74,-18.39,
53154.4,11.06,-48.63,-19.37,
53154.4,10.33,-48.11,-19.27,
53154.4,9.86,-47.77,-19.20,
53154.5,9.57,-46.88,-19.78,
53154.5,9.52,-46.72,-19.86,
53154.5,9.69,-45.55,-19.37,
53154.5,9.74,-46.06,-19.14,
53154.5,9.86,-47.43,-18.53,
53154.5,9.59,-47.34,-18.98,
53154.6,9.35,-47.26,-19.37,
53154.6,9.48,-46.31,-19.76,
53154.6,9.52,-46.06,-19.87,
53154.6,9.69,-47.26,-19.70,
53154.6,9.66,-47.36,-19.74,
53154.7,9.52,-47.77,-19.87,
53154.7,8.49,-48.01,-19.79,
53154.7,7.30,-48.28,-19.70,
53154.7,8.16,-46.93,-19.58,
53154.7,8.49,-46.40,-19.54,
53154.7,7.82,-47.07,-19.54,
53154.8,8.03,-47.18,-19.62,
53154.8,9.52,-47.77,-20.21,
53154.8,9.25,-47.51,-20.21,
53154.8,8.84,-47.09,-20.21,
53154.8,8.28,-47.64,-19.88,
53154.8,7.98,-47.94,-19.70,
53154.8,9.68,-47.79,-18.64,
53154.9,9.89,-47.74,-18.46,
53154.9,10.38,-47.26,-17.36,
53154.9,9.78,-46.88,-17.62,
53154.9,8.49,-46.06,-18.19,
53154.9,7.51,-46.26,-17.81,
53154.9,6.78,-46.40,-17.52,
53155.0,7.92,-47.83,-17.25,
53155.0,8.15,-48.11,-17.19,
53155.0,7.47,-47.09,-17.86,
53155.0,8.13,-47.34,-17.70,
53155.0,10.21,-48.11,-17.19,
53155.1,9.17,-48.11,-16.35,
53155.1,8.15,-48.11,-15.51,
53155.1,9.45,-48.11,-14.24,
53155.1,9.86,-48.11,-13.84,
53155.1,9.69,-46.57,-14.68,
53155.1,9.84,-46.78,-14.36,
53155.2,10.55,-47.77,-12.83,
53155.2,10.77,-47.26,-13.05,
53155.2,11.06,-46.57,-13.33,
53155.2,10.35,-46.57,-13.79,
53155.2,10.03,-46.57,-14.00,
53155.2,12.29,-46.57,-13.06,
53155.3,12.26,-46.57,-13.06,
53155.3,10.72,-46.57,-13.67,
53155.3,10.72,-46.21,-13.19,
53155.3,10.72,-45.55,-12.33,
53155.3,11.87,-45.86,-12.43,
53155.3,12.60,-46.06,-12.50,
53155.3,14.99,-45.47,-11.62,
53155.4,15.38,-45.39,-11.48,
53155.4,17.22,-45.89,-10.99,
53155.4,17.12,-45.79,-10.71,
53155.4,16.88,-45.55,-9.98,
53155.4,17.99,-45.36,-10.35,
53155.5,18.93,-45.21,-10.65,
53155.5,19.48,-43.84,-9.05,
53155.5,19.62,-43.49,-8.64,
53155.5,21.67,-43.49,-7.97,
53155.5,21.49,-43.32,-7.87,
53155.5,20.81,-42.64,-7.47,
53155.6,22.25,-42.80,-7.31,
53155.6,23.89,-42.98,-7.14,
53155.6,25.51,-41.87,-6.04,
53155.6,26.12,-41.44,-5.63,
53155.6,25.61,-39.93,-6.78,
53155.6,25.74,-39.90,-6.48,
53155.7,26.63,-39.90,-4.45,
53155.7,27.24,-39.30,-4.52,
53155.7,28.17,-38.36,-4.62,
53155.7,28.61,-38.58,-3.75,
53155.7,28.85,-38.70,-3.28,
53155.7,28.23,-38.08,-2.37,
53155.8,28.31,-37.99,-2.28,
53155.8,30.39,-37.51,-2.44,
53155.8,30.12,-36.79,-2.28,
53155.8,29.54,-35.28,-1.94,
53155.8,30.33,-36.07,-1.36,
53155.8,30.91,-36.65,-0.93,
53155.9,31.05,-36.22,0.89,
53155.9,31.08,-36.14,1.25,
53155.9,31.59,-36.31,0.07,
53155.9,31.59,-36.05,0.32,
53155.9,31.59,-35.28,1.08,
53155.9,31.16,-36.06,1.33,
53156.0,30.74,-36.82,1.58,
53156.0,31.91,-36.17,2.22,
53156.0,32.28,-35.97,2.42,
53156.0,30.91,-34.94,1.75,
53156.0,31.09,-35.18,1.69,
53156.0,31.94,-36.31,1.41,
53156.1,31.94,-35.72,1.99,
53156.1,31.94,-34.94,2.75,
53156.1,32.76,-34.82,2.41,
53156.1,33.13,-34.77,2.25,
53156.1,31.67,-34.61,1.77,
53156.1,31.56,-34.67,1.68,
53156.2,31.25,-35.28,1.08,
53156.2,31.00,-34.91,0.60,
53156.2,30.57,-34.25,-0.26,
53156.2,31.30,-35.42,0.87,
53156.2,31.76,-36.14,1.58,
53156.2,31.01,-35.09,0.85,
53156.3,30.89,-35.01,0.79,
53156.3,30.22,-37.34,2.42,
53156.3,29.98,-36.89,1.70,
53156.3,29.37,-35.80,-0.10,
53156.3,29.37,-35.98,0.81,
53156.3,29.37,-36.14,1.58,
53156.4,28.13,-37.10,0.64,
53156.4,27.83,-37.34,0.41,
53156.4,28.51,-36.31,1.08,
53156.4,28.48,-36.42,0.97,
53156.4,28.34,-36.82,0.57,
53156.4,28.50,-36.82,0.26,
53156.5,28.68,-36.82,-0.10,
53156.5,28.93,-36.82,0.88,
53156.5,29.03,-36.82,1.25,
53156.5,28.35,-36.15,0.25,
53156.5,28.12,-36.21,0.31,
53156.5,26.80,-36.65,0.74,
53156.6,27.41,-36.04,0.68,
53156.6,28.34,-35.11,0.57,
53156.6,28.23,-35.45,1.12,
53156.6,28.17,-35.62,1.41,
53156.6,28.01,-35.47,0.65,
53156.7,28.03,-35.37,0.54,
53156.7,28.51,-34.25,0.07,
53156.7,28.62,-34.25,0.07,
53156.7,28.85,-34.25,0.07,
53156.7,28.06,-34.85,0.85,
53156.7,27.49,-35.28,1.41,
53156.7,26.19,-36.00,0.43,
53156.8,25.95,-36.14,0.24,
53156.8,25.95,-36.48,-1.44,
53156.8,25.99,-36.78,-1.14,
53156.8,26.12,-37.68,-0.26,
53156.8,26.03,-37.59,-0.01,
53156.8,25.95,-37.51,0.24,
53156.9,26.34,-38.43,-0.15,
53156.9,26.46,-38.70,-0.26,
53156.9,26.80,-38.02,0.07,
53156.9,26.40,-38.05,-0.08,
53156.9,24.58,-38.19,-0.77,
53156.9,24.88,-38.64,-0.77,
53157.0,25.26,-39.22,-0.77,
53157.0,23.24,-39.34,-0.65,
53157.0,22.35,-39.39,-0.60,
53157.0,25.12,-40.53,-0.76,
53157.0,24.99,-40.68,-0.78,
53157.1,22.70,-41.44,-0.93,
53157.1,23.32,-41.44,-0.81,
53157.1,24.41,-41.44,-0.60,
53157.1,23.24,-42.40,-1.95,
53157.1,22.53,-42.98,-2.78,
53157.1,22.22,-43.28,-1.31,
53157.2,22.18,-43.27,-1.13,
53157.2,22.01,-41.78,-1.94,
53157.2,21.91,-42.18,-2.04,
53157.2,21.67,-43.15,-2.28,
53157.2,20.83,-44.74,-3.46,
53157.2,20.13,-46.06,-4.45,
53157.2,19.44,-44.82,-3.51,
53157.3,19.27,-44.52,-3.28,
53157.3,19.44,-43.66,-3.11,
53157.3,19.07,-44.18,-3.47,
53157.3,17.73,-46.06,-4.79,
53157.3,18.14,-45.66,-4.71,
53157.4,18.59,-45.21,-4.62,
53157.4,18.46,-45.58,-4.74,
53157.4,18.42,-45.72,-4.79,
53157.4,17.57,-46.57,-3.96,
53157.4,17.49,-46.45,-4.17,
53157.4,17.05,-45.72,-5.46,
53157.5,17.32,-45.99,-5.73,
53157.5,17.73,-46.40,-6.13,
53157.5,16.60,-46.40,-6.13,
53157.5,16.02,-46.40,-6.13,
53157.5,16.81,-46.24,-5.05,
53157.5,16.73,-46.23,-4.96,
53157.6,14.83,-46.23,-4.96,
53157.6,15.45,-46.86,-5.34,
53157.6,16.71,-48.11,-6.13,
53157.6,16.20,-47.41,-5.83,
53157.6,15.85,-46.92,-5.63,
53157.6,15.85,-47.21,-7.04,
53157.7,15.85,-47.26,-7.30,
53157.7,13.80,-47.26,-6.97,
53157.7,13.98,-47.26,-7.23,
53157.7,14.48,-47.26,-7.97,
53157.7,13.33,-46.99,-8.06,
53157.7,12.26,-46.75,-8.14,
53157.7,12.52,-47.28,-8.40,
53157.8,12.60,-47.43,-8.47,
53157.8,11.92,-46.75,-9.82,
53157.8,12.08,-46.97,-9.60,
53157.8,12.77,-47.94,-8.64,
53157.8,12.77,-47.49,-9.09,
53157.9,12.77,-46.92,-9.65,
53157.9,12.65,-46.07,-11.42,
53157.9,12.60,-45.72,-12.16,
53157.9,13.10,-45.23,-12.00,
53157.9,12.95,-45.17,-11.95,
53157.9,11.75,-44.86,-11.66,
53158.0,12.07,-44.42,-12.47,
53158.0,12.60,-43.66,-13.84,
53158.0,12.49,-42.26,-15.21,
53158.0,12.43,-41.44,-16.02,
53158.0,13.95,-41.74,-16.02,
53158.0,14.16,-41.75,-16.05,
53158.1,14.65,-40.93,-16.85,
53158.1,14.35,-40.93,-17.15,
53158.1,13.63,-40.93,-17.86,
53158.1,13.91,-41.02,-17.95,
53158.1,14.14,-41.10,-18.03,
53158.1,14.70,-40.82,-17.75,
53158.1,14.83,-40.76,-17.69,
53158.2,14.65,-40.93,-18.19,
53158.2,14.96,-40.62,-18.50,
53158.2,16.02,-39.56,-19.54,
53158.2,15.61,-39.97,-19.78,
53158.2,15.17,-40.41,-20.04,
53158.3,14.91,-39.40,-17.80,
53158.3,14.83,-39.05,-17.02,
53158.3,15.51,-39.05,-19.03,
53158.3,15.48,-38.81,-19.21,
53158.3,15.34,-37.51,-20.21,
53158.3,15.48,-38.21,-20.07,
53158.4,15.68,-39.22,-19.87,
53158.4,17.06,-38.76,-20.77,
53158.4,17.73,-38.53,-21.21,
53158.4,18.21,-39.33,-22.30,
53158.4,18.12,-39.37,-22.20,
53158.4,16.71,-39.22,-20.21,
53158.5,17.06,-38.98,-20.66,
53158.5,17.73,-38.53,-21.55,
53158.5,19.06,-38.23,-20.64,
53158.5,19.96,-38.02,-20.04,
53158.5,18.93,-37.87,-19.89,
53158.6,18.76,-37.86,-19.88,
53158.6,18.76,-38.87,-21.21,
53158.6,19.08,-38.74,-20.81,
53158.6,19.96,-38.36,-19.70,
53158.6,19.51,-38.45,-19.79,
53158.6,19.10,-38.53,-19.87,
53158.6,20.57,-37.06,-20.52,
53158.7,20.98,-36.65,-20.71,
53158.7,19.10,-38.19,-20.88,
53158.7,19.27,-37.96,-20.97,
53158.7,19.96,-36.99,-21.38,
53158.7,20.34,-36.61,-21.00,
53158.7,20.81,-36.14,-20.54,
53158.8,20.93,-36.02,-20.18,
53158.8,20.98,-35.97,-20.04,
53158.8,20.82,-35.80,-20.53,
53158.8,20.81,-35.80,-20.70,
53158.8,20.81,-35.80,-21.88,
53158.8,20.68,-35.67,-21.11,
53158.9,20.47,-35.45,-19.87,
53158.9,20.58,-34.91,-20.83,
53158.9,20.64,-34.60,-21.38,
53158.9,21.41,-35.37,-20.63,
53158.9,21.39,-35.49,-20.59,
53158.9,19.44,-36.14,-21.55,
53159.0,19.44,-36.98,-21.55,
53159.0,19.44,-38.87,-21.55,
53159.0,20.03,-38.10,-21.93,
53159.0,20.47,-37.51,-22.22,
53159.0,19.07,-38.07,-21.39,
53159.0,18.76,-38.19,-21.21,
53159.1,18.93,-37.34,-21.71,
53159.1,18.36,-37.58,-21.48,
53159.1,16.54,-38.36,-20.71,
53159.1,16.37,-38.02,-20.87,
53159.1,16.19,-37.68,-21.04,
53159.1,15.94,-37.42,-19.78,
53159.2,15.85,-37.34,-19.37,
53159.2,15.68,-38.87,-20.54,
53159.2,15.57,-39.32,-20.38,
53159.2,15.00,-41.61,-19.54,
53159.2,14.63,-40.96,-19.46,
53159.2,14.14,-40.07,-19.37,
53159.3,14.14,-39.84,-19.37,
53159.3,14.14,-39.73,-19.37,
53159.3,13.98,-38.93,-17.33,
53159.3,14.05,-38.92,-17.08,
53159.3,14.83,-39.39,-16.02,
53159.3,15.06,-40.22,-16.48,
53159.4,15.51,-41.78,-17.36,
53159.4,15.41,-41.06,-17.46,
53159.4,15.34,-40.59,-17.52,
53159.4,14.45,-42.36,-16.08,
53159.4,14.32,-42.63,-15.86,
53159.5,14.65,-42.30,-16.52,
53159.5,14.79,-42.16,-16.66,
53159.5,15.17,-41.78,-17.02,
53159.5,15.08,-42.42,-15.86,
53159.5,15.00,-42.98,-14.84,
53159.5,14.32,-43.39,-14.97,
53159.5,14.14,-43.49,-15.01,
53159.6,15.68,-43.66,-15.18,
53159.6,15.47,-43.32,-15.04,
53159.6,14.65,-41.95,-14.51,
53159.6,14.97,-42.90,-14.82,
53159.6,15.34,-44.01,-15.18,
53159.6,14.97,-43.15,-14.33,
53159.7,14.83,-42.81,-14.00,
53159.7,13.16,-43.14,-12.70,
53159.7,13.34,-43.33,-12.80,
53159.7,14.83,-44.52,-13.67,
53159.7,14.36,-44.32,-13.73,
53159.8,13.63,-44.01,-13.84,
53159.8,14.51,-44.67,-12.32,
53159.8,15.00,-45.03,-11.49,
53159.8,14.84,-44.57,-13.16,
53159.8,14.94,-44.54,-13.35,
53159.8,16.88,-44.86,-13.67,
53159.9,16.23,-44.97,-13.35,
53159.9,14.83,-45.21,-12.66,
53159.9,15.41,-45.21,-12.66,
53159.9,15.85,-45.21,-12.66,
53159.9,14.29,-43.93,-12.52,
53159.9,13.97,-43.66,-12.50,
53160.0,15.51,-44.52,-13.00,
53160.0,15.72,-44.31,-12.96,
53160.0,16.37,-43.66,-12.83,
53160.0,15.59,-44.09,-12.92,
53160.0,14.83,-44.52,-13.00,
53160.0,15.60,-43.74,-13.76,
53160.0,15.85,-43.49,-14.00,
53160.1,14.65,-42.64,-12.83,
53160.1,14.97,-42.73,-12.86,
53160.1,16.54,-43.15,-13.00,
53160.1,16.10,-43.30,-12.43,
53160.1,15.51,-43.49,-11.66,
53160.2,16.56,-42.20,-11.77,
53160.2,17.05,-41.61,-11.83,
53160.2,16.89,-43.39,-10.72,
53160.2,16.91,-43.33,-10.78,
53160.2,17.22,-41.78,-11.99,
53160.2,17.40,-42.21,-12.29,
53160.3,17.73,-42.98,-12.83,
53160.3,18.26,-42.04,-12.73,
53160.3,18.59,-41.44,-12.66,
53160.3,19.48,-42.63,-10.91,
53160.3,19.61,-42.72,-10.67,
53160.3,19.44,-39.22,-11.16,
53160.4,19.59,-39.46,-11.30,
53160.4,19.96,-40.07,-11.66,
53160.4,20.70,-39.52,-11.66,
53160.4,21.33,-39.05,-11.66,
53160.4,19.96,-39.05,-11.12,
53160.4,19.62,-39.05,-10.99,
53160.5,21.33,-38.70,-12.33,
53160.5,20.93,-38.45,-12.36,
53160.5,19.44,-37.51,-12.50,
53160.5,20.09,-37.51,-12.50,
53160.5,20.81,-37.51,-12.50,
53160.5,21.44,-36.63,-13.35,
53160.6,21.67,-36.31,-13.67,
53160.6,20.66,-37.32,-14.33,
53160.6,20.88,-37.14,-14.39,
53160.6,22.35,-35.97,-14.68,
53160.6,21.94,-35.69,-14.68,
53160.6,21.33,-35.28,-14.68,
53160.7,21.33,-35.28,-14.89,
53160.7,21.33,-35.28,-15.01,
53160.7,20.54,-35.75,-15.77,
53160.7,20.53,-35.71,-15.77,
53160.7,21.33,-34.60,-14.68,
53160.7,21.61,-34.65,-15.28,
53160.8,22.18,-34.77,-16.52,
53160.8,21.88,-35.07,-16.81,
53160.8,21.67,-35.28,-17.02,
53160.8,20.95,-34.85,-16.60,
53160.8,20.81,-34.77,-16.52,
53160.8,21.33,-35.28,-18.03,
53160.9,21.54,-34.80,-17.98,
53160.9,22.18,-33.40,-17.86,
53160.9,22.18,-33.58,-17.86,
53160.9,22.18,-33.74,-17.86,
53160.9,21.92,-35.06,-17.86,
53160.9,21.84,-35.45,-17.86,
53161.0,20.81,-33.74,-19.20,
53161.0,21.00,-33.74,-19.14,
53161.0,21.84,-33.74,-18.86,
53161.0,21.31,-33.97,-19.53,
53161.0,20.64,-34.25,-20.37,
53161.0,21.12,-34.25,-21.08,
53161.1,21.33,-34.25,-21.38,
53161.1,19.19,-34.09,-21.54,
53161.1,18.89,-34.22,-21.56,
53161.1,17.22,-35.28,-21.71,
53161.1,17.79,-34.58,-22.90,
53161.1,18.76,-33.40,-24.90,
53161.2,17.79,-33.08,-25.64,
53161.2,17.22,-32.89,-26.07,
53161.2,16.91,-35.02,-23.39,
53161.2,16.88,-35.27,-23.15,
53161.2,16.88,-34.94,-25.40,
53161.2,16.57,-35.04,-25.10,
53161.3,15.85,-35.28,-24.39,
53161.3,15.18,-35.95,-24.86,
53161.3,14.65,-36.48,-25.23,
53161.3,13.81,-35.92,-25.51,
53161.3,13.63,-35.80,-25.57,
53161.3,13.46,-36.99,-25.74,
53161.4,13.46,-36.83,-25.89,
53161.4,13.46,-36.31,-26.41,
53161.4,12.37,-37.06,-26.49,
53161.4,11.23,-37.85,-26.57,
53161.4,9.19,-36.83,-26.82,
53161.4,8.49,-36.48,-26.91,
53161.5,6.61,-37.68,-28.42,
53161.5,6.47,-37.54,-28.28,
53161.5,5.76,-36.82,-27.58,
53161.5,5.40,-37.61,-27.09,
53161.5,4.90,-38.70,-26.41,
53161.5,4.44,-39.17,-26.86,
53161.6,4.22,-39.39,-27.08,
53161.6,2.13,-39.87,-27.23,
53161.6,2.16,-40.04,-26.99,
53161.6,3.88,-41.44,-24.39,
53161.6,3.76,-41.56,-24.86,
53161.6,3.53,-41.78,-25.74,
53161.7,3.53,-42.41,-24.11,
53161.7,3.53,-42.81,-23.05,
53161.7,5.01,-44.58,-23.92,
53161.7,5.22,-44.85,-24.05,
53161.7,4.05,-44.01,-23.56,
53161.8,3.91,-44.24,-23.24,
53161.8,3.53,-44.86,-22.38,
53161.8,2.53,-45.14,-22.47,
53161.8,1.65,-45.38,-22.55,
53161.8,2.19,-45.10,-22.82,
53161.8,2.33,-45.03,-22.89,
53161.9,1.31,-46.06,-21.55,
53161.9,1.31,-46.41,-21.48,
53161.9,1.31,-47.77,-21.21,
53161.9,1.86,-47.22,-20.98,
53161.9,2.51,-46.57,-20.71,
53161.9,2.63,-47.68,-20.83,
53161.9,2.68,-48.11,-20.88,
53162.0,2.51,-47.61,-20.06,
53162.0,2.51,-47.60,-19.95,
53162.0,2.51,-47.60,-19.37,
53162.0,2.71,-47.27,-19.30,
53162.0,3.02,-46.75,-19.20,
53162.0,3.02,-48.29,-18.33,
53162.1,3.02,-49.14,-17.86,
53162.1,2.56,-48.37,-19.52,
53162.1,2.51,-48.35,-19.78,
53162.1,2.51,-49.31,-21.04,
53162.1,2.78,-48.61,-20.78,
53162.2,3.36,-47.09,-20.21,
53162.2,3.16,-47.48,-20.21,
53162.2,3.02,-47.77,-20.21,
53162.2,2.17,-47.49,-20.76,
53162.2,1.99,-47.43,-20.88,
53162.2,1.82,-46.57,-20.71,
53162.3,2.20,-46.62,-20.59,
53162.3,3.36,-46.75,-20.21,
53162.3,2.59,-47.17,-20.79,
53162.3,1.82,-47.60,-21.38,
53162.3,3.12,-47.08,-21.38,
53162.3,3.53,-46.92,-21.38,
53162.4,3.19,-47.26,-21.04,
53162.4,3.02,-47.20,-21.27,
53162.4,2.16,-46.92,-22.38,
53162.4,2.53,-47.43,-22.31,
53162.4,3.02,-48.11,-22.22,
53162.4,2.43,-46.82,-22.10,
53162.4,2.16,-46.23,-22.05,
53162.5,1.68,-47.69,-20.31,
53162.5,1.62,-47.74,-20.33,
53162.5,1.31,-47.43,-21.55,
53162.5,1.43,-47.55,-21.55,
53162.5,1.65,-47.77,-21.55,
53162.6,0.81,-47.14,-21.75,
53162.6,0.28,-46.75,-21.88,
53162.6,1.77,-47.04,-21.59,
53162.6,2.00,-47.06,-21.54,
53162.6,2.33,-46.06,-21.21,
53162.6,1.90,-46.59,-21.16,
53162.7,0.79,-47.94,-21.04,
53162.7,0.24,-47.39,-21.58,
53162.7,-0.23,-46.92,-22.05,
53162.7,0.99,-47.05,-20.85,
53162.7,1.31,-47.09,-20.54,
53162.7,0.97,-47.43,-21.55,
53162.8,1.04,-47.29,-21.13,
53162.8,1.31,-46.75,-19.54,
53162.8,1.79,-47.22,-20.16,
53162.8,2.33,-47.77,-20.88,
53162.8,1.84,-47.28,-20.15,
53162.8,1.65,-47.09,-19.87,
53162.9,1.82,-46.92,-20.36,
53162.9,1.57,-46.94,-20.26,
53162.9,-0.06,-47.09,-19.54,
53162.9,0.27,-47.15,-19.86,
53162.9,0.79,-47.26,-20.37,
53162.9,0.46,-47.59,-19.83,
53163.0,0.28,-47.77,-19.54,
53163.0,1.83,-47.77,-19.84,
53163.0,1.97,-47.79,-19.81,
53163.0,1.65,-48.11,-18.86,
53163.0,1.49,-47.84,-19.02,
53163.0,1.14,-47.26,-19.37,
53163.1,0.84,-47.36,-20.24,
53163.1,0.62,-47.43,-20.88,
53163.1,0.19,-48.43,-19.33,
53163.1,0.11,-48.63,-19.03,
53163.1,0.79,-48.28,-19.03,
53163.2,0.50,-48.24,-18.82,
53163.2,-0.40,-48.11,-18.19,
53163.2,-0.49,-48.03,-18.79,
53163.2,-0.57,-47.94,-19.37,
53163.2,-0.44,-47.81,-18.73,
53163.2,-0.40,-47.77,-18.53,
53163.2,0.45,-47.94,-20.37,
53163.3,0.30,-47.67,-20.46,
53163.3,-0.40,-46.40,-20.88,
53163.3,0.12,-46.63,-19.78,
53163.3,0.79,-46.92,-18.36,
53163.3,0.32,-47.63,-19.52,
53163.3,0.11,-47.94,-20.04,
53163.4,0.92,-48.11,-20.20,
53163.4,0.71,-48.11,-20.24,
53163.4,-1.43,-48.11,-20.54,
53163.4,-1.37,-47.93,-20.48,
53163.4,-1.26,-47.60,-20.37,
53163.4,-0.94,-48.13,-19.85,
53163.5,-0.74,-48.46,-19.54,
53163.5,-0.90,-48.31,-19.68,
53163.5,-0.90,-48.33,-19.70,
53163.5,-0.57,-49.65,-19.70,
53163.5,-0.33,-48.81,-19.26,
53163.5,0.28,-46.75,-18.19,
53163.6,-0.47,-46.93,-18.75,
53163.6,-1.09,-47.09,-19.20,
53163.6,-0.67,-48.33,-20.15,
53163.6,-0.57,-48.63,-20.37,
53163.6,-1.77,-47.77,-19.87,
53163.6,-1.62,-47.62,-19.80,
53163.7,-1.09,-47.09,-19.54,
53163.7,-1.74,-47.58,-19.54,
53163.7,-2.46,-48.11,-19.54,
53163.7,-2.71,-48.11,-19.29,
53163.7,-2.80,-48.11,-19.20,
53163.7,-2.29,-47.60,-18.70,
53163.8,-2.11,-47.68,-18.87,
53163.8,-1.09,-48.11,-19.87,
53163.8,-1.57,-48.18,-19.12,
53163.8,-2.28,-48.28,-18.03,
53163.8,-2.85,-47.26,-18.14,
53163.8,-3.14,-46.75,-18.19,
53163.9,-2.67,-47.85,-17.73,
53163.9,-2.61,-47.90,-17.76,
53163.9,-2.46,-47.43,-18.53,
53163.9,-2.63,-47.26,-18.02,
53163.9,-2.97,-46.92,-17.02,
53163.9,-2.56,-46.51,-17.22,
53164.0,-2.28,-46.23,-17.36,
53164.0,-2.28,-47.69,-17.36,
53164.0,-2.29,-47.95,-17.35,
53164.0,-3.82,-48.80,-15.85,
53164.0,-3.87,-48.30,-15.98,
53164.0,-3.99,-46.92,-16.35,
53164.1,-4.62,-47.36,-16.79,
53164.1,-5.19,-47.77,-17.19,
53164.1,-4.93,-48.31,-16.93,
53164.1,-4.85,-48.46,-16.85,
53164.1,-5.19,-46.75,-16.52,
53164.2,-5.06,-46.88,-16.20,
53164.2,-4.51,-47.43,-14.84,
53164.2,-4.59,-47.20,-14.47,
53164.2,-4.68,-46.92,-14.00,
53164.2,-5.04,-46.07,-14.60,
53164.2,-5.19,-45.72,-14.84,
53164.2,-5.85,-48.03,-14.84,
53164.3,-5.67,-48.03,-14.84,
53164.3,-4.17,-47.43,-14.84,
53164.3,-4.81,-47.43,-14.46,
53164.3,-5.88,-47.43,-13.84,
53164.3,-5.33,-47.32,-13.30,
53164.3,-5.02,-47.26,-13.00,
53164.4,-5.33,-46.95,-13.00,
53164.4,-5.38,-46.90,-12.98,
53164.4,-5.71,-46.57,-12.66,
53164.4,-5.18,-47.20,-12.46,
53164.4,-3.99,-48.63,-11.99,
53164.5,-4.28,-47.38,-12.28,
53164.5,-4.51,-46.40,-12.50,
53164.5,-4.65,-47.11,-11.81,
