time,x,y,z,MF
19:59:45:219,27.64,13.97,-28.83,42.31
19:59:45:229,28.10,14.27,-29.27,43.01
19:59:45:238,28.56,15.38,-29.43,43.80
19:59:45:258,28.60,15.45,-29.44,43.85
19:59:45:287,27.09,13.60,-27.97,41.25
19:59:45:288,27.09,13.60,-27.97,41.25
19:59:45:317,27.76,15.28,-28.29,42.48
19:59:45:393,27.92,13.88,-27.84,41.80
19:59:45:394,27.93,13.77,-27.80,41.75
19:59:45:395,26.59,15.45,-29.77,42.80
19:59:45:397,26.59,15.45,-29.77,42.80
19:59:45:407,28.26,13.77,-28.46,42.41
19:59:45:408,28.26,13.77,-28.46,42.41
19:59:45:437,28.93,15.12,-27.80,42.88
19:59:45:447,28.49,13.35,-28.87,42.70
19:59:45:467,28.26,12.43,-29.44,42.66
19:59:45:477,27.81,13.57,-29.44,42.71
19:59:45:497,27.60,14.11,-29.44,42.74
19:59:45:527,28.10,13.94,-28.95,42.68
19:59:45:537,28.11,13.89,-28.91,42.65
19:59:45:557,28.43,12.93,-28.29,42.14
19:59:45:567,28.36,13.60,-28.22,42.25
19:59:45:589,28.26,14.44,-28.13,42.41
19:59:45:597,27.94,13.24,-28.66,42.16
19:59:45:616,27.76,12.59,-28.95,42.04
19:59:45:646,28.43,13.60,-27.31,41.70
19:59:45:649,28.43,13.60,-27.31,41.70
19:59:45:677,27.26,14.44,-28.46,41.97
19:59:45:679,27.26,14.44,-28.46,41.97
19:59:45:706,28.43,12.93,-27.64,41.71
19:59:45:723,28.29,12.97,-27.87,41.78
19:59:45:733,27.93,13.10,-28.46,41.97
19:59:45:753,28.01,13.97,-28.22,42.15
19:59:45:762,28.10,14.95,-27.97,42.37
19:59:45:782,28.10,13.38,-28.40,42.13
19:59:45:792,28.10,12.59,-28.62,42.04
19:59:45:812,28.37,13.15,-27.26,41.48
19:59:45:841,28.63,13.39,-27.58,41.95
19:59:45:851,29.26,13.77,-29.44,43.73
19:59:45:871,29.36,13.48,-28.58,43.13
19:59:45:881,29.43,13.27,-27.97,42.71
19:59:45:904,28.25,12.79,-28.43,42.07
19:59:45:911,27.76,12.59,-28.62,41.81
19:59:45:927,29.33,13.85,-27.70,42.65
19:59:45:946,29.43,13.94,-27.64,42.71
19:59:45:977,28.26,12.43,-29.44,42.66
19:59:45:978,28.26,12.43,-29.44,42.66
19:59:46:5,27.76,14.61,-30.26,43.58
19:59:46:16,27.16,14.31,-28.79,42.09
19:59:46:37,27.09,14.27,-28.62,41.92
19:59:46:66,27.43,14.61,-27.97,41.81
19:59:46:69,27.43,14.61,-27.97,41.81
19:59:46:96,27.26,13.77,-29.11,42.19
19:59:46:98,27.26,13.77,-29.11,42.19
19:59:46:126,29.26,12.09,-28.78,42.79
19:59:46:136,28.76,12.68,-28.87,42.68
19:59:46:155,27.26,14.44,-29.11,42.42
19:59:46:166,28.23,14.44,-30.06,43.69
19:59:46:186,28.26,14.44,-30.09,43.74
19:59:46:222,26.43,13.27,-28.62,41.15
19:59:46:228,26.43,13.27,-28.62,41.15
19:59:46:232,27.78,13.64,-28.98,42.40
19:59:46:261,28.30,13.95,-28.93,42.81
19:59:46:271,28.43,14.61,-28.29,42.69
19:59:46:290,27.97,14.54,-28.49,42.49
19:59:46:300,27.26,14.44,-28.78,42.19
19:59:46:320,27.17,15.30,-29.24,42.75
19:59:46:350,27.43,15.51,-29.44,43.12
19:59:46:351,29.07,13.31,-28.63,42.92
19:59:46:380,28.66,13.93,-28.62,42.83
19:59:46:390,27.76,15.28,-28.62,42.70
19:59:46:411,27.88,14.81,-28.39,42.46
19:59:46:421,28.10,13.94,-27.97,42.02
19:59:46:440,28.20,14.04,-28.26,42.32
19:59:46:470,28.22,14.09,-28.46,42.48
19:59:46:472,27.30,13.86,-28.46,41.80
19:59:46:500,27.18,13.85,-28.59,41.81
19:59:46:511,28.21,14.20,-29.15,42.98
19:59:46:529,28.23,14.48,-29.07,43.03
19:59:46:539,27.93,14.78,-28.78,42.74
19:59:46:559,27.74,14.01,-28.23,41.98
19:59:46:570,27.60,13.43,-27.80,41.41
19:59:46:591,28.67,13.61,-28.51,42.66
19:59:46:620,29.42,13.82,-29.00,43.56
19:59:46:622,28.21,14.15,-28.24,42.35
19:59:46:649,27.67,13.71,-28.33,41.91
19:59:46:659,27.43,12.26,-29.27,41.95
19:59:46:680,27.92,13.08,-28.96,42.29
19:59:46:690,28.43,13.94,-28.62,42.68
19:59:46:717,28.32,14.05,-28.29,42.43
19:59:46:718,28.10,14.27,-27.65,41.92
19:59:46:736,27.28,14.16,-27.98,41.56
19:59:46:756,26.93,14.11,-28.13,41.42
19:59:46:791,28.76,13.94,-28.62,42.90
19:59:46:798,28.76,13.94,-28.62,42.90
19:59:46:814,27.93,13.10,-28.78,42.19
19:59:46:825,28.02,13.10,-28.75,42.23
19:59:46:844,28.93,13.10,-28.46,42.64
19:59:46:854,26.90,14.20,-27.38,40.92
19:59:46:873,26.76,14.27,-27.31,40.82
19:59:46:910,27.93,13.10,-28.46,41.97
19:59:46:911,27.93,13.10,-28.46,41.97
19:59:46:939,27.93,14.11,-28.13,42.08
19:59:46:955,27.93,14.00,-28.02,41.97
19:59:46:956,27.93,13.55,-27.59,41.53
19:59:46:981,28.10,13.55,-27.59,41.65
19:59:46:996,28.93,14.11,-28.13,42.75
19:59:47:52,28.13,14.11,-27.87,42.03
19:59:47:53,26.93,14.11,-27.48,40.98
19:59:47:54,27.67,14.19,-28.04,41.87
19:59:47:58,28.43,14.27,-28.62,42.79
19:59:47:73,27.94,14.76,-28.14,42.32
19:59:47:89,27.60,15.12,-27.80,41.99
19:59:47:104,27.60,14.84,-28.33,42.24
19:59:47:119,27.60,14.78,-28.46,42.31
19:59:47:149,28.10,13.94,-28.29,42.24
19:59:47:165,28.01,14.09,-28.38,42.29
19:59:47:182,27.60,14.78,-28.78,42.53
19:59:47:195,28.07,14.58,-28.72,42.72
19:59:47:214,28.76,14.27,-28.62,43.02
19:59:47:238,27.97,13.79,-27.53,41.60
19:59:47:249,28.43,13.71,-27.31,41.74
19:59:47:264,29.43,13.60,-26.99,42.18
19:59:47:279,29.21,14.05,-27.53,42.53
19:59:47:295,28.76,14.95,-28.62,43.24
19:59:47:310,28.76,14.55,-28.62,43.11
19:59:47:327,28.76,14.27,-28.62,43.02
19:59:47:342,27.49,13.56,-28.76,42.03
19:59:47:358,27.26,13.43,-28.78,41.86
19:59:47:373,28.75,14.18,-28.06,42.60
19:59:47:389,29.26,14.44,-27.80,42.87
19:59:47:403,28.29,13.79,-28.75,42.63
19:59:47:435,28.28,13.94,-28.62,42.58
19:59:47:450,28.43,15.28,-27.31,42.28
19:59:47:464,28.03,15.00,-28.03,42.39
19:59:47:479,27.26,14.44,-29.44,42.64
19:59:47:494,27.06,13.65,-28.47,41.59
19:59:47:509,26.93,13.10,-27.80,40.86
19:59:47:524,27.64,13.53,-28.78,42.13
19:59:47:540,27.76,13.60,-28.95,42.35
19:59:47:570,27.93,12.76,-28.78,42.09
19:59:47:587,28.14,13.04,-28.51,42.13
19:59:47:589,28.93,14.11,-27.48,42.32
19:59:47:616,27.43,13.60,-29.27,42.36
19:59:47:632,27.59,13.35,-28.87,42.11
19:59:47:646,28.10,12.59,-27.64,41.38
19:59:47:661,28.25,12.13,-28.24,41.74
19:59:47:676,28.43,11.58,-28.95,42.20
19:59:47:703,28.57,12.59,-28.81,42.48
19:59:47:724,28.76,13.94,-28.62,42.90
19:59:47:725,28.46,13.33,-29.51,43.11
19:59:47:752,28.34,13.30,-29.51,43.02
19:59:47:767,27.26,13.77,-28.46,41.74
19:59:47:782,27.98,14.01,-28.54,42.35
19:59:47:801,28.76,14.27,-28.62,43.02
19:59:47:811,27.76,13.94,-29.38,42.76
19:59:47:829,27.26,13.77,-29.77,42.65
19:59:47:842,27.39,13.90,-28.63,41.99
19:59:47:861,27.43,13.94,-28.29,41.80
19:59:47:887,28.06,14.36,-28.29,42.36
19:59:47:909,28.48,14.52,-28.34,42.72
19:59:47:910,28.75,13.97,-28.61,42.89
19:59:47:936,28.96,13.74,-28.68,43.02
19:59:47:948,29.26,13.43,-28.78,43.19
19:59:47:966,28.76,13.94,-29.76,43.67
19:59:47:976,28.60,14.11,-30.09,43.84
19:59:47:996,28.37,14.11,-28.78,42.80
19:59:48:26,28.16,13.72,-28.16,42.12
19:59:48:27,27.81,12.45,-28.28,41.57
19:59:48:56,27.69,12.95,-28.67,41.90
19:59:48:66,27.60,13.77,-29.11,42.41
19:59:48:87,28.01,13.35,-29.52,42.82
19:59:48:113,28.26,13.10,-29.77,43.08
19:59:48:116,27.76,10.55,-30.26,42.39
19:59:48:128,27.60,9.73,-30.42,42.21
19:59:48:146,27.60,11.39,-30.42,42.62
19:59:48:176,27.43,10.58,-30.26,42.19
19:59:48:191,27.09,8.89,-29.93,41.34
19:59:48:206,27.44,7.85,-30.77,41.97
19:59:48:225,27.76,6.88,-31.56,42.59
19:59:48:235,27.76,6.30,-32.40,43.13
19:59:48:252,27.76,5.53,-33.53,43.88
19:59:48:262,25.56,4.05,-33.04,41.97
19:59:48:281,24.76,3.51,-32.87,41.30
19:59:48:311,25.42,2.50,-34.51,42.93
19:59:48:313,25.42,2.50,-34.51,42.93
19:59:48:339,23.92,-0.02,-35.32,42.66
19:59:48:356,23.86,-0.79,-35.26,42.59
19:59:48:365,23.75,-2.20,-35.16,42.49
19:59:48:385,22.95,-3.72,-35.72,42.62
19:59:48:394,22.59,-4.39,-35.98,42.71
19:59:48:413,21.04,-5.32,-36.58,42.53
19:59:48:446,20.85,-5.59,-36.55,42.45
19:59:48:448,19.71,-9.06,-35.15,41.30
19:59:48:474,19.34,-9.48,-35.23,41.29
19:59:48:491,18.74,-9.61,-35.81,41.55
19:59:48:500,18.86,-10.17,-35.81,41.73
19:59:48:518,19.08,-11.29,-35.81,42.12
19:59:48:541,19.68,-12.50,-36.21,43.07
19:59:48:546,20.08,-13.30,-36.47,43.70
19:59:48:565,19.03,-14.36,-35.95,43.14
19:59:48:597,18.50,-15.19,-35.29,42.64
19:59:48:598,17.95,-16.42,-34.10,41.88
19:59:48:624,17.54,-17.24,-34.37,42.27
19:59:48:635,17.24,-17.85,-34.67,42.63
19:59:48:655,16.92,-18.39,-34.14,42.31
19:59:48:685,16.79,-18.76,-33.90,42.23
19:59:48:763,17.34,-19.59,-34.44,43.24
19:59:48:764,17.41,-19.69,-34.51,43.38
19:59:48:765,18.10,-19.92,-34.73,43.94
19:59:48:766,18.41,-20.03,-34.83,44.20
19:59:48:767,17.91,-21.21,-33.36,43.40
19:59:48:770,17.30,-21.17,-33.48,43.22
19:59:48:790,15.41,-21.04,-33.85,42.73
19:59:48:820,16.24,-21.88,-34.01,43.58
19:59:48:821,16.24,-21.88,-34.01,43.58
19:59:48:849,16.41,-23.39,-32.87,43.55
19:59:48:850,16.41,-23.39,-32.87,43.55
19:59:48:879,16.57,-24.24,-32.38,43.71
19:59:48:889,17.32,-23.82,-32.62,43.95
19:59:48:916,18.08,-23.39,-32.87,44.21
19:59:48:918,18.08,-23.39,-32.87,44.21
19:59:48:935,18.74,-24.07,-30.91,43.43
19:59:48:954,18.32,-24.93,-32.16,44.62
19:59:48:964,18.08,-25.41,-32.87,45.31
19:59:48:995,20.58,-23.56,-32.05,44.79
19:59:49:14,19.79,-23.56,-31.41,43.97
19:59:49:24,18.58,-23.56,-30.42,42.73
19:59:49:45,19.51,-24.12,-31.51,44.22
19:59:49:57,20.25,-24.57,-32.38,45.41
19:59:49:74,20.36,-23.29,-32.27,44.70
19:59:49:84,20.41,-22.72,-32.22,44.40
19:59:49:103,20.53,-24.46,-30.76,44.33
19:59:49:133,20.36,-25.02,-30.53,44.41
19:59:49:136,19.67,-24.32,-31.88,44.66
19:59:49:163,18.78,-24.08,-31.90,44.16
19:59:49:174,17.91,-23.90,-31.73,43.57
19:59:49:194,18.78,-23.72,-31.90,43.97
19:59:49:204,19.58,-23.56,-32.05,44.34
19:59:49:224,19.19,-22.90,-32.95,44.48
19:59:49:240,19.08,-22.72,-33.20,44.52
19:59:49:269,18.24,-22.55,-32.71,43.72
19:59:49:270,18.24,-22.55,-32.71,43.72
19:59:49:298,18.58,-22.55,-31.73,43.13
19:59:49:308,18.20,-22.55,-31.91,43.11
19:59:49:328,17.91,-22.55,-32.05,43.09
19:59:49:358,18.08,-22.05,-32.87,43.51
19:59:49:359,18.08,-22.05,-32.87,43.51
19:59:49:388,19.91,-22.22,-31.73,43.55
19:59:49:389,19.91,-22.22,-31.73,43.55
19:59:49:418,19.75,-23.06,-32.87,44.74
19:59:49:419,19.75,-23.06,-32.87,44.74
19:59:49:447,18.74,-21.71,-31.56,42.65
19:59:49:458,19.74,-21.95,-31.49,43.16
19:59:49:478,20.92,-22.22,-31.40,43.78
19:59:49:509,19.41,-20.70,-31.89,42.69
19:59:49:511,19.41,-20.70,-31.89,42.69
19:59:49:518,17.57,-23.18,-33.39,44.28
19:59:49:538,17.41,-23.39,-33.53,44.43
19:59:49:567,20.08,-22.05,-32.87,44.38
19:59:49:577,19.04,-21.70,-32.53,43.50
19:59:49:599,18.08,-21.38,-32.22,42.68
19:59:49:609,18.36,-22.81,-32.49,43.74
19:59:49:627,18.58,-23.90,-32.71,44.56
19:59:49:657,18.58,-22.55,-31.40,42.89
19:59:49:659,18.58,-22.55,-31.40,42.89
19:59:49:687,18.41,-23.73,-32.54,44.29
19:59:49:698,18.71,-23.73,-32.44,44.34
19:59:49:724,19.41,-23.73,-32.22,44.47
19:59:49:727,19.41,-23.73,-32.22,44.47
19:59:49:749,19.41,-23.06,-31.56,43.64
19:59:49:763,19.24,-23.92,-32.40,44.63
19:59:49:772,19.08,-24.74,-33.20,45.59
19:59:49:792,19.31,-23.32,-31.81,43.92
19:59:49:823,19.39,-22.75,-31.24,43.24
19:59:49:834,18.58,-23.90,-31.40,43.61
19:59:49:855,19.19,-23.43,-31.25,43.52
19:59:49:862,19.91,-22.89,-31.07,43.43
19:59:49:882,19.08,-22.68,-30.87,42.80
19:59:49:892,18.58,-22.55,-30.74,42.42
19:59:49:919,18.82,-23.60,-30.67,43.03
19:59:49:928,19.08,-24.74,-30.58,43.72
19:59:49:939,18.59,-23.91,-32.35,44.31
19:59:49:963,18.58,-23.90,-32.38,44.33
19:59:49:987,17.91,-22.22,-32.71,43.41
19:59:49:998,18.59,-22.71,-32.80,44.01
19:59:50:17,19.08,-23.06,-32.87,44.45
19:59:50:27,16.38,-21.30,-35.20,44.28
19:59:50:49,16.24,-21.21,-35.32,44.29
19:59:50:76,14.57,-22.22,-34.01,43.16
19:59:50:87,14.59,-22.19,-34.07,43.20
19:59:50:107,15.41,-21.38,-35.81,44.46
19:59:50:108,15.41,-21.38,-35.81,44.46
19:59:50:136,13.90,-22.22,-34.67,43.46
19:59:50:146,14.37,-20.79,-33.98,42.35
19:59:50:166,14.57,-20.20,-33.69,41.89
19:59:50:196,15.07,-21.71,-35.16,43.99
19:59:50:197,15.07,-21.71,-35.16,43.99
19:59:50:224,15.07,-22.38,-35.49,44.58
19:59:50:247,15.09,-22.37,-35.44,44.54
19:59:50:250,15.37,-22.08,-34.59,43.83
19:59:50:272,15.36,-22.01,-34.21,43.48
19:59:50:282,15.24,-21.88,-33.36,42.71
19:59:50:302,15.16,-22.69,-34.00,43.60
19:59:50:312,15.07,-23.73,-34.83,44.76
19:59:50:331,16.79,-24.04,-33.94,44.85
19:59:50:341,17.91,-24.24,-33.36,44.96
19:59:50:389,18.83,-23.31,-32.46,44.18
19:59:50:393,19.26,-23.12,-32.04,43.95
19:59:50:401,19.58,-23.23,-31.73,43.92
19:59:50:427,19.33,-23.58,-31.58,43.89
19:59:50:431,18.74,-24.40,-31.24,43.85
19:59:50:450,21.20,-24.16,-31.24,44.82
19:59:50:480,22.06,-23.96,-31.05,45.00
19:59:50:481,21.77,-22.80,-29.08,42.89
19:59:50:510,21.61,-22.77,-29.46,43.05
19:59:50:520,21.25,-22.89,-30.74,43.83
19:59:50:540,21.48,-22.48,-30.52,43.57
19:59:50:550,22.08,-21.38,-29.93,42.90
19:59:50:571,22.34,-20.94,-31.03,43.59
19:59:50:580,22.59,-20.54,-32.05,44.26
19:59:50:600,22.72,-19.58,-31.39,43.41
19:59:50:629,22.86,-19.04,-31.29,43.17
19:59:50:632,23.40,-17.39,-31.55,42.96
19:59:50:660,23.42,-17.00,-31.78,42.98
19:59:50:669,23.42,-16.33,-32.22,43.05
19:59:50:690,22.89,-15.62,-32.22,42.50
19:59:50:700,22.42,-14.99,-32.22,42.01
19:59:50:717,23.60,-13.00,-32.99,42.59
19:59:50:736,24.42,-11.62,-33.53,43.07
19:59:50:746,23.77,-11.75,-34.16,43.24
19:59:50:766,23.59,-11.79,-34.34,43.30
19:59:50:795,24.59,-8.76,-33.03,42.10
19:59:50:797,24.59,-8.76,-33.03,42.10
19:59:50:825,25.09,-5.91,-34.51,43.07
19:59:50:836,25.50,-5.26,-34.79,43.45
19:59:50:861,26.26,-4.06,-35.32,44.20
19:59:50:865,26.07,-2.93,-34.41,43.27
19:59:50:885,25.92,-2.04,-33.69,42.56
19:59:50:895,26.07,-0.15,-33.55,42.48
19:59:50:934,26.00,0.38,-33.51,42.42
19:59:50:936,25.04,2.72,-33.38,41.81
19:59:50:962,25.00,3.09,-33.20,41.68
19:59:50:976,25.26,3.34,-32.71,41.46
19:59:50:991,25.75,3.84,-33.19,42.18
19:59:51:0,26.43,4.52,-33.85,43.18
19:59:51:20,25.81,4.52,-33.25,42.34
19:59:51:31,25.42,4.52,-32.87,41.80
19:59:51:51,26.20,5.30,-32.62,42.17
19:59:51:79,26.43,5.74,-32.23,42.07
19:59:51:88,26.43,6.88,-30.58,41.00
19:59:51:109,27.36,7.44,-31.13,42.11
19:59:51:119,28.10,7.88,-31.56,42.99
19:59:51:138,27.78,7.35,-30.63,42.00
19:59:51:168,27.60,7.17,-30.13,41.49
19:59:51:170,27.60,8.91,-30.69,42.23
19:59:51:198,27.46,9.47,-30.70,42.26
19:59:51:210,27.09,10.57,-30.58,42.20
19:59:51:226,27.05,10.70,-30.37,42.06
19:59:51:245,26.93,11.08,-29.77,41.64
19:59:51:255,27.37,10.96,-29.64,41.81
19:59:51:274,28.76,10.57,-29.27,42.38
19:59:51:284,28.45,11.72,-28.77,42.12
19:59:51:303,28.26,12.43,-28.46,41.99
19:59:51:333,27.43,12.26,-29.27,41.95
19:59:51:334,27.43,12.26,-29.27,41.95
19:59:51:363,28.60,13.43,-29.44,43.18
19:59:51:373,28.75,13.43,-29.14,43.08
19:59:51:393,29.60,13.43,-27.48,42.56
19:59:51:404,29.75,12.67,-27.92,42.72
19:59:51:424,29.77,12.59,-27.97,42.74
19:59:51:434,28.51,12.34,-29.19,42.63
19:59:51:457,28.10,12.26,-29.60,42.61
19:59:51:483,27.43,14.27,-29.27,42.58
19:59:51:493,26.81,14.07,-28.97,41.91
19:59:51:513,25.42,13.60,-28.29,40.40
19:59:51:524,26.24,13.19,-28.82,41.15
19:59:51:543,27.43,12.59,-29.60,42.27
19:59:51:572,28.10,12.93,-29.27,42.59
19:59:51:574,28.10,12.93,-29.27,42.59
19:59:51:583,27.78,12.61,-29.89,42.71
19:59:51:613,27.60,12.69,-29.94,42.66
19:59:51:632,25.92,13.77,-30.09,42.04
19:59:51:635,25.92,13.77,-30.09,42.04
19:59:51:662,26.59,14.44,-29.44,42.22
19:59:51:672,26.70,14.13,-29.34,42.10
19:59:51:692,26.76,13.94,-29.27,42.04
19:59:51:729,27.43,12.59,-29.27,42.05
19:59:51:732,27.43,12.59,-29.27,42.05
19:59:51:744,26.45,13.38,-28.89,41.39
19:59:51:768,26.10,13.87,-28.55,41.10
19:59:51:769,28.97,13.29,-27.99,42.42
19:59:51:797,28.74,13.42,-28.42,42.59
19:59:51:807,27.93,13.77,-29.44,42.85
19:59:51:827,28.05,12.94,-29.55,42.75
19:59:51:857,28.13,12.72,-29.57,42.75
19:59:51:858,28.40,13.82,-29.30,43.08
19:59:51:887,28.26,13.94,-28.94,42.78
19:59:51:897,27.76,13.94,-27.97,41.80
19:59:51:914,27.91,13.94,-27.97,41.90
19:59:51:933,28.10,13.94,-27.97,42.02
19:59:51:949,28.17,14.08,-28.17,42.25
19:59:51:962,28.43,14.61,-28.95,43.12
19:59:51:992,29.43,14.61,-28.29,43.36
19:59:51:993,29.43,14.61,-28.29,43.36
19:59:52:22,28.10,13.94,-28.95,42.68
19:59:52:24,28.10,13.94,-28.95,42.68
19:59:52:86,28.76,14.27,-27.31,42.16
19:59:52:87,28.75,14.17,-27.36,42.14
19:59:52:88,28.60,13.10,-27.80,41.98
19:59:52:91,28.89,13.10,-26.65,41.43
19:59:52:113,28.93,13.10,-26.50,41.36
19:59:52:143,28.93,13.77,-28.46,42.85
19:59:52:147,28.93,13.77,-28.46,42.85
19:59:52:171,28.10,13.94,-27.97,42.02
19:59:52:181,28.46,14.12,-27.43,41.97
19:59:52:201,29.43,14.61,-26.00,41.90
19:59:52:211,28.96,13.89,-28.33,42.83
19:59:52:229,28.76,13.60,-29.27,43.24
19:59:52:248,29.29,13.42,-29.10,43.42
19:59:52:258,29.77,13.27,-28.95,43.59
19:59:52:277,29.07,13.03,-28.04,42.44
19:59:52:306,28.70,12.97,-27.70,41.94
19:59:52:307,27.75,13.66,-28.63,42.15
19:59:52:335,28.15,13.53,-27.93,41.90
19:59:52:346,28.76,13.27,-26.99,41.61
19:59:52:365,28.32,13.04,-27.63,41.66
19:59:52:375,28.10,12.93,-27.97,41.70
19:59:52:393,27.96,13.07,-27.83,41.56
19:59:52:413,27.93,13.10,-27.80,41.53
19:59:52:442,28.76,13.94,-28.95,43.12
19:59:52:444,28.76,13.94,-28.95,43.12
19:59:52:471,27.93,13.77,-27.15,41.31
19:59:52:480,27.95,13.79,-27.20,41.36
19:59:52:500,28.10,13.94,-27.64,41.80
19:59:52:511,28.41,13.62,-27.95,42.12
19:59:52:530,28.43,13.60,-27.97,42.14
19:59:52:560,28.26,13.77,-26.50,41.11
19:59:52:562,28.26,13.77,-26.50,41.11
19:59:52:590,29.93,14.11,-28.46,43.64
19:59:52:600,29.53,13.70,-28.46,43.24
19:59:52:621,28.93,13.10,-28.46,42.64
19:59:52:631,28.50,13.18,-28.04,42.10
19:59:52:650,27.26,13.43,-26.82,40.53
19:59:52:664,28.08,14.02,-27.17,41.51
19:59:52:680,28.43,14.27,-27.31,41.93
19:59:52:717,30.27,13.77,-28.46,43.77
19:59:52:719,30.27,13.77,-28.46,43.77
19:59:52:727,29.22,12.72,-28.02,42.43
19:59:52:756,28.88,12.98,-28.09,42.33
19:59:52:766,28.26,14.11,-28.46,42.52
19:59:52:786,28.03,13.12,-28.38,42.00
19:59:52:796,27.76,11.92,-28.29,41.39
19:59:52:816,27.44,12.25,-28.40,41.34
19:59:52:826,27.26,12.43,-28.46,41.32
19:59:52:846,28.21,12.56,-27.53,41.37
19:59:52:874,28.51,12.84,-27.77,41.82
19:59:52:877,28.92,14.08,-30.04,44.01
19:59:52:904,28.22,13.53,-29.53,43.03
19:59:52:921,27.26,12.76,-28.78,41.65
19:59:52:932,28.21,13.02,-28.19,41.95
19:59:52:950,29.10,13.27,-27.64,42.27
19:59:52:960,28.52,13.56,-28.21,42.34
19:59:52:979,28.43,13.60,-28.29,42.35
19:59:53:9,28.43,14.27,-27.31,41.93
19:59:53:20,28.35,13.41,-27.54,41.74
19:59:53:39,28.26,12.43,-27.80,41.55
19:59:53:49,28.73,12.90,-28.03,42.16
19:59:53:69,28.93,13.10,-28.13,42.42
19:59:53:99,26.93,13.43,-27.80,40.97
19:59:53:101,26.93,13.43,-27.80,40.97
19:59:53:130,27.26,14.11,-28.46,41.86
19:59:53:133,27.26,14.11,-28.46,41.86
19:59:53:159,28.60,14.11,-28.78,42.96
19:59:53:170,28.45,14.04,-28.74,42.81
19:59:53:190,26.76,13.27,-28.29,41.14
19:59:53:199,27.39,12.63,-28.29,41.35
19:59:53:221,28.10,11.92,-28.29,41.62
19:59:53:229,27.53,13.63,-28.29,41.76
19:59:53:249,27.43,13.94,-28.29,41.80
19:59:53:278,27.76,12.26,-28.29,41.49
19:59:53:288,28.31,12.81,-28.02,41.84
19:59:53:308,29.10,13.60,-27.64,42.38
19:59:53:318,28.85,13.60,-29.60,43.51
19:59:53:338,28.76,13.60,-30.26,43.91
19:59:53:347,28.86,14.09,-29.20,43.41
19:59:53:365,28.93,14.44,-28.46,43.07
19:59:53:383,29.05,13.34,-28.10,42.56
19:59:53:410,28.94,12.77,-27.71,42.06
19:59:53:428,28.60,12.43,-27.15,41.34
19:59:53:430,28.60,12.43,-27.15,41.34
19:59:53:455,27.76,12.59,-26.99,40.71
19:59:53:474,28.05,13.03,-26.99,41.05
19:59:53:486,28.43,13.60,-26.99,41.49
19:59:53:500,28.29,13.18,-28.76,42.44
19:59:53:519,28.26,13.10,-29.11,42.64
19:59:53:545,28.93,13.77,-29.44,43.51
19:59:53:566,28.80,13.53,-29.36,43.30
19:59:53:575,28.10,12.26,-28.95,42.16
19:59:53:594,28.58,13.08,-29.00,42.77
19:59:53:604,29.60,14.78,-29.11,44.07
19:59:53:624,28.82,14.34,-28.35,42.89
19:59:53:634,28.10,13.94,-27.64,41.80
19:59:53:653,27.62,13.70,-27.41,41.25
19:59:53:684,27.42,13.59,-27.33,41.03
19:59:53:686,27.13,13.31,-27.89,41.12
19:59:53:719,27.40,13.14,-27.91,41.26
19:59:53:775,28.51,12.70,-27.69,41.72
19:59:53:777,28.57,13.08,-27.73,41.91
19:59:53:778,28.10,14.27,-27.97,42.13
19:59:53:779,28.42,14.38,-27.64,42.18
19:59:53:787,28.60,14.44,-27.48,42.21
19:59:53:817,29.26,13.43,-28.13,42.76
19:59:53:832,29.16,13.40,-27.96,42.56
19:59:53:847,28.76,13.27,-27.31,41.83
19:59:53:857,28.71,13.25,-27.30,41.77
19:59:53:877,28.26,13.10,-27.15,41.32
19:59:53:887,27.45,12.93,-27.94,41.25
19:59:53:916,27.43,12.93,-27.97,41.25
19:59:53:917,27.64,12.71,-27.75,41.18
19:59:53:939,27.76,12.59,-27.64,41.15
19:59:53:967,28.60,14.44,-28.13,42.63
19:59:53:982,28.64,14.32,-28.17,42.64
19:59:53:998,28.76,13.94,-28.29,42.69
19:59:54:21,28.72,13.84,-28.10,42.50
19:59:54:28,28.43,13.27,-26.99,41.38
19:59:54:53,28.84,12.99,-27.79,42.10
19:59:54:60,29.43,12.59,-28.95,43.16
19:59:54:74,29.10,13.37,-28.40,42.81
19:59:54:88,28.93,13.77,-28.13,42.64
19:59:54:105,28.19,15.11,-27.40,42.12
19:59:54:131,28.14,15.16,-27.30,42.03
19:59:54:148,29.10,12.59,-26.99,41.64
19:59:54:160,28.17,12.78,-27.53,41.41
19:59:54:175,27.43,12.93,-27.97,41.25
19:59:54:189,29.78,13.35,-28.37,43.24
19:59:54:202,30.27,13.43,-28.46,43.66
19:59:54:224,28.94,13.43,-28.20,42.58
19:59:54:240,28.60,13.43,-28.13,42.30
19:59:54:255,28.76,12.93,-27.97,42.15
19:59:54:286,28.75,12.94,-27.98,42.15
19:59:54:300,28.60,13.10,-28.13,42.20
19:59:54:315,28.71,13.10,-27.67,41.97
19:59:54:331,28.93,13.10,-26.82,41.57
19:59:54:347,28.40,13.19,-26.99,41.34
19:59:54:362,26.93,13.43,-27.48,40.75
19:59:54:377,27.58,13.60,-27.16,41.02
19:59:54:392,28.26,13.77,-26.82,41.33
19:59:54:407,28.50,13.28,-26.58,41.18
19:59:54:423,28.60,13.10,-26.50,41.13
19:59:54:458,27.43,14.27,-29.27,42.58
19:59:54:459,27.84,13.94,-28.95,42.51
19:59:54:485,28.96,13.18,-27.89,42.31
