time,x,y,z,MF
15:24:26:6,2.82,-25.29,-38.03,45.76
15:24:26:6,2.67,-25.15,-38.06,45.69
15:24:26:6,3.53,-26.69,-38.22,46.75
15:24:26:6,3.95,-26.60,-38.14,46.67
15:24:26:7,5.24,-26.35,-37.89,46.45
15:24:26:7,3.58,-26.79,-37.29,46.05
15:24:26:7,1.99,-27.20,-36.72,45.74
15:24:26:7,2.26,-27.47,-37.23,46.32
15:24:26:7,2.33,-27.54,-37.39,46.49
15:24:26:7,4.04,-25.49,-38.06,45.98
15:24:26:8,3.91,-25.96,-38.19,46.34
15:24:26:8,3.36,-27.89,-38.73,47.84
15:24:26:8,2.96,-26.70,-38.65,47.07
15:24:26:8,2.50,-25.32,-38.56,46.20
15:24:26:8,2.87,-24.95,-37.47,45.11
15:24:26:8,3.02,-24.81,-37.05,44.69
15:24:26:9,2.34,-27.17,-36.72,45.74
15:24:26:9,2.51,-26.83,-36.69,45.52
15:24:26:9,3.53,-24.64,-36.55,44.22
15:24:26:9,3.74,-25.12,-36.75,44.68
15:24:26:9,4.04,-25.83,-37.05,45.35
15:24:26:9,3.58,-25.60,-37.50,45.55
15:24:27:0,3.36,-25.49,-37.72,45.65
15:24:27:0,3.04,-26.13,-38.03,46.25
15:24:27:0,3.05,-26.24,-37.97,46.25
15:24:27:0,3.36,-26.86,-37.05,45.89
15:24:27:0,2.93,-26.80,-37.47,46.16
15:24:27:0,2.16,-26.69,-38.22,46.67
15:24:27:1,2.69,-26.16,-38.53,46.65
15:24:27:1,3.02,-25.83,-38.73,46.65
15:24:27:1,4.07,-27.79,-37.69,47.01
15:24:27:1,4.15,-27.98,-37.60,47.05
15:24:27:1,2.50,-26.00,-38.89,46.85
15:24:27:1,2.86,-25.95,-38.44,46.47
15:24:27:2,3.70,-25.83,-37.39,45.59
15:24:27:2,3.51,-26.03,-37.95,46.15
15:24:27:2,3.36,-26.17,-38.39,46.59
15:24:27:2,2.79,-25.61,-38.67,46.46
15:24:27:2,2.67,-25.49,-38.73,46.44
15:24:27:2,2.85,-27.03,-38.22,46.90
15:24:27:3,2.89,-26.90,-38.60,47.14
15:24:27:3,3.02,-26.52,-39.73,47.86
15:24:27:3,3.19,-26.69,-38.70,47.12
15:24:27:3,3.36,-26.86,-37.72,46.43
15:24:27:3,4.02,-27.26,-37.85,46.82
15:24:27:3,4.21,-27.37,-37.89,46.93
15:24:27:4,4.21,-26.69,-37.55,46.26
15:24:27:4,3.91,-26.92,-37.39,46.24
15:24:27:4,2.67,-27.89,-36.72,46.18
15:24:27:4,2.75,-27.65,-37.25,46.47
15:24:27:4,2.85,-27.37,-37.89,46.83
15:24:27:4,3.09,-26.39,-37.40,45.88
15:24:27:5,3.19,-26.00,-37.22,45.52
15:24:27:5,4.03,-26.17,-38.04,46.35
15:24:27:5,4.19,-26.17,-37.96,46.30
15:24:27:5,5.07,-26.17,-37.39,45.92
15:24:27:5,4.23,-26.45,-37.52,46.10
15:24:27:5,3.02,-26.86,-37.72,46.41
15:24:27:6,1.98,-26.98,-37.83,46.51
15:24:27:6,1.48,-27.03,-37.89,46.57
15:24:27:6,3.23,-26.87,-39.61,47.97
15:24:27:6,3.28,-26.81,-39.50,47.86
15:24:27:6,2.50,-26.35,-37.22,45.67
15:24:27:7,3.05,-26.53,-37.40,45.95
15:24:27:7,4.04,-26.86,-37.72,46.48
15:24:27:7,4.04,-26.44,-37.51,46.07
15:24:27:7,4.04,-26.17,-37.39,45.82
15:24:27:7,3.29,-26.03,-36.65,45.07
15:24:27:7,3.19,-25.97,-36.56,44.96
15:24:27:8,3.19,-24.98,-36.88,44.66
15:24:27:8,3.19,-25.39,-37.28,45.22
15:24:27:8,3.19,-26.35,-38.22,46.53
15:24:27:8,2.99,-26.15,-38.79,46.88
15:24:27:8,2.85,-26.00,-39.23,47.15
15:24:27:8,2.56,-26.00,-37.84,45.99
15:24:27:8,2.50,-26.00,-37.55,45.75
15:24:27:9,3.70,-25.49,-38.06,45.95
15:24:27:9,3.53,-25.66,-38.31,46.24
15:24:27:9,3.02,-26.17,-39.06,47.12
15:24:27:9,3.37,-26.35,-38.03,46.39
15:24:27:9,3.70,-26.52,-37.05,45.71
15:24:27:9,3.83,-26.39,-37.44,45.96
15:24:28:0,3.87,-26.35,-37.55,46.04
15:24:28:0,2.67,-26.52,-38.06,46.46
15:24:28:0,2.71,-26.55,-37.83,46.29
15:24:28:0,2.85,-26.69,-36.88,45.61
15:24:28:0,3.40,-26.45,-37.27,45.83
15:24:28:0,4.04,-26.17,-37.72,46.09
15:24:28:1,2.81,-26.42,-37.48,45.94
15:24:28:1,2.33,-26.52,-37.39,45.89
15:24:28:1,3.84,-27.36,-36.89,46.09
15:24:28:1,3.70,-27.20,-36.95,46.04
15:24:28:1,2.67,-26.17,-37.39,45.72
15:24:28:2,3.16,-26.38,-37.45,45.92
15:24:28:2,3.87,-26.69,-37.55,46.23
15:24:28:2,3.18,-26.69,-36.88,45.63
15:24:28:2,2.85,-26.69,-36.55,45.34
15:24:28:2,4.44,-26.37,-37.48,46.05
15:24:28:2,4.51,-26.42,-37.48,46.08
15:24:28:3,4.04,-27.20,-36.72,45.87
15:24:28:3,3.80,-27.57,-36.95,46.26
15:24:28:3,3.36,-28.23,-37.39,46.97
15:24:28:3,4.20,-27.17,-38.21,47.08
15:24:28:3,4.73,-26.52,-38.73,47.17
15:24:28:3,3.22,-25.92,-38.73,46.71
15:24:28:4,3.03,-25.85,-38.71,46.65
15:24:28:4,3.53,-26.35,-38.22,46.56
15:24:28:4,3.63,-26.24,-38.02,46.34
15:24:28:4,3.87,-26.00,-37.55,45.84
15:24:28:4,3.49,-26.00,-37.74,45.96
15:24:28:4,3.19,-26.00,-37.89,46.06
15:24:28:4,3.61,-26.43,-38.03,46.45
15:24:28:5,3.70,-26.52,-38.06,46.53
15:24:28:5,4.73,-26.17,-38.06,46.43
15:24:28:5,4.52,-26.47,-37.93,46.48
15:24:28:5,3.87,-27.37,-37.55,46.63
15:24:28:5,3.26,-26.76,-36.78,45.60
15:24:28:5,2.67,-26.17,-36.05,44.63
15:24:28:6,3.47,-25.65,-38.12,46.08
15:24:28:6,3.70,-25.49,-38.73,46.51
15:24:28:6,4.04,-26.17,-37.39,45.82
15:24:28:6,3.84,-26.17,-37.65,46.01
15:24:28:6,3.02,-26.17,-38.73,46.84
15:24:28:7,2.62,-26.41,-38.50,46.76
15:24:28:7,2.16,-26.69,-38.22,46.67
15:24:28:7,3.64,-26.19,-38.95,47.08
15:24:28:7,4.21,-26.00,-39.23,47.25
15:24:28:7,3.71,-26.17,-36.74,45.27
15:24:28:7,3.73,-26.05,-36.79,45.23
15:24:28:8,3.87,-25.32,-37.22,45.18
15:24:28:8,3.45,-26.16,-37.08,45.51
15:24:28:8,2.85,-27.37,-36.88,46.02
15:24:28:8,3.07,-26.46,-37.78,46.22
15:24:28:8,3.19,-26.00,-38.22,46.34
15:24:28:8,4.15,-27.60,-38.22,47.33
15:24:28:9,4.18,-27.68,-38.19,47.36
15:24:28:9,3.87,-27.37,-37.89,46.90
15:24:28:9,3.63,-26.77,-37.89,46.53
15:24:28:9,3.19,-25.66,-37.89,45.87
15:24:28:9,3.08,-26.82,-37.79,46.44
15:24:28:9,3.02,-27.54,-37.72,46.80
15:24:29:0,3.47,-26.79,-37.87,46.52
15:24:29:0,3.56,-26.63,-37.88,46.44
15:24:29:0,4.39,-25.15,-37.72,45.55
15:24:29:0,4.28,-25.45,-37.82,45.79
15:24:29:0,4.04,-26.17,-38.06,46.37
15:24:29:0,3.85,-25.98,-38.43,46.55
15:24:29:1,3.70,-25.83,-38.73,46.70
15:24:29:1,2.57,-26.12,-38.17,46.32
15:24:29:1,2.33,-26.17,-38.06,46.25
15:24:29:1,2.67,-26.86,-37.39,46.11
15:24:29:1,3.10,-26.86,-37.47,46.21
15:24:29:1,4.39,-26.86,-37.72,46.51
15:24:29:2,3.95,-26.95,-38.32,47.01
15:24:29:2,3.53,-27.03,-38.89,47.50
15:24:29:2,3.13,-27.69,-39.80,48.59
15:24:29:2,3.02,-27.89,-40.07,48.91
15:24:29:2,1.82,-24.98,-37.22,44.86
15:24:29:2,1.95,-25.31,-37.48,45.26
15:24:29:3,2.50,-26.69,-38.56,46.96
15:24:29:3,3.05,-26.61,-37.56,46.13
15:24:29:3,3.70,-26.52,-36.38,45.17
15:24:29:3,3.21,-26.03,-37.35,45.63
15:24:29:3,3.02,-25.83,-37.72,45.82
15:24:29:3,3.02,-24.82,-38.05,45.53
15:24:29:4,3.14,-25.12,-37.89,45.57
15:24:29:4,3.87,-27.03,-36.88,45.89
15:24:29:4,4.01,-26.62,-37.15,45.88
15:24:29:4,4.21,-26.00,-37.55,45.87
15:24:29:4,3.18,-27.03,-39.01,47.57
15:24:29:4,2.67,-27.54,-39.73,48.42
15:24:29:5,2.83,-27.38,-38.01,46.94
15:24:29:5,2.92,-27.51,-37.87,46.90
15:24:29:5,3.70,-28.91,-37.72,47.67
15:24:29:5,3.22,-27.84,-37.49,46.80
15:24:29:5,2.33,-25.83,-37.05,45.23
15:24:29:5,2.54,-26.67,-37.05,45.72
15:24:29:6,2.67,-27.20,-37.05,46.04
15:24:29:6,2.52,-26.45,-36.61,45.24
15:24:29:6,2.58,-26.36,-36.59,45.17
15:24:29:6,4.90,-26.69,-37.89,46.60
15:24:29:6,4.75,-26.54,-37.44,46.13
15:24:29:6,4.39,-26.17,-36.38,45.03
15:24:29:7,4.48,-27.04,-37.60,46.53
15:24:29:7,4.56,-27.71,-38.56,47.70
15:24:29:7,4.13,-26.45,-37.87,46.37
15:24:29:7,4.04,-26.17,-37.72,46.09
15:24:29:7,3.19,-28.40,-37.22,46.93
15:24:29:7,3.31,-27.69,-37.42,46.67
15:24:29:8,3.70,-25.49,-38.06,45.95
15:24:29:8,2.66,-26.36,-37.89,46.23
15:24:29:8,1.65,-27.20,-37.72,46.54
15:24:29:8,3.23,-26.67,-37.20,45.89
15:24:29:8,3.70,-26.52,-37.05,45.71
15:24:29:9,4.39,-25.83,-37.72,45.93
15:24:29:9,4.09,-26.07,-37.95,46.22
15:24:29:9,2.85,-27.03,-38.89,47.45
15:24:29:9,2.69,-26.56,-38.59,46.93
15:24:29:9,2.50,-26.00,-38.22,46.30
15:24:29:9,3.36,-25.88,-37.62,45.79
15:24:29:9,3.70,-25.83,-37.39,45.59
15:24:30:0,2.52,-26.67,-37.88,46.40
15:24:30:0,2.53,-26.66,-37.82,46.34
15:24:30:0,2.67,-26.52,-37.39,45.91
15:24:30:0,2.67,-26.38,-38.06,46.39
15:24:30:0,2.67,-26.17,-39.06,47.10
15:24:30:0,3.36,-26.40,-37.72,46.16
15:24:30:1,3.70,-26.52,-37.05,45.71
15:24:30:1,3.22,-27.00,-38.14,46.84
15:24:30:1,3.11,-26.99,-38.06,46.76
15:24:30:1,2.33,-26.52,-36.38,45.08
15:24:30:1,3.11,-26.46,-37.26,45.81
15:24:30:1,4.56,-26.35,-38.89,47.20
15:24:30:2,4.03,-25.82,-38.79,46.77
15:24:30:2,3.70,-25.49,-38.73,46.51
15:24:30:2,4.00,-25.19,-38.43,46.12
15:24:30:2,4.01,-25.22,-38.33,46.06
15:24:30:2,3.02,-27.20,-36.72,45.79
15:24:30:3,2.66,-27.05,-36.76,45.72
15:24:30:3,1.82,-26.69,-36.88,45.56
15:24:30:3,2.20,-26.88,-37.64,46.30
15:24:30:3,2.50,-27.03,-38.22,46.88
15:24:30:3,2.93,-26.61,-37.53,46.10
15:24:30:3,3.02,-26.52,-37.39,45.93
15:24:30:4,3.02,-27.20,-38.06,46.88
15:24:30:4,3.14,-27.16,-38.01,46.83
15:24:30:4,3.53,-27.03,-37.89,46.68
15:24:30:4,2.66,-27.03,-38.06,46.76
15:24:30:4,1.82,-27.03,-38.22,46.85
15:24:30:4,2.75,-26.37,-37.57,45.98
15:24:30:4,3.02,-26.17,-37.39,45.74
15:24:30:5,3.19,-26.35,-38.89,47.09
15:24:30:5,3.42,-26.45,-38.99,47.24
15:24:30:5,4.39,-26.86,-39.40,47.88
15:24:30:5,3.99,-26.47,-38.86,47.19
15:24:30:5,3.53,-26.00,-38.22,46.37
15:24:30:5,3.90,-26.87,-38.83,47.38
15:24:30:6,4.04,-27.20,-39.06,47.77
15:24:30:6,3.03,-26.19,-38.07,46.31
15:24:30:6,3.09,-26.25,-37.98,46.27
15:24:30:6,3.53,-26.69,-37.55,46.21
15:24:30:6,3.95,-26.97,-37.96,46.73
15:24:30:6,4.56,-27.37,-38.56,47.51
15:24:30:7,2.49,-27.37,-38.56,47.35
15:24:30:7,1.48,-27.37,-38.56,47.31
15:24:30:7,2.92,-26.89,-38.71,47.23
15:24:30:7,3.14,-26.83,-38.54,47.07
15:24:30:7,4.39,-26.52,-36.72,45.50
15:24:30:8,3.96,-26.70,-37.13,45.90
15:24:30:8,3.19,-27.03,-37.89,46.65
15:24:30:8,3.50,-27.14,-36.75,45.82
15:24:30:8,3.70,-27.20,-36.05,45.31
15:24:30:8,3.10,-25.70,-38.11,46.07
15:24:30:8,3.02,-25.55,-38.37,46.20
15:24:30:9,3.19,-27.03,-37.89,46.65
15:24:30:9,3.24,-27.08,-37.94,46.73
15:24:30:9,3.36,-27.20,-38.06,46.90
15:24:30:9,3.55,-27.01,-38.24,46.96
15:24:30:9,3.70,-26.86,-38.39,47.00
15:24:30:9,3.84,-26.43,-38.53,46.88
15:24:30:9,3.87,-26.35,-38.56,46.86
15:24:31:0,3.02,-26.52,-38.06,46.48
15:24:31:0,3.10,-26.86,-38.06,46.68
15:24:31:0,3.36,-27.89,-38.06,47.30
15:24:31:0,3.62,-27.27,-37.80,46.75
15:24:31:0,3.87,-26.69,-37.55,46.23
15:24:31:0,4.80,-26.03,-37.94,46.26
15:24:31:1,5.07,-25.83,-38.06,46.28
15:24:31:1,4.04,-26.52,-37.72,46.29
15:24:31:1,3.98,-26.58,-37.66,46.27
15:24:31:1,3.70,-26.86,-37.39,46.18
15:24:31:1,3.94,-25.84,-37.46,45.68
15:24:31:2,4.21,-24.64,-37.55,45.11
15:24:31:2,3.97,-25.62,-37.31,45.44
15:24:31:2,3.87,-26.00,-37.22,45.57
15:24:31:2,3.70,-26.51,-37.38,45.98
15:24:31:2,3.60,-26.52,-37.39,45.98
15:24:31:2,3.02,-26.52,-37.39,45.93
15:24:31:3,2.60,-26.66,-37.39,45.99
15:24:31:3,1.99,-26.86,-37.39,46.08
15:24:31:3,2.79,-26.52,-37.27,45.83
15:24:31:3,3.19,-26.35,-37.22,45.71
15:24:31:3,3.35,-27.78,-38.31,47.44
15:24:31:3,3.48,-27.73,-38.27,47.39
15:24:31:4,4.73,-26.17,-37.05,45.61
15:24:31:4,4.37,-26.54,-36.81,45.59
15:24:31:4,3.70,-27.20,-36.38,45.58
15:24:31:4,2.96,-27.31,-37.93,46.83
15:24:31:4,2.50,-27.37,-38.89,47.63
15:24:31:4,2.96,-27.22,-37.86,46.73
15:24:31:5,3.00,-27.18,-37.74,46.61
15:24:31:5,2.50,-26.69,-38.22,46.69
15:24:31:5,2.66,-26.64,-37.87,46.38
15:24:31:5,3.02,-26.52,-37.05,45.66
15:24:31:5,3.40,-26.90,-37.43,46.22
15:24:31:5,3.70,-27.20,-37.72,46.65
15:24:31:6,3.70,-27.77,-37.72,46.99
15:24:31:6,3.70,-27.89,-37.72,47.06
15:24:31:6,1.48,-27.71,-37.55,46.70
15:24:31:6,1.73,-27.71,-37.80,46.91
15:24:31:6,2.50,-27.71,-38.56,47.55
15:24:31:6,3.29,-26.58,-38.30,46.74
15:24:31:7,4.04,-25.49,-38.06,45.98
15:24:31:7,3.38,-26.15,-37.93,46.19
15:24:31:7,3.19,-26.35,-37.89,46.26
15:24:31:7,3.02,-26.17,-37.72,46.01
15:24:31:7,3.42,-26.38,-37.59,46.05
15:24:31:7,5.07,-27.20,-37.05,46.24
15:24:31:8,4.28,-26.89,-36.90,45.86
15:24:31:8,3.36,-26.52,-36.72,45.41
15:24:31:8,3.85,-27.26,-36.47,45.70
15:24:31:8,4.04,-27.54,-36.38,45.81
15:24:31:8,4.21,-25.69,-37.21,45.41
15:24:31:8,4.02,-25.66,-37.17,45.35
15:24:31:9,2.85,-25.66,-36.88,45.02
15:24:31:9,3.12,-25.94,-37.43,45.64
15:24:31:9,3.53,-26.35,-38.22,46.56
15:24:31:9,3.76,-26.57,-37.10,45.79
15:24:31:9,3.87,-26.69,-36.55,45.42
15:24:31:9,3.55,-25.41,-38.42,46.20
15:24:32:0,3.47,-25.38,-38.47,46.22
15:24:32:0,2.85,-26.00,-37.55,45.77
15:24:32:0,3.21,-26.12,-37.91,46.15
15:24:32:0,3.87,-26.35,-38.56,46.86
15:24:32:0,4.19,-26.87,-38.25,46.93
15:24:32:0,4.39,-27.20,-38.06,46.98
15:24:32:1,3.49,-26.30,-38.94,47.12
15:24:32:1,3.36,-26.17,-38.99,47.08
15:24:32:1,3.53,-26.00,-36.88,45.27
15:24:32:1,3.33,-26.11,-37.28,45.63
15:24:32:1,2.85,-26.35,-38.22,46.51
15:24:32:1,2.85,-26.35,-38.22,46.51
15:24:32:2,2.85,-26.35,-38.22,46.51
15:24:32:2,3.41,-27.47,-37.12,46.31
15:24:32:2,3.53,-27.71,-36.88,46.27
15:24:32:2,3.70,-26.17,-38.06,46.34
15:24:32:2,3.32,-26.55,-37.93,46.42
15:24:32:2,2.16,-27.71,-37.55,46.72
15:24:32:3,3.21,-28.41,-37.72,47.33
15:24:32:3,4.21,-29.08,-37.89,47.95
15:24:32:3,3.42,-26.17,-38.67,46.82
15:24:32:3,3.19,-25.32,-38.89,46.52
15:24:32:3,2.33,-26.52,-37.39,45.89
15:24:32:4,2.43,-26.42,-37.29,45.76
15:24:32:4,2.85,-26.00,-36.88,45.22
15:24:32:4,3.31,-25.85,-37.04,45.29
15:24:32:4,3.87,-25.66,-37.22,45.37
15:24:32:4,3.87,-25.91,-36.50,44.92
15:24:32:4,3.87,-26.00,-36.21,44.75
15:24:32:4,2.70,-25.84,-37.36,45.51
15:24:32:5,2.93,-26.05,-37.36,45.64
15:24:32:5,4.56,-27.37,-37.22,46.43
15:24:32:5,4.01,-27.10,-36.81,45.89
15:24:32:5,3.19,-26.69,-36.21,45.10
15:24:32:5,4.44,-26.57,-36.99,45.76
15:24:32:5,5.07,-26.52,-37.39,46.11
15:24:32:6,4.28,-26.68,-36.61,45.50
15:24:32:6,4.10,-26.66,-36.63,45.49
15:24:32:6,2.85,-26.35,-37.55,45.96
15:24:32:6,2.90,-26.17,-37.61,45.91
15:24:32:6,3.02,-25.83,-37.72,45.82
15:24:32:6,3.54,-26.15,-37.00,45.45
15:24:32:7,3.87,-26.35,-36.55,45.22
15:24:32:7,2.53,-26.50,-39.04,47.25
15:24:32:7,2.31,-26.50,-39.30,47.46
15:24:32:7,1.48,-26.00,-36.21,44.61
15:24:32:7,1.73,-26.56,-36.56,45.22
15:24:32:7,2.33,-27.89,-37.39,46.70
15:24:32:8,2.81,-26.45,-37.85,46.27
15:24:32:8,3.19,-25.32,-38.22,45.96
15:24:32:8,3.19,-25.60,-37.95,45.89
15:24:32:8,3.19,-25.66,-37.89,45.87
15:24:32:8,5.58,-27.71,-36.88,46.47
15:24:32:9,4.87,-27.09,-37.01,46.12
15:24:32:9,2.67,-25.15,-37.39,45.14
15:24:32:9,2.50,-26.02,-37.73,45.89
15:24:32:9,2.33,-26.86,-38.06,46.64
15:24:32:9,3.65,-25.81,-38.06,46.13
15:24:32:9,4.04,-25.49,-38.06,45.98
15:24:33:0,2.50,-26.35,-35.54,44.31
15:24:33:0,2.57,-26.35,-36.18,44.83
15:24:33:0,2.85,-26.35,-38.89,47.06
15:24:33:0,3.23,-26.42,-38.36,46.69
15:24:33:0,3.70,-26.52,-37.72,46.26
15:24:33:0,4.32,-27.38,-38.56,47.49
15:24:33:0,4.56,-27.71,-38.89,47.98
15:24:33:1,3.04,-26.88,-37.74,46.43
15:24:33:1,2.92,-26.77,-37.90,46.49
15:24:33:1,2.33,-26.17,-39.06,47.08
15:24:33:1,3.16,-26.31,-38.52,46.76
15:24:33:1,4.39,-26.52,-37.72,46.32
15:24:33:1,3.93,-26.97,-37.72,46.54
15:24:33:2,3.70,-27.20,-37.72,46.65
15:24:33:2,4.50,-27.04,-38.50,47.26
15:24:33:2,4.40,-26.96,-38.43,47.15
15:24:33:2,2.67,-26.17,-37.05,45.44
15:24:33:2,3.27,-25.94,-37.05,45.35
15:24:33:3,4.39,-25.49,-37.05,45.19
15:24:33:3,3.86,-26.02,-37.36,45.69
15:24:33:3,3.53,-26.35,-37.55,46.01
15:24:33:3,3.53,-25.45,-37.55,45.50
15:24:33:3,3.51,-25.36,-37.57,45.46
15:24:33:3,3.02,-26.52,-38.06,46.48
15:24:33:4,3.67,-26.97,-38.01,46.75
15:24:33:4,5.24,-28.06,-37.89,47.44
15:24:33:4,4.18,-27.38,-37.79,46.86
15:24:33:4,3.36,-26.86,-37.72,46.43
15:24:33:4,4.06,-26.72,-37.58,46.29
15:24:33:4,4.21,-26.69,-37.55,46.26
15:24:33:5,3.19,-24.64,-38.56,45.87
15:24:33:5,3.23,-25.01,-38.35,45.90
15:24:33:5,3.36,-26.17,-37.72,46.04
15:24:33:5,3.27,-26.43,-37.47,45.97
15:24:33:5,3.19,-26.69,-37.22,45.91
15:24:33:5,3.32,-26.82,-36.83,45.68
15:24:33:5,3.36,-26.86,-36.72,45.62
15:24:33:6,4.56,-26.35,-37.22,45.83
15:24:33:6,4.16,-26.28,-37.28,45.80
15:24:33:6,2.50,-26.00,-37.55,45.75
15:24:33:6,2.66,-26.16,-37.25,45.59
15:24:33:6,2.85,-26.35,-36.88,45.42
15:24:33:7,3.22,-25.98,-37.49,45.72
15:24:33:7,3.36,-25.83,-37.72,45.84
15:24:33:7,5.21,-27.01,-36.90,46.02
15:24:33:7,4.95,-26.89,-36.88,45.91
15:24:33:7,3.19,-26.00,-36.88,45.24
15:24:33:7,3.26,-26.63,-37.36,45.99
15:24:33:8,3.36,-27.54,-38.06,47.10
15:24:33:8,2.90,-26.63,-37.16,45.81
15:24:33:8,2.67,-26.17,-36.72,45.17
15:24:33:8,3.15,-25.38,-37.81,45.64
15:24:33:8,3.19,-25.47,-37.89,45.76
15:24:33:8,3.19,-27.03,-37.89,46.65
15:24:33:9,3.37,-27.09,-37.71,46.56
15:24:33:9,3.70,-27.20,-37.39,46.38
15:24:33:9,3.70,-26.36,-37.39,45.90
15:24:33:9,3.70,-25.83,-37.39,45.59
15:24:33:9,3.55,-25.08,-37.24,45.04
15:24:33:9,3.51,-25.01,-37.25,45.01
15:24:34:0,2.85,-26.00,-38.22,46.32
15:24:34:0,3.20,-26.16,-38.07,46.30
15:24:34:0,4.04,-26.52,-37.72,46.29
15:24:34:0,3.95,-26.42,-38.38,46.76
15:24:34:0,3.87,-26.35,-38.89,47.14
15:24:34:0,4.01,-26.77,-38.76,47.27
15:24:34:1,4.04,-26.86,-38.73,47.30
15:24:34:1,4.90,-25.66,-37.22,45.47
15:24:34:1,4.19,-25.87,-37.10,45.42
15:24:34:1,1.99,-26.52,-36.72,45.33
15:24:34:1,3.21,-25.82,-36.37,44.72
15:24:34:1,4.39,-25.15,-36.05,44.17
15:24:34:2,3.59,-26.47,-37.59,46.12
15:24:34:2,3.36,-26.86,-38.06,46.70
15:24:34:2,3.36,-26.52,-38.73,47.06
15:24:34:2,3.29,-26.25,-38.53,46.74
15:24:34:2,3.02,-25.15,-37.72,45.44
15:24:34:2,2.78,-25.85,-37.19,45.37
15:24:34:3,2.50,-26.69,-36.55,45.32
15:24:34:3,3.36,-26.81,-37.15,45.94
15:24:34:3,3.70,-26.86,-37.39,46.18
15:24:34:3,2.19,-26.36,-37.22,45.66
15:24:34:3,2.28,-26.46,-37.19,45.71
15:24:34:3,3.02,-27.20,-37.05,46.06
15:24:34:4,3.98,-26.65,-37.46,46.14
15:24:34:4,5.41,-25.83,-38.06,46.31
15:24:34:4,4.39,-26.17,-38.61,46.86
15:24:34:4,3.87,-26.35,-38.89,47.14
15:24:34:4,3.71,-26.82,-38.43,47.01
15:24:34:4,3.67,-26.86,-38.33,46.95
15:24:34:5,3.36,-26.86,-37.72,46.43
15:24:34:5,3.00,-26.74,-37.72,46.34
15:24:34:5,2.33,-26.52,-37.72,46.17
15:24:34:5,3.38,-26.94,-38.34,46.98
15:24:34:5,4.04,-27.20,-38.73,47.50
15:24:34:6,2.54,-26.60,-38.43,46.81
15:24:34:6,2.33,-26.53,-38.39,46.72
15:24:34:6,2.33,-26.86,-38.39,46.91
15:24:34:6,2.48,-26.71,-38.04,46.55
15:24:34:6,2.85,-26.35,-37.22,45.69
15:24:34:6,3.13,-27.40,-37.50,46.55
15:24:34:6,3.36,-28.23,-37.72,47.23
15:24:34:7,4.20,-25.98,-38.00,46.22
15:24:34:7,4.39,-25.49,-38.06,46.01
15:24:34:7,3.53,-25.32,-36.21,44.33
15:24:34:7,3.45,-25.74,-36.62,44.89
15:24:34:7,3.19,-27.03,-37.89,46.65
15:24:34:7,3.36,-26.68,-38.23,46.74
15:24:34:8,3.53,-26.35,-38.56,46.83
15:24:34:8,4.19,-25.69,-38.17,46.20
15:24:34:8,4.39,-25.49,-38.06,46.01
15:24:34:8,3.53,-26.69,-37.55,46.21
15:24:34:8,3.30,-26.66,-37.84,46.40
15:24:34:8,2.33,-26.52,-39.06,47.27
15:24:34:9,2.18,-26.98,-38.76,47.28
15:24:34:9,1.99,-27.54,-38.39,47.29
15:24:34:9,2.73,-26.32,-38.15,46.43
15:24:34:9,3.02,-25.83,-38.06,46.10
15:24:34:9,4.52,-26.00,-37.56,45.91
15:24:35:0,4.27,-25.86,-37.51,45.76
15:24:35:0,2.50,-24.98,-37.22,44.89
15:24:35:0,3.39,-25.59,-37.69,45.68
15:24:35:0,4.73,-26.52,-38.39,46.90
15:24:35:0,3.25,-26.63,-37.83,46.38
15:24:35:0,2.50,-26.69,-37.55,46.14
15:24:35:0,3.61,-25.90,-38.33,46.40
15:24:35:1,3.66,-25.85,-38.35,46.39
15:24:35:1,3.19,-26.00,-37.89,46.06
15:24:35:1,3.25,-26.42,-37.25,45.78
15:24:35:1,3.36,-27.20,-36.05,45.28
15:24:35:1,3.46,-26.47,-36.56,45.27
15:24:35:1,3.53,-26.00,-36.88,45.27
15:24:35:2,2.03,-24.21,-37.18,44.41
15:24:35:2,1.89,-24.04,-37.23,44.36
15:24:35:2,4.04,-26.86,-37.72,46.48
15:24:35:2,3.89,-26.51,-37.57,46.15
15:24:35:2,3.53,-25.66,-37.22,45.35
15:24:35:2,3.24,-26.90,-37.50,46.26
15:24:35:3,3.02,-27.89,-37.72,47.01
15:24:35:3,3.44,-26.62,-37.03,45.74
15:24:35:3,3.53,-26.35,-36.88,45.46
15:24:35:3,3.53,-27.37,-38.22,47.15
15:24:35:3,3.12,-27.29,-37.90,46.81
15:24:35:4,1.82,-27.03,-36.88,45.76
15:24:35:4,2.68,-27.03,-37.05,45.94
15:24:35:4,3.53,-27.03,-37.22,46.13
15:24:35:4,3.13,-27.43,-38.64,47.48
15:24:35:4,3.02,-27.54,-39.06,47.89
15:24:35:5,3.87,-26.35,-38.22,46.59
15:24:35:5,3.74,-26.22,-38.10,46.40
15:24:35:5,3.19,-25.66,-37.55,45.60
15:24:35:5,3.34,-26.28,-36.95,45.46
15:24:35:5,3.53,-27.03,-36.21,45.33
15:24:35:5,3.29,-26.79,-37.65,46.32
15:24:35:5,3.19,-26.69,-38.22,46.73
15:24:35:5,3.69,-25.52,-38.06,45.97
15:24:35:6,3.86,-25.65,-37.95,45.96
15:24:35:6,4.90,-26.69,-37.22,46.06
15:24:35:6,4.35,-26.41,-37.35,45.95
