time,x,y,z,MF
11:16:38:7,27.65,28.58,-29.34,49.42
11:16:38:7,26.29,30.97,-29.01,49.92
11:16:38:7,25.90,30.68,-29.47,49.81
11:16:38:7,24.92,29.94,-30.68,49.59
11:16:38:7,26.24,29.56,-30.68,50.04
11:16:38:8,27.31,29.26,-30.68,50.43
11:16:38:8,26.32,29.40,-29.43,49.23
11:16:38:8,26.12,29.43,-29.17,48.98
11:16:38:8,26.80,29.77,-29.84,49.95
11:16:38:8,27.17,29.57,-29.88,50.05
11:16:38:9,28.34,28.92,-30.01,50.40
11:16:38:9,27.55,28.65,-29.58,49.55
11:16:38:9,26.80,28.40,-29.17,48.75
11:16:38:9,26.66,29.08,-29.31,49.15
11:16:38:9,26.63,29.26,-29.34,49.26
11:16:38:9,25.09,29.77,-30.85,49.67
11:16:39:0,25.40,29.67,-30.48,49.54
11:16:39:0,26.63,29.26,-29.01,49.06
11:16:39:0,27.03,28.85,-29.09,49.08
11:16:39:0,27.48,28.40,-29.17,49.13
11:16:39:0,26.71,29.17,-29.93,49.60
11:16:39:0,26.46,29.43,-30.18,49.77
11:16:39:1,26.80,29.77,-30.85,50.56
11:16:39:1,26.69,29.77,-30.74,50.44
11:16:39:1,26.12,29.77,-30.18,49.79
11:16:39:1,26.12,30.22,-30.76,50.42
11:16:39:1,26.12,30.80,-31.52,51.23
11:16:39:1,25.27,30.68,-31.64,50.80
11:16:39:1,24.92,30.63,-31.69,50.63
11:16:39:2,26.26,27.93,-31.03,49.32
11:16:39:2,26.14,27.99,-31.00,49.27
11:16:39:2,25.09,28.75,-30.85,49.07
11:16:39:2,25.76,28.75,-31.77,50.00
11:16:39:2,26.80,28.75,-33.20,51.44
11:16:39:2,24.40,27.49,-33.08,49.45
11:16:39:3,23.21,26.86,-33.03,48.49
11:16:39:3,25.30,28.31,-32.55,50.02
11:16:39:3,25.42,28.28,-32.59,50.08
11:16:39:3,25.26,26.86,-33.36,49.73
11:16:39:3,24.47,26.08,-33.42,48.95
11:16:39:3,23.03,24.64,-33.53,47.56
11:16:39:4,22.39,24.42,-33.95,47.44
11:16:39:4,22.01,24.30,-34.20,47.38
11:16:39:4,22.63,24.30,-35.41,48.54
11:16:39:4,22.69,24.24,-35.59,48.67
11:16:39:4,22.52,22.76,-36.72,48.72
11:16:39:5,22.41,22.22,-36.72,48.42
11:16:39:5,22.18,21.05,-36.72,47.78
11:16:39:5,22.18,20.44,-36.72,47.52
11:16:39:5,22.18,20.02,-36.72,47.34
11:16:39:5,22.18,19.13,-38.16,48.11
11:16:39:5,22.18,18.99,-38.39,48.23
11:16:39:6,22.86,15.91,-38.73,47.70
11:16:39:6,22.35,15.96,-38.59,47.36
11:16:39:6,20.98,16.09,-38.22,46.48
11:16:39:6,21.17,15.71,-39.33,47.35
11:16:39:6,21.32,15.40,-40.23,48.07
11:16:39:6,19.92,14.84,-39.68,46.81
11:16:39:6,19.61,14.72,-39.56,46.55
11:16:39:7,21.50,12.83,-40.74,47.82
11:16:39:7,21.25,12.67,-40.66,47.60
11:16:39:7,20.47,12.15,-40.40,46.89
11:16:39:7,20.03,12.06,-41.34,47.49
11:16:39:7,19.61,11.98,-42.25,48.09
11:16:39:7,19.34,10.91,-42.25,47.73
11:16:39:8,19.27,10.61,-42.25,47.63
11:16:39:8,17.90,10.95,-40.23,45.38
11:16:39:8,18.30,10.62,-40.56,45.75
11:16:39:8,19.96,9.24,-41.91,47.33
11:16:39:8,19.15,9.72,-41.75,46.95
11:16:39:9,18.24,10.27,-41.58,46.55
11:16:39:9,18.24,9.76,-41.58,46.44
11:16:39:9,18.24,9.58,-41.58,46.40
11:16:39:9,19.10,8.04,-42.08,46.90
11:16:39:9,18.81,8.02,-41.85,46.57
11:16:39:9,17.22,7.87,-40.57,44.77
11:16:40:0,17.44,7.95,-40.93,45.19
11:16:40:0,17.73,8.04,-41.41,45.76
11:16:40:0,18.93,6.84,-41.41,46.04
11:16:40:0,19.44,6.33,-41.41,46.18
11:16:40:0,17.94,7.50,-41.90,46.19
11:16:40:1,17.90,7.49,-41.68,45.98
11:16:40:1,17.90,7.19,-39.90,44.32
11:16:40:1,18.70,7.32,-39.90,44.67
11:16:40:1,19.96,7.53,-39.90,45.24
11:16:40:1,18.82,8.21,-40.57,45.47
11:16:40:1,18.24,8.56,-40.91,45.60
11:16:40:1,17.44,7.11,-41.38,45.46
11:16:40:2,17.38,7.00,-41.37,45.41
11:16:40:2,17.22,6.85,-40.91,44.91
11:16:40:2,17.76,7.14,-40.73,45.00
11:16:40:2,18.76,7.70,-40.40,45.21
11:16:40:2,18.86,7.17,-41.55,46.19
11:16:40:2,18.93,6.85,-42.25,46.80
11:16:40:2,17.85,7.31,-41.19,45.48
11:16:40:3,17.69,7.33,-41.04,45.28
11:16:40:3,16.71,6.67,-40.07,43.92
11:16:40:3,17.45,6.89,-39.86,44.05
11:16:40:3,19.10,7.36,-39.40,44.40
11:16:40:3,18.40,6.86,-39.69,44.28
11:16:40:4,17.90,6.50,-39.90,44.21
11:16:40:4,18.20,7.09,-39.61,44.16
11:16:40:4,18.24,7.19,-39.56,44.16
11:16:40:4,18.59,7.19,-39.90,44.60
11:16:40:4,18.96,7.28,-39.72,44.61
11:16:40:5,19.96,7.53,-39.23,44.65
11:16:40:5,19.96,7.53,-39.78,45.13
11:16:40:5,19.96,7.53,-40.23,45.54
11:16:40:5,18.27,6.97,-39.41,43.99
11:16:40:5,17.90,6.85,-39.23,43.66
11:16:40:5,19.44,7.36,-39.06,44.25
11:16:40:5,20.04,7.64,-38.71,44.25
11:16:40:6,22.01,8.56,-37.55,44.36
11:16:40:6,21.57,8.30,-37.13,43.73
11:16:40:6,21.15,8.04,-36.72,43.13
11:16:40:6,21.55,7.37,-37.63,43.99
11:16:40:6,21.67,7.19,-37.89,44.23
11:16:40:6,23.03,8.56,-36.55,44.04
11:16:40:7,23.37,8.29,-36.74,44.33
11:16:40:7,24.75,7.19,-37.55,45.54
11:16:40:7,24.18,7.43,-36.06,44.05
11:16:40:7,23.55,7.70,-34.37,42.37
11:16:40:7,25.71,6.81,-35.49,44.35
11:16:40:7,26.46,6.50,-35.88,45.05
11:16:40:8,27.31,8.39,-34.37,44.69
11:16:40:8,27.44,8.15,-34.24,44.63
11:16:40:8,28.17,6.85,-33.53,44.32
11:16:40:8,28.83,7.07,-32.88,44.30
11:16:40:8,29.71,7.36,-32.02,44.30
11:16:40:8,29.59,7.00,-31.90,44.07
11:16:40:9,29.54,6.85,-31.86,43.98
11:16:40:9,31.55,7.51,-29.56,43.88
11:16:40:9,31.59,7.33,-29.43,43.79
11:16:40:9,31.59,5.82,-28.84,43.17
11:16:40:9,32.12,6.22,-28.97,43.70
11:16:40:9,32.96,6.85,-29.17,44.55
11:16:41:0,32.84,7.19,-28.17,43.86
11:16:41:0,32.79,7.36,-27.67,43.53
11:16:41:0,33.11,5.75,-29.24,44.55
11:16:41:0,33.12,5.69,-29.35,44.62
11:16:41:0,32.96,6.16,-29.51,44.67
11:16:41:0,33.20,6.28,-28.68,44.32
11:16:41:1,33.64,6.50,-27.16,43.73
11:16:41:1,33.00,6.07,-28.21,43.84
11:16:41:1,32.62,5.82,-28.84,43.92
11:16:41:1,32.31,6.43,-30.05,44.59
11:16:41:1,32.31,6.50,-30.16,44.67
11:16:41:2,33.13,6.33,-29.68,44.93
11:16:41:2,33.13,6.12,-29.47,44.76
11:16:41:2,33.13,5.65,-29.01,44.39
11:16:41:2,33.13,6.25,-28.81,44.35
11:16:41:2,33.13,6.67,-28.67,44.32
11:16:41:2,33.42,6.97,-29.54,45.14
11:16:41:2,33.47,7.02,-29.68,45.28
11:16:41:3,31.59,6.85,-30.85,44.68
11:16:41:3,31.82,6.61,-30.53,44.59
11:16:41:3,32.44,5.99,-29.68,44.38
11:16:41:3,31.13,6.74,-29.12,43.16
11:16:41:3,30.05,7.36,-28.67,42.18
11:16:41:3,32.30,7.64,-30.32,44.96
11:16:41:4,32.79,7.70,-30.68,45.56
11:16:41:4,32.10,7.02,-29.34,44.05
11:16:41:4,32.10,7.26,-29.58,44.25
11:16:41:4,32.10,8.04,-30.35,44.90
11:16:41:4,32.45,7.35,-30.86,45.38
11:16:41:4,32.79,6.67,-31.35,45.85
11:16:41:5,32.52,8.01,-29.78,44.81
11:16:41:5,32.44,8.39,-29.34,44.54
11:16:41:5,31.25,8.22,-29.84,43.98
11:16:41:5,31.15,8.18,-29.88,43.93
11:16:41:5,30.73,8.04,-30.01,43.70
11:16:41:6,30.41,8.85,-30.33,43.85
11:16:41:6,30.05,9.75,-30.68,44.04
11:16:41:6,29.79,8.23,-32.18,44.62
11:16:41:6,29.71,7.70,-32.69,44.84
11:16:41:6,28.68,7.02,-33.70,44.81
11:16:41:6,28.65,7.04,-33.62,44.73
11:16:41:7,28.51,7.19,-33.20,44.35
11:16:41:7,28.36,7.33,-33.05,44.17
11:16:41:7,28.17,7.53,-32.86,43.93
11:16:41:7,26.84,7.89,-34.87,44.70
11:16:41:7,26.29,8.04,-35.71,45.07
11:16:41:7,25.28,7.04,-35.38,44.05
11:16:41:8,25.24,7.12,-35.51,44.14
11:16:41:8,25.09,7.87,-36.55,45.02
11:16:41:8,25.29,7.94,-36.48,45.09
11:16:41:8,25.60,8.04,-36.38,45.21
11:16:41:8,24.80,7.93,-35.60,44.11
11:16:41:8,24.40,7.87,-35.21,43.56
11:16:41:8,24.08,6.91,-35.84,43.72
11:16:41:9,23.92,6.83,-36.06,43.81
11:16:41:9,22.18,6.67,-38.39,44.84
11:16:41:9,22.36,7.33,-38.21,44.88
11:16:41:9,22.69,8.56,-37.89,44.99
11:16:41:9,22.05,8.56,-37.68,44.49
11:16:41:9,21.67,8.56,-37.55,44.19
11:16:42:0,22.44,9.33,-37.70,44.86
11:16:42:0,22.50,9.37,-37.75,44.93
11:16:42:0,21.84,8.39,-38.39,44.96
11:16:42:0,21.89,8.65,-38.34,44.99
11:16:42:0,22.01,9.24,-38.22,45.07
11:16:42:1,20.40,9.24,-38.42,44.47
11:16:42:1,19.27,9.24,-38.56,44.09
11:16:42:1,20.74,8.95,-38.85,44.94
11:16:42:1,20.98,8.90,-38.89,45.08
11:16:42:1,20.13,7.02,-38.73,44.20
11:16:42:1,20.13,7.58,-38.91,44.46
11:16:42:2,20.13,9.07,-39.40,45.16
11:16:42:2,19.75,9.07,-40.13,45.64
11:16:42:2,19.44,9.07,-40.74,46.04
11:16:42:2,18.60,8.51,-40.19,45.09
11:16:42:2,18.42,8.39,-40.07,44.89
11:16:42:2,20.30,10.61,-40.57,46.59
11:16:42:3,20.42,10.33,-40.53,46.54
11:16:42:3,20.81,9.41,-40.40,46.41
11:16:42:3,21.59,9.15,-39.81,46.20
11:16:42:3,22.35,8.90,-39.23,46.02
11:16:42:3,22.75,9.84,-38.57,45.85
11:16:42:3,22.86,10.10,-38.39,45.81
11:16:42:4,20.81,11.81,-39.40,46.09
11:16:42:4,21.08,11.87,-39.20,46.06
11:16:42:4,22.18,12.15,-38.39,45.97
11:16:42:4,22.26,12.39,-38.31,46.01
11:16:42:4,22.35,12.66,-38.22,46.06
11:16:42:4,23.12,14.19,-38.97,47.48
11:16:42:4,23.38,14.72,-39.23,47.98
11:16:42:5,22.86,15.57,-36.72,45.97
11:16:42:5,23.13,15.73,-36.87,46.28
11:16:42:5,24.57,16.60,-37.72,47.98
11:16:42:5,24.50,16.38,-37.50,47.70
11:16:42:5,24.40,16.09,-37.22,47.32
11:16:42:6,24.89,17.78,-37.69,48.54
11:16:42:6,25.09,18.48,-37.89,49.06
11:16:42:6,24.92,18.98,-35.43,47.29
11:16:42:6,24.94,19.13,-35.47,47.40
11:16:42:6,25.09,20.19,-36.21,48.46
11:16:42:6,25.89,20.32,-35.82,48.65
11:16:42:7,27.14,20.53,-35.21,48.97
11:16:42:7,26.80,22.47,-35.32,49.71
11:16:42:7,26.63,23.44,-35.38,50.10
11:16:42:7,27.27,22.15,-34.11,48.97
11:16:42:7,27.34,22.21,-34.06,49.00
11:16:42:7,27.66,23.78,-34.37,50.12
11:16:42:8,27.41,24.39,-34.13,50.11
11:16:42:8,26.97,25.50,-33.70,50.13
11:16:42:8,27.08,26.03,-33.17,50.11
11:16:42:8,27.14,26.35,-32.86,50.11
11:16:42:8,28.69,26.35,-33.16,51.16
11:16:42:8,28.76,26.40,-33.18,51.23
11:16:42:9,26.63,27.55,-32.69,50.37
11:16:42:9,27.00,27.71,-32.22,50.35
11:16:42:9,27.83,28.06,-31.19,50.34
11:16:42:9,27.73,27.56,-31.88,50.44
11:16:42:9,27.66,27.21,-32.36,50.52
11:16:42:9,28.24,29.27,-30.91,51.09
11:16:43:0,28.34,29.60,-30.68,51.19
11:16:43:0,26.97,29.60,-30.68,50.45
11:16:43:0,27.16,29.79,-30.50,50.55
11:16:43:0,27.66,30.29,-30.01,50.82
11:16:43:0,27.66,30.29,-30.38,51.04
11:16:43:0,27.66,30.29,-30.68,51.22
11:16:43:1,27.23,29.86,-30.82,50.82
11:16:43:1,27.14,29.77,-30.85,50.74
11:16:43:1,27.48,27.72,-30.52,49.55
11:16:43:1,27.20,28.00,-30.32,49.43
11:16:43:1,26.29,28.92,-29.68,49.07
11:16:43:1,26.63,28.74,-29.51,49.05
11:16:43:2,26.97,28.58,-29.34,49.04
11:16:43:2,26.70,28.58,-29.08,48.73
11:16:43:2,26.63,28.58,-29.01,48.65
11:16:43:2,27.48,29.09,-28.50,49.13
11:16:43:2,27.45,28.65,-28.87,49.07
11:16:43:2,27.31,26.86,-30.35,48.87
11:16:43:3,27.80,27.99,-30.19,49.67
11:16:43:3,28.34,29.26,-30.01,50.60
11:16:43:3,29.10,28.75,-29.51,50.44
11:16:43:3,29.37,28.58,-29.34,50.40
11:16:43:3,28.51,28.40,-28.50,49.32
11:16:43:4,28.51,28.62,-28.50,49.44
11:16:43:4,28.51,29.77,-28.50,50.12
11:16:43:4,27.11,29.26,-28.29,48.90
11:16:43:4,25.26,28.58,-28.00,47.31
11:16:43:4,27.56,28.45,-29.78,49.55
11:16:43:4,28.51,28.40,-30.52,50.51
11:16:43:4,29.52,28.74,-28.21,49.93
11:16:43:5,29.23,28.89,-28.11,49.79
11:16:43:5,26.97,29.94,-27.67,48.88
11:16:43:5,27.10,29.67,-28.19,49.09
11:16:43:5,27.31,29.26,-29.01,49.43
11:16:43:5,27.77,29.26,-29.23,49.81
11:16:43:6,28.00,29.26,-29.34,50.01
11:16:43:6,28.64,30.55,-29.66,51.31
11:16:43:6,28.67,30.53,-29.55,51.26
11:16:43:6,28.51,29.43,-28.17,49.72
11:16:43:6,28.08,29.37,-27.99,49.34
11:16:43:6,27.31,29.26,-27.67,48.66
11:16:43:6,26.88,29.26,-28.30,48.78
11:16:43:7,26.63,29.26,-28.67,48.86
11:16:43:7,27.56,31.43,-28.97,50.86
11:16:43:7,27.63,31.61,-29.03,51.04
11:16:43:7,26.97,30.63,-29.68,50.46
11:16:43:7,26.75,31.06,-29.46,50.48
11:16:43:7,26.29,32.00,-29.01,50.56
11:16:43:8,26.49,31.79,-28.61,50.31
11:16:43:8,26.63,31.65,-28.34,50.14
11:16:43:8,26.03,32.54,-29.50,51.06
11:16:43:8,25.94,32.68,-29.68,51.20
11:16:43:8,26.63,33.36,-29.01,51.61
11:16:43:9,26.34,33.74,-29.47,51.97
11:16:43:9,25.60,34.73,-30.68,52.95
11:16:43:9,24.75,33.32,-30.59,51.56
11:16:43:9,24.06,32.17,-30.52,50.45
11:16:43:9,24.77,32.03,-31.21,51.12
11:16:43:9,24.92,32.00,-31.35,51.26
11:16:44:0,25.09,30.80,-31.86,50.92
11:16:44:0,25.01,30.47,-32.01,50.78
11:16:44:0,24.75,29.43,-32.53,50.36
11:16:44:0,25.18,28.29,-34.16,51.00
11:16:44:0,25.60,27.21,-35.71,51.68
11:16:44:0,23.72,25.32,-35.71,49.79
11:16:44:0,23.21,24.81,-35.71,49.29
11:16:44:1,24.75,21.90,-36.88,49.52
11:16:44:1,24.51,21.60,-37.32,49.59
11:16:44:1,23.55,20.36,-39.06,49.95
11:16:44:1,23.55,18.57,-39.06,49.25
11:16:44:1,23.55,16.60,-39.06,48.54
11:16:44:1,22.27,13.52,-40.57,48.21
11:16:44:2,21.84,12.49,-41.07,48.17
11:16:44:2,20.98,9.93,-43.25,49.09
11:16:44:2,20.90,9.84,-43.28,49.06
11:16:44:2,20.47,9.41,-43.42,48.92
11:16:44:2,20.39,9.04,-42.91,48.36
11:16:44:3,20.30,8.56,-42.25,47.64
11:16:44:3,19.81,7.58,-41.53,46.63
11:16:44:3,19.61,7.19,-41.24,46.23
11:16:44:3,19.61,6.51,-42.89,47.61
11:16:44:3,19.53,6.25,-42.83,47.49
11:16:44:3,18.93,4.45,-42.25,46.51
11:16:44:4,19.13,4.79,-41.51,45.96
11:16:44:4,19.44,5.31,-40.40,45.15
11:16:44:4,18.75,4.61,-41.30,45.60
11:16:44:4,18.42,4.28,-41.74,45.83
11:16:44:4,19.55,4.12,-40.63,45.28
11:16:44:4,19.63,4.09,-40.67,45.34
11:16:44:5,19.78,3.94,-41.74,46.36
11:16:44:5,19.91,4.18,-41.86,46.54
11:16:44:5,20.13,4.62,-42.08,46.87
11:16:44:5,20.88,5.60,-41.55,46.83
11:16:44:5,21.32,6.16,-41.24,46.83
11:16:44:5,19.31,4.45,-40.78,45.34
11:16:44:6,19.08,4.36,-40.77,45.22
11:16:44:6,18.76,5.99,-41.41,45.85
11:16:44:6,19.47,6.15,-41.25,46.02
11:16:44:6,20.98,6.50,-40.91,46.43
11:16:44:6,20.68,6.40,-40.61,46.01
11:16:44:6,20.47,6.33,-40.40,45.73
11:16:44:6,20.02,7.97,-40.84,46.18
11:16:44:7,19.95,8.22,-40.90,46.24
11:16:44:7,19.10,8.39,-39.40,44.58
11:16:44:7,19.10,8.87,-39.40,44.67
11:16:44:7,19.10,10.10,-39.40,44.93
11:16:44:7,19.57,8.67,-38.75,44.27
11:16:44:8,19.96,7.53,-38.22,43.77
11:16:44:8,19.10,8.10,-39.34,44.47
11:16:44:8,18.93,8.22,-39.56,44.62
11:16:44:8,19.96,8.56,-39.23,44.84
11:16:44:8,20.08,8.68,-39.19,44.88
11:16:44:8,20.47,9.07,-39.06,45.02
11:16:44:9,20.56,9.34,-38.98,45.04
11:16:44:9,20.64,9.58,-38.89,45.06
11:16:44:9,20.37,9.31,-37.83,43.96
11:16:44:9,20.30,9.24,-37.55,43.68
11:16:44:9,20.81,7.36,-38.39,44.28
11:16:44:9,20.92,7.74,-38.29,44.31
11:16:45:0,21.32,9.24,-37.89,44.45
11:16:45:0,22.30,10.06,-37.41,44.70
11:16:45:0,23.38,10.95,-36.88,45.02
11:16:45:0,23.12,10.18,-37.14,44.91
11:16:45:0,23.03,9.93,-37.22,44.88
11:16:45:0,26.29,9.41,-36.38,45.86
11:16:45:1,26.09,9.44,-36.19,45.60
11:16:45:1,25.09,9.58,-35.21,44.28
11:16:45:1,26.14,10.19,-35.06,44.90
11:16:45:1,27.48,10.95,-34.87,45.73
11:16:45:1,27.97,9.97,-33.91,45.08
11:16:45:1,28.17,9.58,-33.53,44.83
11:16:45:1,30.37,10.09,-29.39,43.45
11:16:45:2,30.59,9.99,-29.41,43.59
11:16:45:2,31.93,9.24,-29.84,44.67
11:16:45:2,31.79,9.38,-29.71,44.51
11:16:45:2,31.59,9.58,-29.51,44.28
11:16:45:2,32.17,9.47,-29.17,44.44
11:16:45:3,32.44,9.41,-29.01,44.53
11:16:45:3,34.07,9.41,-28.37,45.33
11:16:45:3,34.02,9.34,-28.23,45.18
11:16:45:3,32.62,8.56,-27.16,43.30
11:16:45:3,32.74,8.56,-27.29,43.47
11:16:45:3,32.96,8.56,-27.50,43.77
11:16:45:4,32.85,8.89,-27.39,43.68
11:16:45:4,32.79,9.07,-27.33,43.64
11:16:45:4,32.63,9.23,-26.26,42.89
11:16:45:4,32.68,9.25,-26.22,42.90
11:16:45:4,33.81,9.41,-27.33,44.49
11:16:45:4,33.65,8.80,-27.60,44.40
11:16:45:5,33.30,7.53,-28.17,44.26
11:16:45:5,33.71,8.35,-27.56,44.34
11:16:45:5,33.98,8.90,-27.16,44.41
11:16:45:5,33.24,9.35,-27.02,43.84
11:16:45:5,33.13,9.41,-27.00,43.77
11:16:45:5,33.47,9.07,-27.33,44.15
11:16:45:6,33.42,9.12,-27.19,44.04
11:16:45:6,33.30,9.24,-26.83,43.75
11:16:45:6,33.98,9.34,-27.30,44.57
11:16:45:6,34.50,9.41,-27.67,45.21
11:16:45:6,33.92,8.27,-27.67,44.55
11:16:45:6,33.81,8.04,-27.67,44.42
11:16:45:7,32.79,8.73,-28.34,44.21
11:16:45:7,32.87,9.16,-28.00,44.14
11:16:45:7,33.13,10.44,-27.00,43.99
11:16:45:7,32.86,10.35,-27.79,44.26
11:16:45:7,32.62,10.27,-28.50,44.52
11:16:45:7,33.57,10.13,-27.84,44.77
11:16:45:8,33.81,10.10,-27.67,44.84
11:16:45:8,33.81,9.75,-29.01,45.61
11:16:45:8,33.34,10.01,-29.04,45.34
11:16:45:8,31.59,10.95,-29.17,44.37
11:16:45:8,32.25,11.28,-29.66,45.25
11:16:45:8,32.96,11.64,-30.18,46.18
11:16:45:9,31.66,10.34,-30.18,44.95
11:16:45:9,31.25,9.93,-30.18,44.56
11:16:45:9,28.51,10.27,-32.19,44.21
11:16:45:9,28.24,10.24,-32.28,44.09
11:16:45:9,26.97,10.10,-32.69,43.57
11:16:46:0,26.74,10.17,-33.22,43.84
11:16:46:0,26.46,10.27,-33.87,44.19
11:16:46:0,25.84,10.88,-32.78,43.14
11:16:46:0,25.60,11.12,-32.36,42.74
11:16:46:0,22.88,9.42,-36.02,43.70
11:16:46:0,22.82,9.41,-36.31,43.91
11:16:46:1,22.52,9.41,-38.06,45.21
11:16:46:1,21.62,9.48,-36.90,43.80
11:16:46:1,20.30,9.58,-35.21,41.75
11:16:46:1,19.60,9.35,-37.26,43.13
11:16:46:1,19.27,9.24,-38.22,43.79
11:16:46:1,17.47,11.69,-38.38,43.76
11:16:46:2,17.42,11.81,-38.45,43.84
11:16:46:2,17.73,11.81,-39.06,44.49
11:16:46:2,17.60,11.68,-39.18,44.52
11:16:46:2,17.39,11.47,-39.40,44.56
11:16:46:2,17.17,10.80,-38.96,43.93
11:16:46:2,17.05,10.44,-38.73,43.58
11:16:46:2,17.05,10.75,-38.42,43.38
11:16:46:3,16.93,10.81,-38.47,43.40
11:16:46:3,14.82,11.29,-39.90,44.04
11:16:46:3,14.82,11.18,-40.12,44.21
11:16:46:3,14.82,10.95,-40.57,44.56
11:16:46:3,14.72,10.64,-40.27,44.17
11:16:46:3,14.65,10.44,-40.07,43.92
11:16:46:4,14.35,8.94,-40.66,44.03
11:16:46:4,14.29,8.74,-40.74,44.05
11:16:46:4,13.28,9.41,-40.74,43.87
11:16:46:4,13.83,9.16,-41.27,44.48
11:16:46:4,15.16,8.56,-42.58,46.00
11:16:46:5,15.36,8.36,-42.01,45.51
11:16:46:5,15.51,8.22,-41.58,45.13
11:16:46:5,14.79,8.36,-41.43,44.78
11:16:46:5,14.65,8.39,-41.41,44.72
11:16:46:5,16.36,10.44,-40.74,45.12
11:16:46:5,16.66,10.22,-40.78,45.22
11:16:46:6,17.56,9.58,-40.91,45.54
11:16:46:6,17.38,9.94,-41.26,45.86
11:16:46:6,17.22,10.27,-41.58,46.16
11:16:46:6,18.72,10.95,-41.17,46.54
11:16:46:6,19.10,11.12,-41.07,46.64
11:16:46:6,18.93,10.95,-40.23,45.79
11:16:46:7,19.11,11.56,-39.92,45.74
11:16:46:7,19.78,13.86,-38.73,45.64
11:16:46:7,20.28,13.69,-39.21,46.22
11:16:46:7,20.81,13.52,-39.73,46.85
11:16:46:7,21.72,14.43,-40.11,47.84
11:16:46:7,22.01,14.72,-40.23,48.16
11:16:46:8,21.32,16.09,-38.56,46.91
11:16:46:8,21.50,16.55,-38.50,47.10
11:16:46:8,22.35,18.82,-38.22,48.11
11:16:46:8,22.27,19.20,-38.30,48.29
11:16:46:8,22.18,19.68,-38.39,48.51
11:16:46:8,23.41,20.91,-37.19,48.66
11:16:46:8,23.89,21.39,-36.72,48.75
11:16:46:9,23.72,24.28,-34.88,48.67
11:16:46:9,23.70,24.37,-35.07,48.84
11:16:46:9,23.55,24.81,-36.38,49.94
11:16:46:9,23.34,25.58,-36.18,50.07
11:16:46:9,23.03,26.69,-35.88,50.30
11:16:47:0,24.20,27.86,-34.05,50.21
11:16:47:0,24.75,28.40,-33.20,50.21
11:16:47:0,24.42,29.71,-32.88,50.59
11:16:47:0,24.24,29.77,-32.83,50.52
11:16:47:0,22.69,29.77,-32.53,49.59
11:16:47:0,23.19,30.52,-32.28,50.12
11:16:47:1,24.06,31.83,-31.86,51.05
11:16:47:1,23.18,31.61,-32.50,50.92
11:16:47:1,22.69,31.48,-32.86,50.85
11:16:47:1,23.79,33.52,-31.17,51.59
11:16:47:1,23.80,33.74,-31.00,51.63
11:16:47:1,22.18,34.39,-30.68,51.15
11:16:47:2,22.40,34.28,-30.24,50.91
11:16:47:2,22.86,34.05,-29.34,50.43
11:16:47:2,22.86,33.43,-29.34,50.01
11:16:47:2,22.86,33.02,-29.34,49.74
11:16:47:2,22.11,35.28,-29.78,51.19
11:16:47:2,22.01,35.58,-29.83,51.38
11:16:47:3,22.01,34.91,-29.17,50.54
11:16:47:3,22.60,34.41,-29.27,50.51
11:16:47:3,24.06,33.19,-29.51,50.51
11:16:47:3,23.29,33.39,-28.75,49.84
11:16:47:3,22.69,33.54,-28.17,49.33
11:16:47:3,23.41,33.97,-29.43,50.68
11:16:47:4,23.55,34.05,-29.68,50.94
11:16:47:4,24.57,34.39,-28.67,51.08
11:16:47:4,24.36,34.01,-28.88,50.83
11:16:47:4,23.72,32.85,-29.51,50.13
11:16:47:4,23.90,33.39,-28.98,50.26
11:16:47:4,24.06,33.88,-28.50,50.39
11:16:47:5,24.33,33.33,-28.77,50.31
11:16:47:5,24.40,33.19,-28.84,50.29
11:16:47:5,24.23,33.36,-28.67,50.23
11:16:47:5,24.09,33.36,-28.81,50.24
11:16:47:5,23.55,33.36,-29.34,50.29
11:16:47:5,23.46,33.61,-28.77,50.08
11:16:47:6,23.38,33.88,-28.17,49.88
11:16:47:6,24.03,34.01,-28.81,50.63
11:16:47:6,24.23,34.05,-29.01,50.87
11:16:47:6,23.72,34.22,-28.84,50.65
11:16:47:6,23.87,34.01,-28.75,50.53
11:16:47:6,24.57,33.02,-28.34,49.97
11:16:47:7,24.27,33.48,-28.64,50.30
11:16:47:7,23.89,34.05,-29.01,50.71
11:16:47:7,23.52,34.42,-29.37,50.99
11:16:47:7,23.38,34.56,-29.51,51.11
11:16:47:7,23.21,33.37,-30.01,50.52
11:16:47:7,23.30,33.36,-30.06,50.59
11:16:47:8,23.89,33.36,-30.35,51.04
11:16:47:8,23.68,32.45,-31.24,50.89
11:16:47:8,23.38,31.14,-32.53,50.74
11:16:47:8,23.73,30.79,-32.18,50.46
11:16:47:8,23.89,30.63,-32.02,50.34
11:16:47:8,24.05,28.17,-33.47,49.92
11:16:47:9,24.09,27.93,-33.56,49.87
11:16:47:9,24.40,26.69,-33.87,49.55
11:16:47:9,23.71,26.25,-34.30,49.27
11:16:47:9,22.52,25.50,-35.04,48.84
11:16:47:9,23.40,24.39,-36.55,49.79
11:16:47:9,23.89,23.78,-37.39,50.34
11:16:48:0,22.32,22.21,-37.08,48.64
11:16:48:0,22.16,21.94,-37.12,48.48
11:16:48:0,21.84,19.68,-38.39,48.35
11:16:48:0,21.67,18.60,-38.33,47.80
11:16:48:0,21.32,16.43,-38.22,46.75
11:16:48:0,21.53,15.39,-39.44,47.50
