time,x,y,z,MF
11:14:04:2,8.49,17.97,-38.39,43.23
11:14:04:2,9.85,18.48,-39.22,44.46
11:14:04:2,11.23,18.99,-40.07,45.74
11:14:04:2,8.73,17.28,-38.91,43.46
11:14:04:2,7.98,16.77,-38.56,42.80
11:14:04:3,8.83,19.68,-38.73,44.33
11:14:04:3,8.65,19.74,-38.67,44.27
11:14:04:3,7.81,20.02,-38.39,44.00
11:14:04:3,8.20,19.63,-38.01,43.56
11:14:04:3,8.66,19.17,-37.55,43.04
11:14:04:4,8.16,18.92,-38.04,43.26
11:14:04:4,7.98,18.82,-38.22,43.35
11:14:04:4,9.69,20.19,-38.22,44.30
11:14:04:4,9.64,19.91,-38.18,44.12
11:14:04:4,9.35,18.14,-37.89,43.03
11:14:04:4,9.70,19.05,-37.41,43.08
11:14:04:4,10.20,20.36,-36.72,43.21
11:14:04:5,10.20,20.60,-36.94,43.51
11:14:04:5,10.20,20.70,-37.05,43.65
11:14:04:5,10.37,19.88,-36.89,43.17
11:14:04:5,10.28,19.72,-36.98,43.15
11:14:04:5,9.35,18.48,-37.89,43.18
11:14:04:5,9.22,19.11,-37.52,43.10
11:14:04:6,9.01,20.19,-36.88,43.00
11:14:04:6,9.01,19.53,-37.10,42.88
11:14:04:6,9.01,19.17,-37.22,42.82
11:14:04:6,7.12,19.17,-36.60,41.93
11:14:04:6,7.03,19.14,-36.57,41.87
11:14:04:6,8.49,18.65,-37.05,42.34
11:14:04:7,8.44,18.37,-36.33,41.58
11:14:04:7,8.32,17.80,-34.87,40.03
11:14:04:7,8.11,17.38,-35.27,40.15
11:14:04:7,7.98,17.11,-35.54,40.25
11:14:04:7,8.88,16.21,-37.30,41.63
11:14:04:8,9.02,16.09,-37.54,41.83
11:14:04:8,10.03,16.77,-36.88,41.74
11:14:04:8,10.86,16.33,-37.22,42.07
11:14:04:8,12.94,15.23,-38.06,42.99
11:14:04:8,13.23,14.56,-37.96,42.76
11:14:04:8,13.45,14.03,-37.89,42.58
11:14:04:8,13.60,14.46,-37.19,42.15
11:14:04:9,13.62,14.54,-37.05,42.07
11:14:04:9,15.51,14.37,-36.21,41.93
11:14:04:9,16.43,14.12,-36.21,42.20
11:14:04:9,19.27,13.35,-36.21,43.14
11:14:04:9,19.89,12.19,-35.26,42.28
11:14:04:9,20.47,11.12,-34.37,41.52
11:14:05:0,22.36,12.21,-34.63,43.00
11:14:05:0,22.86,12.49,-34.70,43.40
11:14:05:0,22.18,12.49,-36.05,44.13
11:14:05:0,22.28,11.97,-35.81,43.84
11:14:05:0,22.69,9.93,-34.87,42.77
11:14:05:0,24.07,10.01,-34.79,43.47
11:14:05:1,25.60,10.10,-34.70,44.29
11:14:05:1,25.86,9.32,-32.94,42.90
11:14:05:1,25.94,9.07,-32.36,42.45
11:14:05:1,27.66,9.75,-31.02,42.69
11:14:05:1,28.07,9.78,-30.83,42.82
11:14:05:2,30.22,9.93,-29.84,43.62
11:14:05:2,29.85,9.26,-30.64,43.77
11:14:05:2,29.37,8.39,-31.69,44.01
11:14:05:2,27.91,8.87,-30.74,42.45
11:14:05:2,27.31,9.07,-30.35,41.82
11:14:05:2,28.15,8.23,-29.85,41.85
11:14:05:3,28.11,8.27,-29.98,41.92
11:14:05:3,27.66,8.73,-31.02,42.46
11:14:05:3,28.39,8.26,-30.95,42.81
11:14:05:3,29.54,7.53,-30.85,43.37
11:14:05:3,28.51,7.87,-32.08,43.63
11:14:05:3,28.00,8.04,-32.69,43.79
11:14:05:3,27.51,8.20,-32.53,43.39
11:14:05:4,27.46,8.29,-32.42,43.29
11:14:05:4,27.14,9.24,-31.19,42.36
11:14:05:4,27.68,8.82,-31.24,42.66
11:14:05:4,28.68,8.04,-31.35,43.25
11:14:05:4,28.57,8.79,-32.50,44.16
11:14:05:4,28.51,9.24,-33.20,44.72
11:14:05:5,27.59,8.32,-32.29,43.28
11:14:05:5,27.51,8.22,-32.17,43.12
11:14:05:5,28.34,8.39,-31.69,43.33
11:14:05:5,28.02,8.60,-31.58,43.09
11:14:05:5,27.31,9.07,-31.35,42.56
11:14:05:5,26.71,10.27,-31.94,42.88
11:14:05:6,26.29,11.12,-32.36,43.15
11:14:05:6,26.87,11.42,-32.36,43.58
11:14:05:6,26.97,11.47,-32.36,43.66
11:14:05:6,26.12,11.98,-31.52,42.65
11:14:05:6,26.21,11.89,-31.79,42.88
11:14:05:7,26.46,11.64,-32.53,43.51
11:14:05:7,25.90,11.82,-32.53,43.23
11:14:05:7,25.43,11.98,-32.53,42.99
11:14:05:7,26.26,11.98,-32.25,43.28
11:14:05:7,26.46,11.98,-32.19,43.36
11:14:05:7,24.06,14.03,-34.54,44.37
11:14:05:8,23.56,13.99,-34.57,44.12
11:14:05:8,21.84,13.86,-34.70,43.28
11:14:05:8,21.15,13.86,-34.70,42.94
11:14:05:8,20.47,13.86,-34.70,42.61
11:14:05:8,21.00,15.45,-35.22,43.82
11:14:05:8,21.15,15.91,-35.38,44.18
11:14:05:9,18.07,15.91,-36.38,43.63
11:14:05:9,17.73,15.76,-36.41,43.45
11:14:05:9,16.19,15.06,-36.55,42.72
11:14:05:9,15.25,15.53,-36.70,42.67
11:14:05:9,14.14,16.09,-36.88,42.65
11:14:05:9,12.64,16.33,-36.40,41.85
11:14:05:9,12.08,16.43,-36.21,41.56
11:14:06:0,11.23,18.65,-38.39,44.13
11:14:06:0,10.84,18.70,-38.20,43.89
11:14:06:0,8.49,18.99,-37.05,42.49
11:14:06:0,8.35,19.28,-37.05,42.59
11:14:06:0,8.15,19.68,-37.05,42.74
11:14:06:1,8.62,20.15,-36.12,42.25
11:14:06:1,8.83,20.36,-35.71,42.05
11:14:06:1,9.33,19.54,-36.84,42.73
11:14:06:1,9.57,19.56,-36.83,42.79
11:14:06:1,11.57,20.02,-36.38,43.11
11:14:06:1,11.06,20.53,-36.00,42.90
11:14:06:2,10.20,21.39,-35.38,42.58
11:14:06:2,11.76,20.94,-36.47,43.67
11:14:06:2,12.60,20.70,-37.05,44.27
11:14:06:2,12.12,19.91,-36.90,43.64
11:14:06:2,12.07,19.80,-36.96,43.63
11:14:06:2,11.91,18.99,-38.06,44.17
11:14:06:3,11.91,18.88,-37.94,44.02
11:14:06:3,11.91,18.65,-37.72,43.73
11:14:06:3,11.18,19.17,-38.84,44.74
11:14:06:3,10.72,19.51,-39.56,45.39
11:14:06:3,9.66,18.15,-39.12,44.19
11:14:06:3,9.54,17.97,-39.08,44.05
11:14:06:4,10.55,17.97,-39.73,44.86
11:14:06:4,10.80,17.82,-39.29,44.47
11:14:06:4,11.40,17.45,-38.22,43.54
11:14:06:4,11.40,17.06,-39.56,44.56
11:14:06:4,11.40,16.77,-40.57,45.36
11:14:06:4,10.97,17.20,-40.43,45.28
11:14:06:5,10.89,17.28,-40.40,45.27
11:14:06:5,12.77,13.35,-40.57,44.58
11:14:06:5,12.81,14.09,-40.53,44.78
11:14:06:5,12.94,16.26,-40.40,45.43
11:14:06:5,13.03,15.26,-40.49,45.19
11:14:06:5,13.11,14.37,-40.57,44.99
11:14:06:6,12.97,13.41,-42.32,46.25
11:14:06:6,12.94,13.18,-42.75,46.57
11:14:06:6,12.26,13.86,-42.41,46.27
11:14:06:6,12.36,13.60,-42.38,46.19
11:14:06:6,12.77,12.66,-42.25,45.91
11:14:06:6,12.68,12.75,-41.67,45.39
11:14:06:7,12.60,12.83,-41.07,44.84
11:14:06:7,12.21,11.92,-41.71,45.07
11:14:06:7,12.08,11.64,-41.91,45.14
11:14:06:7,11.40,14.03,-42.25,45.95
11:14:06:7,11.79,13.71,-42.39,46.08
11:14:06:7,13.62,12.15,-43.08,46.79
11:14:06:8,13.24,11.61,-42.86,46.33
11:14:06:8,12.77,10.95,-42.58,45.78
11:14:06:8,13.51,11.69,-41.61,45.28
11:14:06:8,13.80,11.98,-41.24,45.11
11:14:06:8,14.31,12.49,-43.08,47.08
11:14:06:8,14.46,12.51,-42.97,47.04
11:14:06:9,15.51,12.66,-42.25,46.75
11:14:06:9,15.30,13.43,-42.31,46.95
11:14:06:9,14.99,14.54,-42.41,47.28
11:14:06:9,16.04,13.73,-42.98,47.89
11:14:06:9,16.53,13.35,-43.25,48.19
11:14:06:9,16.70,15.80,-42.77,48.56
11:14:07:0,16.71,15.88,-42.75,48.57
11:14:07:0,16.71,15.57,-42.75,48.47
11:14:07:0,17.90,15.76,-42.69,48.90
11:14:07:0,19.96,16.09,-42.58,49.70
11:14:07:0,20.50,16.41,-41.40,49.03
11:14:07:0,20.81,16.60,-40.74,48.66
11:14:07:1,20.03,14.88,-40.89,47.90
11:14:07:1,20.18,14.90,-40.94,48.01
11:14:07:1,24.06,18.14,-41.58,51.35
11:14:07:1,23.39,17.80,-41.25,50.65
11:14:07:1,22.01,17.11,-40.57,49.23
11:14:07:1,23.45,17.32,-40.77,50.12
11:14:07:2,24.40,17.45,-40.91,50.73
11:14:07:2,24.40,19.25,-40.61,51.14
11:14:07:2,24.42,19.51,-40.56,51.20
11:14:07:2,26.12,19.51,-39.56,51.26
11:14:07:2,25.87,20.04,-39.42,51.24
11:14:07:3,25.26,21.39,-39.06,51.20
11:14:07:3,26.12,20.91,-39.34,51.65
11:14:07:3,26.80,20.53,-39.56,52.01
11:14:07:3,26.66,22.67,-40.26,53.35
11:14:07:3,26.63,23.10,-40.40,53.62
11:14:07:3,26.46,23.27,-38.22,51.99
11:14:07:4,27.51,23.82,-37.77,52.45
11:14:07:4,30.73,25.50,-36.38,54.02
11:14:07:4,29.58,24.52,-36.47,52.97
11:14:07:4,28.51,23.61,-36.55,52.02
11:14:07:4,27.83,24.56,-36.68,52.19
11:14:07:4,27.66,24.81,-36.72,52.23
11:14:07:5,29.02,24.81,-36.38,52.74
11:14:07:5,28.92,24.91,-36.34,52.71
11:14:07:5,28.51,25.32,-36.21,52.59
11:14:07:5,28.92,25.24,-36.93,53.27
11:14:07:5,29.37,25.15,-37.72,54.02
11:14:07:5,28.85,25.67,-36.96,53.46
11:14:07:5,28.68,25.84,-36.72,53.28
11:14:07:6,29.88,25.32,-36.55,53.57
11:14:07:6,29.85,25.29,-36.52,53.52
11:14:07:6,29.71,25.15,-36.38,53.28
11:14:07:6,30.15,25.30,-36.52,53.70
11:14:07:6,30.73,25.50,-36.72,54.25
11:14:07:6,30.61,26.59,-35.40,53.83
11:14:07:7,30.56,27.04,-34.87,53.68
11:14:07:7,28.04,24.85,-35.04,51.29
11:14:07:7,28.23,24.91,-35.06,51.45
11:14:07:7,29.88,25.67,-35.21,52.83
11:14:07:7,29.81,25.33,-35.27,52.67
11:14:07:8,29.71,24.81,-35.38,52.44
11:14:07:8,29.36,24.92,-36.16,52.83
11:14:07:8,29.19,24.98,-36.55,53.03
11:14:07:8,29.19,25.63,-35.60,52.69
11:14:07:8,29.19,25.77,-35.51,52.71
11:14:07:8,29.19,27.04,-35.21,53.13
11:14:07:9,28.71,27.28,-35.80,53.38
11:14:07:9,27.83,27.72,-36.88,53.88
11:14:07:9,27.61,26.86,-36.67,53.19
11:14:07:9,27.48,26.35,-36.55,52.78
11:14:07:9,27.17,25.73,-38.36,53.59
11:14:07:9,27.11,25.61,-38.48,53.58
11:14:08:0,26.29,24.13,-36.38,50.96
11:14:08:0,25.65,24.66,-36.59,51.03
11:14:08:0,24.23,25.84,-37.05,51.26
11:14:08:0,24.83,24.83,-37.64,51.48
11:14:08:0,25.26,24.13,-38.06,51.66
11:14:08:0,24.67,23.54,-40.08,52.62
11:14:08:0,24.57,23.44,-40.40,52.78
11:14:08:1,24.06,22.93,-39.23,51.42
11:14:08:1,23.27,22.60,-39.64,51.22
11:14:08:1,21.15,21.73,-40.74,50.79
11:14:08:1,21.43,20.89,-39.55,49.60
11:14:08:1,21.67,20.19,-38.56,48.62
11:14:08:1,19.56,19.77,-39.79,48.55
11:14:08:2,19.10,19.68,-40.07,48.55
11:14:08:2,17.73,16.94,-39.73,46.69
11:14:08:2,17.45,17.06,-40.16,46.99
11:14:08:2,16.53,17.45,-41.58,48.03
11:14:08:2,15.84,16.42,-41.58,47.42
11:14:08:3,15.16,15.40,-41.58,46.86
11:14:08:3,15.16,14.87,-42.36,47.38
11:14:08:3,15.16,14.72,-42.58,47.54
11:14:08:3,12.94,13.86,-43.08,47.07
11:14:08:3,12.84,13.76,-42.99,46.93
11:14:08:3,12.43,13.35,-42.58,46.32
11:14:08:4,11.71,13.58,-41.57,45.28
11:14:08:4,10.89,13.86,-40.40,44.08
11:14:08:4,8.99,14.74,-42.01,45.42
11:14:08:4,8.32,15.06,-42.58,45.93
11:14:08:4,10.55,14.20,-42.75,46.26
11:14:08:4,10.52,14.28,-42.72,46.26
11:14:08:5,10.37,14.72,-42.58,46.23
11:14:08:5,10.66,14.72,-42.01,45.77
11:14:08:5,11.06,14.72,-41.24,45.16
11:14:08:5,9.15,15.19,-41.47,45.11
11:14:08:5,8.32,15.40,-41.58,45.11
11:14:08:5,9.32,17.06,-41.58,45.90
11:14:08:6,9.31,17.18,-41.36,45.74
11:14:08:6,9.01,17.80,-39.56,44.31
11:14:08:6,9.01,17.01,-39.69,44.11
11:14:08:6,9.01,15.74,-39.90,43.83
11:14:08:6,9.23,17.54,-39.02,43.76
11:14:08:6,9.35,18.48,-38.56,43.77
11:14:08:6,8.71,17.84,-39.18,43.93
11:14:08:7,8.72,17.90,-39.26,44.02
11:14:08:7,9.52,19.34,-39.73,45.20
11:14:08:7,9.46,19.16,-39.45,44.86
11:14:08:7,9.35,18.82,-38.89,44.21
11:14:08:7,8.82,19.35,-37.97,43.51
11:14:08:8,8.49,19.68,-37.39,43.09
11:14:08:8,9.56,18.61,-38.13,43.49
11:14:08:8,9.66,18.50,-38.23,43.56
11:14:08:8,8.66,19.51,-38.56,44.07
11:14:08:8,9.23,19.45,-38.11,43.77
11:14:08:8,10.55,19.34,-37.05,43.10
11:14:08:9,11.23,18.84,-37.53,43.47
11:14:08:9,11.74,18.48,-37.89,43.76
11:14:08:9,11.16,19.35,-37.60,43.74
11:14:08:9,11.06,19.51,-37.55,43.74
11:14:08:9,12.60,20.70,-38.39,45.40
11:14:08:9,12.15,20.88,-37.87,44.92
11:14:09:0,10.89,21.39,-36.38,43.58
11:14:09:0,10.70,20.66,-36.38,43.18
11:14:09:0,10.55,20.02,-36.38,42.84
11:14:09:0,10.96,19.60,-36.24,42.64
11:14:09:0,11.06,19.51,-36.21,42.59
11:14:09:0,9.86,19.34,-36.38,42.36
11:14:09:1,9.37,19.45,-36.56,42.46
11:14:09:1,7.64,19.85,-37.22,42.87
11:14:09:1,7.64,19.51,-37.55,43.00
11:14:09:1,7.64,19.17,-37.89,43.14
11:14:09:1,5.80,18.12,-37.37,41.94
11:14:09:1,5.24,17.80,-37.22,41.59
11:14:09:2,5.58,19.17,-36.21,41.35
11:14:09:2,5.64,19.04,-36.39,41.46
11:14:09:2,5.92,18.48,-37.22,41.97
11:14:09:2,7.00,18.17,-37.07,41.87
11:14:09:2,8.32,17.80,-36.88,41.79
11:14:09:2,9.07,16.80,-37.61,42.18
11:14:09:3,9.35,16.43,-37.89,42.34
11:14:09:3,9.52,16.94,-37.39,42.13
11:14:09:3,9.47,16.80,-37.29,41.99
11:14:09:3,9.18,15.91,-36.72,41.05
11:14:09:3,9.81,15.98,-37.19,41.65
11:14:09:3,10.72,16.09,-37.89,42.53
11:14:09:4,11.77,14.33,-38.23,42.49
11:14:09:4,12.26,13.52,-38.39,42.51
11:14:09:4,12.75,14.66,-37.27,42.03
11:14:09:4,12.83,14.62,-37.41,42.17
11:14:09:4,13.45,13.69,-39.23,43.67
11:14:09:4,14.59,13.82,-38.36,43.31
11:14:09:5,16.53,14.03,-36.88,42.79
11:14:09:5,19.07,13.70,-36.34,43.27
11:14:09:5,20.47,13.52,-36.05,43.60
11:14:09:5,21.72,11.63,-36.66,44.17
11:14:09:5,21.93,11.58,-36.70,44.29
11:14:09:6,23.55,13.52,-36.38,45.40
11:14:09:6,23.16,13.13,-36.22,44.95
11:14:09:6,22.35,12.32,-35.88,44.03
11:14:09:6,22.76,12.11,-35.48,43.86
11:14:09:6,23.03,11.98,-35.21,43.75
11:14:09:6,24.53,10.78,-34.91,44.01
11:14:09:7,24.77,10.60,-34.86,44.05
11:14:09:7,26.46,9.58,-33.53,43.77
11:14:09:7,26.90,9.73,-33.29,43.89
11:14:09:7,28.00,10.10,-32.69,44.21
11:14:09:7,28.28,9.81,-31.66,43.57
11:14:09:7,28.51,9.58,-30.85,43.09
11:14:09:7,29.65,10.15,-30.57,43.78
11:14:09:8,29.88,10.27,-30.52,43.92
11:14:09:8,29.54,8.22,-31.52,43.97
11:14:09:8,29.24,8.00,-31.73,43.88
11:14:09:8,28.34,7.36,-32.36,43.64
11:14:09:8,28.52,7.36,-31.84,43.37
11:14:09:8,28.68,7.36,-31.35,43.13
11:14:09:9,30.31,8.17,-29.76,43.26
11:14:09:9,30.73,8.39,-29.34,43.31
11:14:09:9,30.91,8.56,-33.20,46.16
11:14:09:9,30.62,8.42,-33.13,45.89
11:14:09:9,29.54,7.87,-32.86,44.88
11:14:10:0,29.86,8.20,-32.86,45.16
11:14:10:0,30.22,8.56,-32.86,45.46
11:14:10:0,29.58,8.43,-31.47,44.01
11:14:10:0,29.37,8.39,-31.02,43.53
11:14:10:0,28.17,7.19,-33.20,44.13
11:14:10:0,28.25,7.44,-32.89,44.00
11:14:10:1,28.68,8.73,-31.35,43.38
11:14:10:1,29.21,8.65,-31.43,43.77
11:14:10:1,29.88,8.56,-31.52,44.27
11:14:10:1,28.78,9.65,-31.64,43.85
11:14:10:1,28.34,10.10,-31.69,43.69
11:14:10:1,28.85,9.59,-32.18,44.27
11:14:10:2,28.68,9.67,-32.23,44.22
11:14:10:2,27.48,10.27,-32.53,43.80
11:14:10:2,27.28,10.60,-32.19,43.51
11:14:10:2,26.97,11.12,-31.69,43.07
11:14:10:2,26.51,11.12,-31.91,42.95
11:14:10:2,26.29,11.12,-32.02,42.90
11:14:10:2,26.12,12.25,-32.50,43.46
11:14:10:3,26.17,12.29,-32.53,43.52
11:14:10:3,26.80,11.98,-32.53,43.81
11:14:10:3,26.80,11.61,-32.76,43.89
11:14:10:3,26.80,10.95,-33.20,44.05
11:14:10:3,26.05,12.56,-34.35,44.90
11:14:10:4,25.60,13.52,-35.04,45.45
11:14:10:4,24.06,12.59,-32.93,42.68
11:14:10:4,23.85,12.57,-32.71,42.39
11:14:10:4,22.86,14.54,-33.03,42.72
11:14:10:4,22.60,14.60,-33.50,42.97
11:14:10:4,22.01,14.72,-34.54,43.52
11:14:10:5,21.41,14.31,-35.32,43.71
11:14:10:5,20.98,14.03,-35.88,43.87
11:14:10:5,20.24,14.47,-34.58,42.60
11:14:10:5,20.13,14.54,-34.37,42.40
11:14:10:5,18.59,16.09,-35.54,43.21
11:14:10:5,18.45,15.85,-35.59,43.10
11:14:10:6,18.07,15.23,-35.71,42.82
11:14:10:6,16.57,15.04,-36.26,42.61
11:14:10:6,15.34,14.89,-36.72,42.48
11:14:10:6,14.77,15.45,-36.72,42.48
11:14:10:6,14.65,15.57,-36.72,42.49
11:14:10:6,13.28,17.28,-36.05,42.12
11:14:10:7,13.24,17.24,-36.40,42.39
11:14:10:7,13.11,17.11,-37.55,43.30
11:14:10:7,12.33,17.72,-37.47,43.24
11:14:10:7,11.57,18.31,-37.39,43.21
11:14:10:7,9.96,17.77,-38.70,43.73
11:14:10:7,9.52,17.63,-39.06,43.90
11:14:10:8,9.35,17.45,-37.55,42.45
11:14:10:8,8.98,17.55,-37.32,42.21
11:14:10:8,7.47,17.97,-36.38,41.26
11:14:10:8,7.87,18.53,-36.46,41.64
11:14:10:8,8.32,19.17,-36.55,42.10
11:14:10:8,8.83,19.17,-37.05,42.63
11:14:10:8,9.01,19.17,-37.22,42.82
11:14:10:9,5.92,20.19,-35.88,41.59
11:14:10:9,6.16,20.11,-36.06,41.74
11:14:10:9,7.47,19.68,-37.05,42.61
11:14:10:9,8.27,19.60,-36.12,41.92
11:14:10:9,9.35,19.51,-34.87,41.04
11:14:11:0,8.99,20.59,-35.46,41.98
11:14:11:0,8.83,21.05,-35.71,42.38
11:14:11:0,10.17,20.71,-36.36,43.07
11:14:11:0,10.38,20.53,-36.40,43.06
11:14:11:0,11.74,19.17,-36.55,42.91
11:14:11:0,11.48,19.30,-36.81,43.11
11:14:11:1,11.06,19.51,-37.22,43.45
11:14:11:1,11.74,20.18,-37.88,44.50
11:14:11:1,12.08,20.53,-38.22,45.04
11:14:11:1,9.84,19.57,-37.28,43.24
11:14:11:1,9.68,19.47,-37.40,43.26
11:14:11:1,9.52,18.99,-39.73,45.06
11:14:11:2,9.70,19.53,-39.56,45.17
11:14:11:2,10.03,20.53,-39.23,45.40
11:14:11:2,9.92,20.00,-38.09,44.15
11:14:11:2,9.86,19.68,-37.39,43.38
11:14:11:2,11.08,18.45,-39.48,44.97
11:14:11:2,11.25,18.29,-39.73,45.16
11:14:11:3,11.91,17.63,-39.73,45.07
11:14:11:3,11.34,17.15,-40.19,45.15
11:14:11:3,10.03,16.09,-41.24,45.39
11:14:11:3,9.54,16.18,-41.92,45.94
11:14:11:3,9.18,16.26,-42.41,46.34
11:14:11:3,10.34,15.38,-40.70,44.72
11:14:11:4,10.55,15.23,-40.40,44.45
11:14:11:4,11.74,14.37,-41.58,45.53
11:14:11:4,11.47,14.74,-41.40,45.41
11:14:11:4,10.72,15.74,-40.91,45.12
11:14:11:4,11.09,16.11,-41.81,46.16
11:14:11:5,11.40,16.43,-42.58,47.04
11:14:11:5,10.98,15.17,-42.72,46.64
11:14:11:5,10.89,14.89,-42.75,46.56
11:14:11:5,12.26,15.57,-41.74,46.21
11:14:11:5,12.26,15.65,-41.67,46.17
11:14:11:5,12.26,15.91,-41.41,46.02
11:14:11:5,12.85,16.68,-41.66,46.68
11:14:11:6,13.45,17.45,-41.91,47.35
11:14:11:6,14.11,16.26,-43.59,48.62
11:14:11:6,14.31,15.91,-44.09,49.01
11:14:11:6,14.31,15.23,-41.41,46.38
11:14:11:6,14.53,15.70,-41.56,46.74
11:14:11:6,15.51,17.80,-42.25,48.39
11:14:11:7,15.59,17.25,-42.32,48.29
11:14:11:7,15.68,16.60,-42.41,48.17
11:14:11:7,15.93,17.60,-41.68,47.96
11:14:11:7,16.02,17.97,-41.41,47.90
11:14:11:7,16.88,20.88,-42.25,50.05
11:14:11:7,17.05,20.80,-42.17,50.02
11:14:11:8,18.07,20.36,-41.74,49.84
11:14:11:8,17.65,19.93,-42.16,49.86
11:14:11:8,17.05,19.34,-42.75,49.92
11:14:11:8,18.82,20.16,-41.71,50.00
11:14:11:8,19.61,20.53,-41.24,50.07
11:14:11:8,18.95,21.52,-41.24,50.23
11:14:11:9,19.01,21.65,-41.22,50.29
11:14:11:9,19.78,22.42,-41.07,50.80
11:14:11:9,19.98,22.73,-41.39,51.27
11:14:11:9,20.30,23.27,-41.91,52.06
11:14:12:0,20.52,23.94,-41.47,52.10
11:14:12:0,20.64,24.30,-41.24,52.13
11:14:12:0,21.43,23.51,-40.16,51.23
11:14:12:0,21.55,23.57,-40.14,51.29
11:14:12:0,22.35,25.67,-41.24,53.47
11:14:12:0,22.92,25.32,-41.24,53.55
11:14:12:0,24.06,24.64,-41.24,53.73
11:14:12:0,23.44,24.85,-40.63,53.08
11:14:12:1,23.03,24.98,-40.23,52.66
11:14:12:1,23.49,25.74,-40.68,53.56
11:14:12:1,23.54,25.84,-40.75,53.69
11:14:12:1,23.21,26.18,-41.41,54.21
11:14:12:1,23.71,25.68,-41.21,54.03
11:14:12:1,24.92,24.47,-40.74,53.66
11:14:12:2,24.33,24.86,-41.31,54.00
11:14:12:2,23.89,25.15,-41.74,54.28
11:14:12:2,24.90,25.30,-41.60,54.69
11:14:12:2,25.09,25.32,-41.58,54.77
11:14:12:2,25.94,24.13,-43.42,56.04
11:14:12:3,25.60,24.47,-42.83,55.58
11:14:12:3,24.57,25.50,-41.07,54.23
11:14:12:3,25.11,25.31,-40.90,54.26
11:14:12:3,25.60,25.15,-40.74,54.29
11:14:12:3,25.87,24.33,-40.74,54.05
11:14:12:3,25.94,24.13,-40.74,53.99
11:14:12:4,26.12,23.61,-40.91,53.97
11:14:12:4,26.08,23.79,-40.73,53.90
11:14:12:4,25.94,24.47,-40.07,53.64
11:14:12:4,26.28,25.30,-40.72,54.67
11:14:12:4,26.63,26.18,-41.41,55.76
11:14:12:4,27.02,25.79,-41.28,55.67
11:14:12:4,27.14,25.67,-41.24,55.64
11:14:12:5,26.12,24.98,-40.91,54.58
11:14:12:5,26.20,25.07,-40.88,54.64
11:14:12:5,26.63,25.50,-40.74,54.94
11:14:12:5,26.63,25.19,-41.04,55.02
11:14:12:5,26.63,24.81,-41.41,55.13
11:14:12:5,25.52,25.92,-40.32,54.30
11:14:12:6,25.09,26.35,-39.90,54.00
11:14:12:6,24.58,25.16,-40.73,53.82
11:14:12:6,24.76,25.24,-40.78,53.98
11:14:12:6,25.94,25.84,-41.07,55.02
11:14:12:6,26.22,25.70,-40.80,54.89
11:14:12:7,26.63,25.50,-40.40,54.69
11:14:12:7,25.11,26.08,-40.29,54.16
11:14:12:7,24.40,26.35,-40.23,53.93
11:14:12:7,25.87,25.86,-39.43,53.79
11:14:12:7,25.96,26.01,-39.38,53.86
11:14:12:7,26.12,27.72,-39.23,54.67
11:14:12:8,25.99,27.59,-39.60,54.81
11:14:12:8,25.77,27.38,-40.23,55.07
11:14:12:8,24.24,28.03,-39.38,54.07
11:14:12:8,23.38,28.40,-38.89,53.54
11:14:12:8,25.10,28.56,-39.66,54.94
11:14:12:8,25.19,28.56,-39.70,55.01
11:14:12:9,23.89,28.23,-39.06,53.79
11:14:12:9,23.39,28.18,-38.90,53.42
11:14:12:9,22.35,28.06,-38.56,52.67
11:14:12:9,21.94,26.21,-39.76,52.44
11:14:12:9,21.67,24.98,-40.57,52.34
11:14:12:9,21.22,24.83,-39.84,51.52
11:14:13:0,21.16,24.81,-39.74,51.40
11:14:13:0,21.67,24.64,-40.23,51.92
11:14:13:0,21.37,24.25,-40.14,51.54
11:14:13:0,20.64,23.27,-39.90,50.59
11:14:13:0,20.16,22.60,-39.99,50.17
11:14:13:0,19.78,22.07,-40.07,49.84
11:14:13:1,18.79,21.36,-40.48,49.48
11:14:13:1,18.59,21.22,-40.57,49.41
11:14:13:1,17.05,18.99,-41.07,48.36
11:14:13:1,16.63,18.57,-41.07,48.05
11:14:13:1,15.34,17.28,-41.07,47.13
11:14:13:1,14.89,16.84,-41.68,47.35
11:14:13:2,14.48,16.43,-42.25,47.58
11:14:13:2,14.34,16.29,-41.58,46.91
11:14:13:2,14.31,16.26,-41.41,46.73
11:14:13:2,12.08,14.72,-41.91,46.03
11:14:13:2,11.94,14.93,-41.98,46.13
11:14:13:2,11.40,15.74,-42.25,46.50
11:14:13:3,11.24,15.09,-41.76,45.80
11:14:13:3,11.06,14.37,-41.24,45.05
11:14:13:3,10.03,14.89,-42.25,45.90
11:14:13:3,9.69,15.06,-42.58,46.19
11:14:13:3,8.15,15.23,-42.75,46.11
11:14:13:3,8.15,15.12,-42.64,45.97
11:14:13:4,8.15,14.54,-42.08,45.26
11:14:13:4,7.55,15.29,-41.20,44.59
11:14:13:4,6.78,16.26,-40.07,43.77
11:14:13:4,8.24,16.74,-41.50,45.50
11:14:13:4,8.83,16.94,-42.08,46.21
11:14:13:4,8.50,18.62,-40.43,45.31
11:14:13:5,8.30,18.50,-40.50,45.30
11:14:13:5,6.95,17.45,-41.24,45.32
11:14:13:5,7.36,18.40,-41.11,45.63
11:14:13:5,7.98,19.85,-40.91,46.16
11:14:13:5,8.55,19.28,-39.45,44.73
11:14:13:5,8.83,18.99,-38.73,44.03
