time,x,y,z,MF
17:02:05:141,34.48,-54.98,33.28,72.94
17:02:05:160,34.14,-55.55,32.73,72.96
17:02:05:171,33.98,-55.82,32.47,72.97
17:02:05:186,33.83,-54.75,33.52,72.56
17:02:05:216,33.83,-54.51,33.59,72.42
17:02:05:232,34.15,-52.29,33.28,70.77
17:02:05:246,35.30,-52.04,33.63,71.31
17:02:05:260,37.99,-51.45,34.43,72.63
17:02:05:275,39.52,-50.09,33.99,72.29
17:02:05:290,40.83,-48.93,33.61,72.05
17:02:05:305,41.74,-50.64,35.27,74.50
17:02:05:320,42.00,-51.12,35.74,75.19
17:02:05:350,42.83,-49.60,36.23,74.88
17:02:05:365,42.86,-49.80,36.69,75.25
17:02:05:380,43.00,-50.78,39.00,77.13
17:02:05:395,43.54,-51.05,39.40,77.81
17:02:05:410,44.33,-51.45,39.99,78.81
17:02:05:425,44.01,-50.69,42.00,79.18
17:02:05:440,43.83,-50.27,43.09,79.41
17:02:05:455,44.87,-48.63,42.37,78.57
17:02:05:485,45.03,-48.41,42.22,78.45
17:02:05:499,46.01,-48.09,40.64,77.98
17:02:05:516,45.68,-47.31,40.33,77.14
17:02:05:529,44.84,-45.23,39.50,74.94
17:02:05:544,44.15,-44.36,36.96,72.68
17:02:05:563,43.50,-43.55,34.59,70.61
17:02:05:576,46.28,-38.45,34.59,69.41
17:02:05:588,47.17,-36.82,34.59,69.12
17:02:05:604,48.17,-28.77,39.49,68.61
17:02:05:633,47.91,-27.47,39.85,68.10
17:02:05:649,46.34,-19.84,41.95,65.58
17:02:05:664,45.44,-18.68,40.32,63.56
17:02:05:678,44.00,-16.81,37.70,60.33
17:02:05:694,42.86,-16.50,35.35,57.95
17:02:05:708,42.16,-16.31,33.94,56.53
17:02:05:726,44.33,-21.98,30.97,58.37
17:02:05:753,44.68,-22.90,30.49,58.74
17:02:05:767,45.84,-26.39,29.36,60.50
17:02:05:783,45.00,-27.91,29.20,60.47
17:02:05:797,42.50,-32.45,28.71,60.69
17:02:05:813,42.74,-35.01,28.14,62.01
17:02:05:839,43.00,-37.66,27.56,63.46
17:02:05:869,43.00,-38.65,28.52,64.47
17:02:05:871,43.00,-39.01,28.87,64.84
17:02:05:876,41.54,-40.48,29.35,65.00
17:02:05:905,41.59,-40.42,29.30,64.98
17:02:05:929,42.33,-39.68,28.87,64.81
17:02:05:934,42.09,-40.16,29.34,65.16
17:02:05:947,41.66,-41.03,30.18,65.80
17:02:05:962,41.76,-40.72,29.88,65.54
17:02:05:981,41.83,-40.52,29.69,65.37
17:02:05:992,41.27,-40.80,30.24,65.44
17:02:06:7,41.16,-40.86,30.34,65.45
17:02:06:36,43.00,-39.68,31.48,66.44
17:02:06:52,42.66,-39.64,31.38,66.15
17:02:06:67,41.50,-39.51,31.00,65.15
17:02:06:85,41.42,-39.59,31.22,65.25
17:02:06:96,41.33,-39.68,31.48,65.38
17:02:06:111,41.33,-38.02,31.95,64.61
17:02:06:126,41.33,-37.33,32.14,64.30
17:02:06:141,42.91,-37.33,34.00,66.26
17:02:06:171,43.17,-37.53,34.24,66.67
17:02:06:193,44.84,-39.51,35.57,69.55
17:02:06:201,44.67,-39.46,35.85,69.55
17:02:06:216,44.33,-39.34,36.39,69.55
17:02:06:231,43.66,-39.44,36.67,69.33
17:02:06:246,43.17,-39.51,36.88,69.17
17:02:06:262,44.94,-41.30,38.08,71.94
17:02:06:276,45.34,-41.70,38.35,72.56
17:02:06:305,45.50,-42.88,38.84,73.60
17:02:06:321,45.67,-42.91,39.01,73.82
17:02:06:335,46.34,-43.04,39.66,74.65
17:02:06:351,46.41,-42.97,39.44,74.54
17:02:06:365,46.51,-42.88,39.17,74.40
17:02:06:380,46.28,-44.26,38.95,74.95
17:02:06:395,46.17,-44.89,38.84,75.21
17:02:06:410,45.40,-44.74,39.60,75.04
17:02:06:440,45.32,-44.78,39.65,75.05
17:02:06:456,45.17,-45.57,39.50,75.34
17:02:06:470,45.53,-45.52,39.45,75.50
17:02:06:485,46.34,-45.40,39.33,75.86
17:02:06:500,45.88,-45.12,39.06,75.28
17:02:06:515,45.50,-44.89,38.84,74.80
17:02:06:530,45.64,-45.56,38.71,75.21
17:02:06:545,45.67,-45.73,38.68,75.32
17:02:06:574,45.67,-46.07,36.72,74.54
17:02:06:590,45.85,-45.78,36.89,74.55
17:02:06:605,46.67,-44.39,37.70,74.63
17:02:06:620,46.12,-44.53,36.88,73.96
17:02:06:634,45.34,-44.73,35.74,73.03
17:02:06:650,45.88,-45.72,35.20,73.72
17:02:06:664,46.17,-46.24,34.92,74.09
17:02:06:680,45.57,-46.84,35.51,74.38
17:02:06:711,45.53,-46.97,35.61,74.48
17:02:06:727,46.17,-48.26,36.55,76.14
17:02:06:740,46.12,-47.83,35.86,75.50
17:02:06:754,46.01,-46.74,34.10,73.92
17:02:06:773,46.62,-47.19,34.87,74.94
17:02:06:786,47.17,-47.58,35.57,75.86
17:02:06:806,46.02,-46.43,35.20,74.25
17:02:06:816,45.67,-46.07,35.08,73.75
17:02:06:844,47.01,-46.07,32.79,73.54
17:02:06:859,47.06,-46.33,33.09,73.86
17:02:06:879,47.34,-47.75,34.75,75.69
17:02:06:889,47.14,-47.56,34.95,75.53
17:02:06:904,46.84,-47.25,35.24,75.29
17:02:06:922,48.00,-47.57,35.35,76.26
17:02:06:934,48.68,-47.75,35.41,76.83
17:02:06:949,47.95,-46.43,36.98,76.30
17:02:06:979,47.85,-46.27,37.20,76.25
17:02:06:996,48.51,-47.92,36.88,77.52
17:02:07:8,48.38,-48.05,36.67,77.42
17:02:07:25,48.01,-48.43,36.06,77.14
17:02:07:38,48.34,-48.43,35.74,77.20
17:02:07:53,48.68,-48.43,35.41,77.25
17:02:07:68,47.57,-48.30,35.05,76.31
17:02:07:89,47.17,-48.26,34.92,75.98
17:02:07:103,46.03,-47.43,33.16,73.95
17:02:07:128,46.24,-47.40,32.98,73.97
17:02:07:145,47.84,-47.25,31.98,74.46
17:02:07:158,47.84,-46.76,31.74,74.04
17:02:07:172,47.84,-45.90,31.32,73.33
17:02:07:190,46.93,-46.82,31.02,73.19
17:02:07:202,46.34,-47.42,30.83,73.12
17:02:07:217,47.05,-46.99,32.08,73.83
17:02:07:232,47.17,-46.91,32.30,73.96
17:02:07:262,47.51,-48.93,33.94,76.18
17:02:07:277,47.43,-49.17,34.39,76.48
17:02:07:297,47.17,-49.94,35.90,77.51
17:02:07:307,47.96,-49.78,36.67,78.25
17:02:07:322,48.84,-49.60,37.53,79.09
17:02:07:338,49.08,-49.84,38.24,79.72
17:02:07:352,49.18,-49.94,38.51,79.97
17:02:07:367,49.82,-49.30,36.64,79.08
17:02:07:402,49.85,-49.37,36.55,79.11
17:02:07:416,49.85,-50.27,36.55,79.68
17:02:07:428,49.05,-50.27,36.89,79.34
17:02:07:441,47.51,-50.27,37.53,78.70
17:02:07:457,47.31,-50.27,36.58,78.13
17:02:07:472,47.17,-50.27,35.90,77.73
17:02:07:487,46.08,-51.10,34.83,77.12
17:02:07:516,45.84,-51.28,34.59,76.99
17:02:07:531,45.84,-49.60,32.96,75.15
17:02:07:546,45.43,-50.09,32.35,74.96
17:02:07:562,43.83,-51.96,30.01,74.31
17:02:07:576,44.06,-51.43,29.94,74.05
17:02:07:591,44.33,-50.78,29.85,73.72
17:02:07:606,43.19,-50.32,28.73,72.27
17:02:07:621,42.67,-50.11,28.22,71.60
17:02:07:636,41.43,-48.24,27.00,69.08
17:02:07:666,41.29,-48.10,26.80,68.83
17:02:07:681,40.83,-48.26,25.44,68.14
17:02:07:696,39.83,-48.31,25.28,67.53
17:02:07:710,37.66,-48.43,24.95,66.22
17:02:07:728,37.28,-49.17,24.58,66.42
17:02:07:741,36.99,-49.77,24.29,66.60
17:02:07:758,35.79,-48.57,19.75,63.48
17:02:07:771,35.48,-48.26,18.57,62.71
17:02:07:801,30.47,-46.91,18.90,59.05
17:02:07:816,29.63,-47.21,18.72,58.80
17:02:07:830,25.80,-48.59,17.92,57.86
17:02:07:845,23.97,-48.74,16.96,56.90
17:02:07:860,21.46,-48.93,15.63,55.67
17:02:07:879,17.04,-49.15,13.25,53.68
17:02:07:890,14.78,-49.27,12.03,52.82
17:02:07:905,9.65,-47.75,12.62,50.32
17:02:07:936,8.72,-47.57,12.69,50.00
17:02:07:949,1.08,-47.25,12.69,48.93
17:02:07:965,-0.40,-46.43,12.92,48.19
17:02:07:979,-4.09,-44.39,13.50,46.58
17:02:07:995,-8.31,-41.91,14.54,45.13
17:02:08:9,-12.11,-39.68,15.46,44.28
17:02:08:24,-18.66,-35.16,18.11,43.73
17:02:08:39,-20.63,-33.80,18.90,43.87
17:02:08:69,-22.80,-26.23,23.31,41.84
17:02:08:84,-22.98,-25.68,23.79,41.88
17:02:08:101,-23.97,-22.70,26.42,42.28
17:02:08:114,-24.83,-21.43,28.17,43.23
17:02:08:129,-26.14,-19.50,30.83,44.88
17:02:08:144,-26.46,-19.40,32.81,46.39
17:02:08:159,-26.64,-19.33,33.94,47.28
17:02:08:174,-27.08,-19.78,35.80,49.05
17:02:08:204,-27.13,-19.83,36.10,49.32
17:02:08:218,-26.47,-19.50,37.70,50.02
17:02:08:234,-26.64,-19.33,37.78,50.11
17:02:08:248,-27.14,-18.83,38.02,50.37
17:02:08:264,-26.72,-19.25,37.61,49.99
17:02:08:278,-26.30,-19.67,37.21,49.63
17:02:08:293,-26.43,-16.55,38.30,49.39
17:02:08:308,-26.47,-15.46,38.68,49.35
17:02:08:323,-24.83,-13.15,40.93,49.65
17:02:08:353,-24.56,-12.74,41.16,49.59
17:02:08:368,-22.96,-10.25,42.44,49.33
17:02:08:383,-22.16,-9.07,42.99,49.20
17:02:08:398,-20.79,-7.06,43.91,49.09
17:02:08:413,-19.46,-5.31,44.61,48.96
17:02:08:427,-18.62,-4.20,45.05,48.93
17:02:08:443,-18.05,0.40,47.85,51.14
17:02:08:457,-17.95,1.18,48.32,51.56
17:02:08:487,-15.28,1.52,50.94,53.20
17:02:08:510,-14.96,1.68,51.17,53.34
17:02:08:517,-13.95,2.19,51.92,53.80
17:02:08:546,-13.22,2.11,53.57,55.22
17:02:08:549,-12.44,2.02,55.35,56.77
17:02:08:562,-12.80,1.42,56.65,58.10
17:02:08:577,-12.94,1.18,57.15,58.61
17:02:08:593,-15.84,-3.67,60.61,62.75
17:02:08:622,-15.97,-4.46,61.05,63.26
17:02:08:637,-16.12,-9.41,63.53,66.21
17:02:08:652,-16.47,-11.76,65.01,68.08
17:02:08:667,-17.12,-16.14,67.78,71.74
17:02:08:682,-15.64,-20.40,68.64,73.30
17:02:08:704,-14.61,-23.37,69.25,74.53
17:02:08:712,-14.47,-28.81,69.11,76.27
17:02:08:730,-14.45,-29.93,69.09,76.66
17:02:08:756,-20.40,-1.81,21.63,29.79
17:02:08:772,-19.32,-2.97,22.34,29.68
17:02:08:787,-15.39,-7.19,24.90,30.14
17:02:08:804,-13.71,-9.49,25.80,30.72
17:02:08:816,-11.72,-12.23,26.86,31.76
17:02:08:831,-6.58,-15.76,28.69,33.39
17:02:08:846,-4.37,-17.28,29.48,34.45
17:02:08:861,1.91,-21.07,31.02,37.54
17:02:08:891,3.12,-21.71,30.98,37.96
17:02:08:906,11.50,-25.85,29.64,40.98
17:02:08:931,13.33,-27.37,28.38,41.62
17:02:08:939,17.17,-30.56,25.72,43.48
17:02:08:951,18.12,-33.62,22.38,44.26
17:02:08:965,18.84,-35.94,19.83,45.17
17:02:08:981,21.81,-38.66,11.38,45.83
17:02:08:995,22.52,-39.31,9.37,46.26
17:02:09:25,19.85,-38.97,-0.77,43.74
17:02:09:40,19.39,-39.17,-2.17,43.76
17:02:09:55,17.51,-39.98,-7.96,44.36
17:02:09:71,15.18,-39.25,-10.66,43.41
17:02:09:85,12.16,-38.30,-14.17,42.61
17:02:09:100,8.43,-37.73,-16.94,42.21
17:02:09:115,6.65,-37.46,-18.26,42.20
17:02:09:130,-1.93,-35.61,-18.86,40.34
17:02:09:160,-3.22,-35.33,-18.74,40.12
17:02:09:174,-11.22,-33.59,-16.13,38.91
17:02:09:215,-13.69,-33.13,-14.40,38.63
17:02:09:217,-19.40,-32.08,-10.41,38.90
17:02:09:220,-22.31,-29.15,-6.14,37.22
17:02:09:234,-24.74,-26.70,-2.56,36.49
17:02:09:250,-27.62,-21.96,5.88,35.77
17:02:09:264,-28.41,-20.64,8.23,36.07
17:02:09:294,-27.75,-8.53,16.73,33.50
17:02:09:310,-27.52,-6.75,17.90,33.52
17:02:09:324,-26.41,1.89,23.59,35.47
17:02:09:339,-25.17,7.16,23.46,35.15
17:02:09:354,-23.41,14.67,23.27,36.12
17:02:09:369,-21.01,20.17,21.98,36.49
17:02:09:384,-19.73,23.08,21.30,37.09
17:02:09:401,-14.51,27.14,18.53,35.92
17:02:09:429,-13.85,27.67,18.05,35.82
17:02:09:444,-13.05,28.80,14.44,34.76
17:02:09:459,-13.05,30.30,13.98,35.83
17:02:09:473,-13.05,34.18,12.80,38.76
17:02:09:489,-13.40,34.53,10.26,38.43
17:02:09:504,-13.72,34.85,7.90,38.28
17:02:09:519,-15.76,36.65,3.91,40.08
17:02:09:533,-16.39,37.21,2.67,40.75
17:02:09:563,-23.57,33.00,-4.36,40.79
17:02:09:579,-24.26,31.96,-4.75,40.41
17:02:09:606,-28.25,25.94,-6.98,38.98
17:02:09:615,-28.90,22.02,-6.21,36.86
17:02:09:623,-29.92,15.85,-5.02,34.23
17:02:09:638,-29.81,7.26,-2.02,30.75
17:02:09:653,-29.75,2.23,-0.27,29.84
17:02:09:668,-26.40,-6.72,2.15,27.33
17:02:09:698,-25.84,-8.20,2.58,27.23
17:02:09:717,-21.23,-18.79,7.08,29.23
17:02:09:727,-19.60,-21.30,8.01,30.03
17:02:09:742,-18.98,-29.88,13.92,38.04
17:02:09:759,-14.00,-32.06,14.57,37.90
17:02:09:772,-8.96,-34.25,15.23,38.54
17:02:09:787,-1.19,-38.60,15.11,41.47
17:02:09:802,1.56,-40.14,15.07,42.90
17:02:09:817,6.45,-40.47,13.15,43.04
17:02:09:847,7.28,-40.48,12.45,42.97
17:02:09:862,12.24,-40.48,7.87,43.01
17:02:09:877,13.22,-41.09,6.09,43.59
17:02:09:901,14.92,-42.16,2.97,44.82
17:02:09:913,15.93,-40.73,-0.99,43.75
17:02:09:921,16.58,-39.80,-3.57,43.27
17:02:09:937,17.01,-39.38,-6.76,43.42
17:02:09:952,17.09,-39.30,-7.33,43.47
17:02:09:981,13.08,-39.63,-12.24,43.49
17:02:09:996,11.21,-39.48,-12.54,42.91
17:02:10:17,5.06,-38.96,-13.54,41.56
17:02:10:26,0.94,-39.92,-13.39,42.12
17:02:10:41,-3.62,-40.98,-13.22,43.21
17:02:10:57,-9.25,-39.41,-11.46,42.08
17:02:10:71,-11.47,-38.79,-10.77,41.86
17:02:10:86,-18.83,-34.93,-7.63,40.41
17:02:10:129,-19.88,-34.16,-6.91,40.13
17:02:10:142,-26.33,-28.87,-1.77,39.12
17:02:10:148,-28.40,-26.21,0.26,38.65
17:02:10:162,-32.34,-21.14,4.11,38.86
17:02:10:176,-34.99,-16.69,6.32,39.28
17:02:10:190,-36.85,-13.57,7.87,40.05
17:02:10:206,-36.85,-4.12,14.09,39.67
17:02:10:224,-36.85,-2.13,15.39,40.00
17:02:10:250,-35.02,8.80,17.19,39.99
17:02:10:266,-34.13,10.62,17.23,39.68
17:02:10:280,-30.84,17.37,17.35,39.42
17:02:10:296,-27.42,20.66,16.98,38.31
17:02:10:310,-23.33,24.60,16.54,37.72
17:02:10:325,-23.21,27.06,14.61,38.53
17:02:10:340,-23.16,28.14,13.76,38.95
17:02:10:355,-21.28,30.97,10.70,39.07
17:02:10:385,-21.14,31.37,10.02,39.13
17:02:10:404,-20.99,33.69,4.77,39.97
17:02:10:415,-22.50,33.47,2.76,40.42
17:02:10:430,-25.66,33.01,-1.45,41.84
17:02:10:445,-27.74,29.22,-5.69,40.69
17:02:10:461,-29.34,26.28,-8.97,40.40
17:02:10:475,-30.82,15.59,-10.94,36.23
17:02:10:489,-31.18,13.00,-11.42,35.66
17:02:10:519,-31.51,0.56,-7.82,32.47
17:02:10:535,-31.32,-1.25,-6.51,32.01
17:02:10:549,-30.51,-8.86,-0.96,31.78
17:02:10:567,-28.70,-13.01,0.67,31.52
17:02:10:579,-26.33,-18.45,2.80,32.27
17:02:10:594,-22.39,-24.91,6.67,34.15
17:02:10:609,-20.49,-28.03,8.53,35.75
17:02:10:624,-12.07,-33.73,12.27,37.87
17:02:10:654,-10.84,-34.52,12.79,38.37
17:02:10:670,-3.62,-38.63,15.55,41.80
17:02:10:684,-1.10,-39.44,15.55,42.41
17:02:10:698,4.73,-41.32,15.55,44.40
17:02:10:714,7.44,-40.77,15.20,44.14
17:02:10:729,9.74,-40.31,14.90,44.06
17:02:10:744,12.93,-40.62,13.28,44.65
17:02:10:758,14.24,-40.62,12.85,44.92
17:02:10:788,17.58,-40.29,9.25,44.92
17:02:10:803,17.44,-40.49,8.12,44.82
17:02:10:819,16.75,-41.46,2.55,44.79
17:02:10:833,16.95,-41.39,1.95,44.77
17:02:10:848,17.25,-41.29,1.08,44.76
17:02:10:885,15.40,-40.97,-1.37,43.79
17:02:10:887,14.41,-40.79,-2.68,43.34
17:02:10:893,11.72,-41.39,-7.93,43.74
17:02:10:923,11.17,-41.44,-8.67,43.79
17:02:10:937,5.22,-40.96,-11.34,42.82
17:02:10:953,3.45,-40.86,-11.71,42.65
17:02:10:967,-1.12,-40.62,-12.65,42.56
17:02:10:983,-5.46,-39.05,-13.67,41.73
17:02:10:997,-9.47,-37.59,-14.61,41.43
17:02:11:13,-15.19,-34.91,-15.48,41.10
17:02:11:27,-16.99,-34.06,-15.76,41.20
17:02:11:57,-24.84,-30.53,-11.02,40.87
17:02:11:73,-25.86,-29.80,-9.87,40.67
17:02:11:87,-31.68,-25.66,-3.33,40.90
17:02:11:102,-33.63,-22.12,0.36,40.26
17:02:11:117,-36.69,-16.57,6.15,40.73
17:02:11:132,-38.59,-10.42,9.45,41.07
17:02:11:148,-39.70,-6.82,11.38,41.86
17:02:11:162,-38.39,1.25,16.94,41.98
17:02:11:192,-38.15,2.58,17.77,42.17
17:02:11:206,-35.52,12.18,19.06,42.11
17:02:11:232,-34.27,14.23,18.93,41.66
17:02:11:245,-30.68,20.09,18.57,41.10
17:02:11:251,-29.18,22.78,18.41,41.34
17:02:11:266,-27.67,25.47,18.24,41.80
17:02:11:281,-24.71,26.71,15.34,39.49
17:02:11:296,-23.67,27.15,14.32,38.76
17:02:11:311,-23.34,30.12,10.47,39.52
17:02:11:341,-23.44,30.33,10.00,39.61
17:02:11:356,-24.17,31.35,7.29,40.25
17:02:11:372,-26.08,31.04,6.03,40.99
17:02:11:386,-29.34,30.51,3.86,42.51
17:02:11:401,-31.69,27.13,2.56,41.79
17:02:11:420,-33.18,24.96,1.73,41.56
17:02:11:431,-34.75,19.96,-0.35,40.07
17:02:11:445,-35.02,19.08,-0.72,39.89
17:02:11:476,-35.19,10.84,0.75,36.83
17:02:11:491,-35.07,8.24,1.02,36.04
17:02:11:505,-34.69,-0.09,1.90,34.74
17:02:11:521,-33.25,-3.47,3.93,33.66
17:02:11:535,-31.68,-7.16,6.15,33.06
17:02:11:550,-28.56,-14.17,9.44,33.25
17:02:11:565,-27.34,-16.91,10.72,33.89
17:02:11:580,-23.33,-24.18,14.02,36.41
17:02:11:611,-22.14,-25.40,14.43,36.66
17:02:11:625,-13.48,-33.22,16.77,39.58
17:02:11:640,-11.46,-34.33,16.72,39.86
17:02:11:655,-7.64,-36.42,16.61,40.75
17:02:11:670,-3.23,-37.90,16.90,41.62
17:02:11:684,-0.12,-38.94,17.10,42.53
17:02:11:700,4.57,-39.78,17.37,43.64
17:02:11:715,5.56,-39.95,17.43,43.94
17:02:11:744,11.40,-41.46,15.63,45.75
17:02:11:759,12.27,-41.25,14.78,45.50
17:02:11:774,15.41,-40.45,11.71,44.84
17:02:11:789,15.87,-40.91,10.06,45.02
17:02:11:804,16.41,-41.46,8.11,45.32
17:02:11:820,15.83,-41.58,4.58,44.73
17:02:11:834,15.58,-41.63,3.04,44.55
17:02:11:850,14.95,-42.26,2.74,44.91
17:02:11:879,14.54,-42.39,2.44,44.88
17:02:11:893,10.57,-43.31,-0.56,44.59
17:02:11:909,8.88,-43.26,-1.46,44.19
17:02:11:924,5.39,-43.14,-3.33,43.61
17:02:11:939,1.22,-42.76,-2.96,42.88
17:02:11:953,-1.96,-42.47,-2.68,42.60
17:02:11:969,-7.49,-42.61,-2.28,43.32
17:02:11:983,-8.80,-42.64,-2.19,43.60
17:02:12:13,-17.65,-38.77,-0.07,42.60
17:02:12:28,-18.96,-37.98,0.19,42.45
17:02:12:43,-24.33,-34.74,1.24,42.43
17:02:12:61,-26.97,-32.82,3.54,42.63
17:02:12:75,-30.35,-30.36,6.47,43.41
17:02:12:88,-32.73,-25.00,9.70,42.31
17:02:12:103,-33.85,-22.46,11.22,42.15
17:02:12:118,-35.55,-15.50,12.87,40.86
17:02:12:148,-35.77,-14.46,13.33,40.82
17:02:12:163,-36.86,-8.33,17.75,41.75
17:02:12:178,-36.45,-5.54,19.06,41.50
17:02:12:192,-35.52,0.75,22.00,41.79
17:02:12:208,-34.24,5.73,22.54,41.39
17:02:12:226,-33.18,9.83,22.99,41.55
17:02:12:238,-29.75,14.61,24.28,41.09
17:02:12:252,-28.84,15.88,24.62,41.11
17:02:12:282,-23.50,22.27,22.00,39.15
17:02:12:297,-22.97,23.11,21.48,39.02
17:02:12:312,-20.49,26.98,19.06,38.88
17:02:12:328,-20.21,28.25,18.10,39.17
17:02:12:342,-19.83,30.01,16.77,39.68
17:02:12:357,-21.92,32.78,12.14,41.26
17:02:12:372,-23.00,34.21,9.74,42.36
17:02:12:387,-24.20,32.39,4.45,40.68
17:02:12:417,-24.52,32.08,3.50,40.53
17:02:12:431,-28.34,29.84,-3.99,41.35
17:02:12:447,-29.68,27.72,-5.49,40.98
17:02:12:461,-33.02,22.44,-9.22,40.97
17:02:12:477,-33.37,18.53,-9.05,39.23
17:02:12:491,-33.69,15.04,-8.89,37.95
17:02:12:507,-33.56,5.06,-7.51,34.76
17:02:12:521,-33.52,2.09,-7.10,34.33
17:02:12:555,-31.35,-9.51,-2.68,32.87
17:02:12:567,-30.94,-10.66,-1.67,32.76
17:02:12:581,-28.68,-16.91,3.86,33.51
17:02:12:596,-26.08,-21.14,7.32,34.36
17:02:12:611,-22.16,-27.51,12.52,37.48
17:02:12:626,-16.70,-31.50,15.98,39.07
17:02:12:641,-13.65,-33.73,17.92,40.56
17:02:12:656,-5.54,-37.73,20.37,43.24
17:02:12:686,-4.23,-38.31,20.72,43.76
17:02:12:700,3.89,-39.61,21.68,45.32
17:02:12:716,5.91,-39.57,20.67,45.03
17:02:12:734,11.40,-39.45,17.92,44.80
17:02:12:753,14.48,-38.76,15.57,44.21
17:02:12:761,17.41,-38.10,13.34,43.96
17:02:12:775,19.67,-38.10,11.13,44.30
17:02:12:790,20.42,-38.10,10.40,44.46
17:02:12:805,21.41,-39.10,1.64,44.61
17:02:12:835,21.56,-38.93,0.95,44.51
17:02:12:852,22.42,-37.76,-3.01,44.02
17:02:12:865,20.79,-38.40,-4.61,43.91
17:02:12:879,18.08,-39.45,-7.26,44.00
17:02:12:902,15.29,-39.76,-8.78,43.49
17:02:12:909,13.57,-39.95,-9.71,43.29
17:02:12:925,7.54,-39.95,-10.27,41.93
17:02:12:955,6.53,-39.96,-10.36,41.79
17:02:12:969,-1.29,-41.80,-9.87,42.97
17:02:12:986,-3.52,-41.22,-9.23,42.38
17:02:12:999,-10.31,-39.45,-7.26,41.41
17:02:13:14,-15.12,-38.21,-5.10,41.41
17:02:13:29,-20.16,-36.92,-2.84,42.16
17:02:13:44,-25.64,-33.37,0.38,42.08
17:02:13:59,-27.67,-32.04,1.57,42.37
17:02:13:75,-32.86,-25.20,8.55,42.28
17:02:13:104,-33.27,-23.95,9.09,41.99
17:02:13:119,-35.19,-16.07,11.54,40.37
17:02:13:135,-35.61,-13.25,12.88,40.12
17:02:13:149,-36.36,-8.17,15.30,40.28
17:02:13:164,-36.76,-2.94,18.43,41.22
17:02:13:178,-37.03,0.58,20.53,42.34
17:02:13:194,-32.13,10.30,22.04,40.30
17:02:13:208,-31.18,12.18,22.33,40.24
17:02:13:239,-27.17,17.90,22.00,39.28
17:02:13:257,-26.02,19.21,21.46,38.81
17:02:13:268,-22.00,23.79,19.55,37.84
17:02:13:283,-21.07,25.97,18.19,38.07
17:02:13:298,-19.99,28.49,16.61,38.57
17:02:13:313,-18.34,30.39,15.46,38.72
17:02:13:328,-17.65,31.18,14.97,38.84
17:02:13:343,-20.82,34.37,7.86,40.94
17:02:13:373,-21.19,34.65,6.99,41.22
17:02:13:388,-23.17,35.72,2.39,42.64
17:02:13:403,-24.50,34.16,0.43,42.04
17:02:13:417,-27.17,31.02,-3.50,41.38
17:02:13:433,-29.76,26.87,-5.09,40.42
17:02:13:448,-31.68,23.79,-6.28,40.11
17:02:13:463,-35.07,15.19,-4.29,38.46
17:02:13:477,-35.86,13.19,-3.83,38.40
17:02:13:508,-34.52,2.43,-2.52,34.70
17:02:13:522,-34.19,0.60,-1.40,34.22
17:02:13:537,-32.85,-6.65,3.04,33.66
17:02:13:553,-31.30,-11.18,5.28,33.66
17:02:13:570,-29.34,-16.91,8.11,34.83
17:02:13:582,-24.78,-24.26,11.68,36.60
17:02:13:597,-22.66,-27.67,13.34,38.18
17:02:13:612,-14.64,-33.58,16.66,40.24
17:02:13:642,-13.30,-34.43,16.85,40.57
17:02:13:659,-3.96,-39.45,15.63,42.61
17:02:13:672,-1.43,-40.02,15.98,43.12
17:02:13:687,4.22,-41.29,16.77,44.77
17:02:13:702,8.17,-41.02,15.43,44.58
17:02:13:716,11.40,-40.79,14.32,44.71
17:02:13:732,16.95,-40.26,10.19,44.85
17:02:13:747,17.41,-40.24,8.77,44.71
17:02:13:776,19.74,-39.57,4.19,44.42
17:02:13:791,20.07,-39.30,3.30,44.25
17:02:13:806,21.58,-38.05,-0.88,43.76
17:02:13:821,21.23,-37.70,-3.54,43.42
17:02:13:837,20.75,-37.21,-7.25,43.22
17:02:13:851,19.32,-37.32,-11.44,43.56
17:02:13:866,18.57,-37.38,-13.63,43.91
17:02:13:881,14.67,-35.57,-16.86,42.01
17:02:13:911,13.76,-35.41,-17.38,41.78
17:02:13:926,3.54,-36.37,-20.82,42.06
17:02:13:941,1.78,-36.33,-21.05,42.02
17:02:13:955,-2.63,-36.20,-21.64,42.26
17:02:13:974,-7.03,-34.79,-20.78,41.13
17:02:13:985,-10.98,-33.51,-20.00,40.55
17:02:14:1,-16.90,-32.48,-17.74,40.68
17:02:14:15,-18.66,-32.17,-17.06,40.92
17:02:14:48,-26.35,-30.82,-12.48,42.43
17:02:14:64,-27.49,-29.67,-11.67,42.10
17:02:14:75,-33.69,-23.42,-7.25,41.67
17:02:14:90,-35.41,-20.37,-4.67,41.12
17:02:14:105,-38.04,-15.69,-0.71,41.15
17:02:14:120,-38.99,-9.15,2.10,40.11
17:02:14:135,-39.54,-5.43,3.70,40.08
17:02:14:150,-40.13,1.96,6.57,40.71
17:02:14:181,-40.12,3.17,7.11,40.86
17:02:14:194,-36.37,10.88,12.69,40.02
17:02:14:210,-35.17,12.53,13.00,39.53
17:02:14:245,-31.86,17.11,13.84,38.72
17:02:14:246,-29.75,19.91,13.26,38.17
17:02:14:254,-27.68,22.65,12.69,37.95
17:02:14:270,-25.31,26.30,11.84,38.37
17:02:14:284,-24.51,27.53,11.55,38.62
17:02:14:299,-22.03,33.69,8.80,41.20
17:02:14:329,-22.03,34.04,7.79,41.29
