time,x,y,z,MF
14:28:33:4,13.20,7.33,15.83,21.88
14:28:33:4,13.28,7.36,15.90,21.99
14:28:33:4,12.26,7.36,16.91,22.14
14:28:33:5,12.34,7.36,16.65,22.00
14:28:33:5,12.60,7.36,15.90,21.58
14:28:33:5,12.15,7.09,15.82,21.16
14:28:33:5,11.74,6.85,15.74,20.79
14:28:33:5,12.56,7.39,15.47,21.25
14:28:33:5,12.77,7.53,15.40,21.38
14:28:33:6,12.43,7.19,15.74,21.30
14:28:33:6,12.39,6.94,15.77,21.22
14:28:33:6,12.26,5.99,15.90,20.95
14:28:33:6,11.44,6.80,16.54,21.23
14:28:33:6,10.55,7.70,17.24,21.63
14:28:33:6,11.95,8.59,16.37,22.01
14:28:33:6,12.43,8.90,16.07,22.18
14:28:33:7,12.60,6.67,15.90,21.36
14:28:33:7,12.44,6.88,15.65,21.14
14:28:33:7,11.57,8.04,14.23,20.03
14:28:33:7,12.44,8.33,15.08,21.25
14:28:33:7,13.62,8.73,16.24,22.92
14:28:33:8,13.03,8.13,15.89,22.10
14:28:33:8,12.77,7.87,15.74,21.74
14:28:33:8,12.93,7.04,15.25,21.20
14:28:33:8,12.99,7.00,15.32,21.27
14:28:33:8,13.45,6.85,16.07,22.05
14:28:33:8,13.26,6.65,15.88,21.74
14:28:33:9,12.94,6.33,15.57,21.21
14:28:33:9,12.39,6.44,15.46,20.83
14:28:33:9,12.08,6.50,15.40,20.63
14:28:33:9,12.40,8.07,15.40,21.35
14:28:33:9,12.52,8.24,15.44,21.52
14:28:33:9,14.31,8.73,16.24,23.34
14:28:34:0,13.70,8.78,16.40,23.11
14:28:34:0,12.43,8.90,16.74,22.67
14:28:34:0,12.53,7.38,16.44,21.95
14:28:34:0,12.60,6.33,16.24,21.51
14:28:34:0,13.34,7.66,16.09,22.26
14:28:34:0,13.45,7.87,16.07,22.39
14:28:34:1,12.43,6.85,15.40,20.94
14:28:34:1,12.66,7.35,15.36,21.22
14:28:34:1,13.28,8.73,15.23,22.01
14:28:34:1,13.47,8.36,15.42,22.11
14:28:34:1,13.62,8.04,15.57,22.20
14:28:34:1,13.35,7.21,16.66,22.53
14:28:34:2,13.28,7.02,16.91,22.62
14:28:34:2,13.11,7.87,16.07,22.18
14:28:34:2,13.00,7.91,15.96,22.05
14:28:34:2,12.60,8.04,15.57,21.58
14:28:34:2,13.27,7.88,15.73,22.04
14:28:34:2,13.97,7.70,15.90,22.52
14:28:34:3,13.57,7.05,15.27,21.61
14:28:34:3,13.45,6.85,15.07,21.33
14:28:34:3,11.91,8.39,15.57,21.32
14:28:34:3,12.14,8.15,15.51,21.32
14:28:34:3,13.28,7.02,15.23,21.39
14:28:34:4,13.81,7.55,15.31,21.96
14:28:34:4,14.48,8.22,15.40,22.68
14:28:34:4,13.38,7.11,15.76,21.86
14:28:34:4,12.94,6.67,15.90,21.56
14:28:34:4,14.46,7.85,15.41,22.54
14:28:34:4,14.27,7.95,15.36,22.43
14:28:34:4,12.77,8.56,15.07,21.52
14:28:34:5,12.77,8.16,15.33,21.55
14:28:34:5,12.77,7.53,15.74,21.62
14:28:34:5,13.11,7.19,16.29,22.11
14:28:34:5,13.28,7.02,16.57,22.37
14:28:34:5,14.08,8.77,15.17,22.48
14:28:34:5,14.08,8.81,15.15,22.48
14:28:34:6,13.28,7.70,16.24,22.35
14:28:34:6,13.63,7.47,15.78,22.15
14:28:34:6,14.31,7.02,14.90,21.82
14:28:34:6,14.10,7.02,15.52,22.11
14:28:34:6,13.97,7.02,15.90,22.30
14:28:34:6,12.61,7.77,15.46,21.41
14:28:34:7,12.45,7.85,15.43,21.32
14:28:34:7,13.45,6.50,16.74,22.44
14:28:34:7,13.38,6.58,16.57,22.29
14:28:34:7,13.09,6.87,15.91,21.71
14:28:34:7,13.42,7.11,14.91,21.28
14:28:34:7,13.80,7.19,14.40,21.19
14:28:34:8,14.08,8.04,13.56,21.14
14:28:34:8,14.14,8.22,13.39,21.13
14:28:34:8,14.14,6.85,15.07,21.77
14:28:34:8,13.98,7.09,15.07,21.74
14:28:34:8,13.45,7.87,15.07,21.68
14:28:34:8,12.76,7.87,15.58,21.62
14:28:34:9,12.08,7.87,16.07,21.59
14:28:34:9,13.42,7.60,16.07,22.28
14:28:34:9,13.80,7.53,16.07,22.48
14:28:34:9,13.97,8.04,16.24,22.88
14:28:34:9,13.93,7.88,16.21,22.78
14:28:34:9,13.80,7.19,16.07,22.37
14:28:35:0,13.48,7.34,16.38,22.45
14:28:35:0,13.11,7.53,16.74,22.56
14:28:35:0,13.36,7.28,15.77,21.91
14:28:35:0,13.45,7.19,15.40,21.68
14:28:35:0,14.48,6.85,15.74,22.45
14:28:35:1,14.41,6.87,15.81,22.46
14:28:35:1,13.97,7.02,16.24,22.54
14:28:35:1,13.48,7.37,16.31,22.40
14:28:35:1,12.77,7.87,16.41,22.23
14:28:35:1,13.47,7.87,15.95,22.31
14:28:35:1,13.80,7.87,15.74,22.36
14:28:35:1,13.15,7.55,16.37,22.31
14:28:35:2,13.04,7.51,16.42,22.27
14:28:35:2,12.26,7.36,16.57,21.89
14:28:35:2,12.99,7.73,16.34,22.26
14:28:35:2,14.31,8.39,15.90,22.98
14:28:35:2,14.09,8.17,15.90,22.77
14:28:35:2,13.97,8.04,15.90,22.64
14:28:35:3,13.66,6.50,15.60,21.73
14:28:35:3,13.61,6.36,15.61,21.66
14:28:35:3,13.28,7.02,16.57,22.37
14:28:35:3,13.33,7.39,16.21,22.25
14:28:35:3,13.45,8.22,15.40,22.04
14:28:35:3,12.76,8.12,15.69,21.79
14:28:35:4,12.26,8.04,15.90,21.63
14:28:35:4,13.42,7.75,17.33,23.25
14:28:35:4,13.62,7.70,17.58,23.54
14:28:35:4,13.28,7.36,16.57,22.48
14:28:35:4,13.72,7.71,16.32,22.67
14:28:35:5,14.99,8.73,15.57,23.31
14:28:35:5,13.73,8.18,15.75,22.44
14:28:35:5,12.60,7.70,15.90,21.70
14:28:35:5,12.05,6.88,15.37,20.71
14:28:35:5,11.91,6.67,15.23,20.46
14:28:35:5,11.91,8.04,16.24,21.69
14:28:35:6,12.16,7.80,16.20,21.71
14:28:35:6,13.11,6.85,16.07,21.84
14:28:35:6,12.95,7.66,15.91,21.90
14:28:35:6,12.77,8.56,15.74,22.00
14:28:35:6,12.90,7.40,16.36,22.11
14:28:35:6,12.94,7.02,16.57,22.17
14:28:35:7,13.11,7.19,17.08,22.70
14:28:35:7,13.17,7.03,16.81,22.48
14:28:35:7,13.45,6.16,15.40,21.36
14:28:35:7,13.60,6.60,15.83,21.89
14:28:35:7,13.80,7.19,16.41,22.61
14:28:35:7,14.04,7.19,16.41,22.76
14:28:35:7,14.14,7.19,16.41,22.82
14:28:35:8,14.30,9.01,16.57,23.67
14:28:35:8,14.13,8.89,16.40,23.40
14:28:35:8,12.60,7.36,14.90,20.85
14:28:35:8,12.53,7.17,14.96,20.79
14:28:35:8,12.43,6.85,15.07,20.70
14:28:35:9,13.42,6.96,15.61,21.73
14:28:35:9,13.97,7.02,15.90,22.30
14:28:35:9,12.87,8.11,15.75,21.90
14:28:35:9,12.88,8.22,15.74,21.93
14:28:35:9,14.82,8.22,15.74,23.13
14:28:35:9,14.43,8.16,15.90,22.97
14:28:36:0,13.62,8.04,16.24,22.67
14:28:36:0,13.11,7.53,14.94,21.26
14:28:36:0,12.77,7.19,14.06,20.31
14:28:36:0,13.07,7.48,16.10,22.05
14:28:36:0,13.11,7.53,16.41,22.31
14:28:36:0,13.11,7.19,16.07,21.95
14:28:36:1,12.83,7.38,15.98,21.78
14:28:36:1,12.08,7.87,15.74,21.35
14:28:36:1,11.99,7.97,15.83,21.40
14:28:36:1,11.91,8.04,15.90,21.44
14:28:36:1,12.33,8.46,16.04,21.93
14:28:36:1,12.43,8.56,16.07,22.04
14:28:36:2,13.11,7.19,15.07,21.23
14:28:36:2,13.23,7.46,15.71,21.85
14:28:36:2,13.62,8.39,17.92,24.02
14:28:36:2,13.37,7.28,17.00,22.82
14:28:36:2,13.11,6.16,16.07,21.64
14:28:36:2,12.98,6.82,15.94,21.66
14:28:36:2,12.94,7.02,15.90,21.67
14:28:36:3,13.97,6.33,14.56,21.15
14:28:36:3,13.97,6.63,14.86,21.44
14:28:36:3,13.97,8.04,16.24,22.88
14:28:36:3,13.43,7.97,15.57,22.05
14:28:36:3,12.77,7.87,14.73,21.02
14:28:36:4,13.75,7.14,15.45,21.88
14:28:36:4,14.14,6.85,15.74,22.24
14:28:36:4,13.80,7.18,15.08,21.66
14:28:36:4,13.75,7.32,14.94,21.59
14:28:36:4,13.45,8.22,14.06,21.12
14:28:36:4,13.18,8.48,14.99,21.69
14:28:36:5,12.77,8.90,16.41,22.61
14:28:36:5,13.91,7.76,17.30,23.51
14:28:36:5,14.48,7.19,17.75,24.01
14:28:36:5,13.36,7.03,15.39,21.55
14:28:36:5,13.38,7.04,15.33,21.53
14:28:36:5,14.65,7.36,16.57,23.31
14:28:36:6,14.41,7.71,16.46,23.20
14:28:36:6,13.97,8.39,16.24,23.00
14:28:36:6,13.97,8.60,15.83,22.79
14:28:36:6,13.97,8.73,15.57,22.66
14:28:36:6,14.42,7.67,15.42,22.46
14:28:36:6,14.48,7.53,15.40,22.44
14:28:36:7,14.31,7.70,15.23,22.27
14:28:36:7,14.56,7.45,15.58,22.59
14:28:36:7,15.16,6.85,16.41,23.37
14:28:36:7,14.99,6.79,16.12,23.04
14:28:36:7,14.57,6.70,15.56,22.35
14:28:36:7,12.08,7.53,15.40,20.97
14:28:36:8,12.59,7.53,16.00,21.71
14:28:36:8,13.80,7.53,17.41,23.46
14:28:36:8,13.31,8.01,16.94,22.99
14:28:36:8,12.94,8.39,16.57,22.64
14:28:36:8,12.52,7.68,16.44,22.04
14:28:36:8,12.43,7.53,16.41,21.92
14:28:36:9,13.62,6.67,15.90,21.98
14:28:36:9,13.41,6.88,15.86,21.88
14:28:36:9,12.77,7.53,15.74,21.62
14:28:36:9,13.29,7.53,15.39,21.69
14:28:36:9,13.80,7.53,15.07,21.77
14:28:36:9,14.33,8.86,15.33,22.78
14:28:37:0,14.48,9.24,15.40,23.07
14:28:37:0,13.80,7.87,17.41,23.57
14:28:37:0,13.69,7.63,17.25,23.31
14:28:37:0,13.28,6.67,16.57,22.26
14:28:37:0,13.04,7.39,16.03,21.95
14:28:37:0,12.77,8.22,15.40,21.63
14:28:37:1,13.39,7.34,15.04,21.43
14:28:37:1,13.62,7.02,14.90,21.37
14:28:37:1,12.61,8.37,16.89,22.68
14:28:37:1,12.70,8.39,16.71,22.60
14:28:37:1,13.28,8.39,15.57,22.12
14:28:37:1,13.14,8.10,15.71,22.02
14:28:37:2,12.94,7.70,15.90,21.90
14:28:37:2,13.06,7.12,16.47,22.19
14:28:37:2,13.11,6.85,16.74,22.34
14:28:37:2,14.40,7.49,17.06,23.55
14:28:37:2,14.46,7.65,16.93,23.54
14:28:37:2,14.31,8.73,15.57,22.88
14:28:37:3,13.94,8.98,15.69,22.82
14:28:37:3,13.28,9.41,15.90,22.76
14:28:37:3,13.71,8.34,16.33,22.89
14:28:37:3,13.97,7.70,16.57,23.00
14:28:37:3,13.35,7.70,16.87,22.86
14:28:37:4,13.33,7.68,16.79,22.78
14:28:37:4,14.31,7.36,14.56,21.70
14:28:37:4,13.99,7.79,14.98,21.93
14:28:37:4,13.28,8.73,15.90,22.48
14:28:37:4,13.48,7.54,16.10,22.31
14:28:37:4,13.62,6.67,16.24,22.22
14:28:37:4,12.90,7.39,16.10,21.92
14:28:37:5,12.77,7.53,16.07,21.86
14:28:37:5,12.94,6.33,15.57,21.21
14:28:37:5,13.08,6.65,15.70,21.49
14:28:37:5,13.45,7.53,16.07,22.27
14:28:37:5,13.27,7.35,16.60,22.49
14:28:37:5,13.11,7.19,17.08,22.70
14:28:37:6,12.98,7.05,16.15,21.88
14:28:37:6,12.94,7.02,15.90,21.67
14:28:37:6,13.80,7.53,15.74,22.24
14:28:37:6,13.72,7.68,15.88,22.35
14:28:37:6,13.45,8.22,16.41,22.75
14:28:37:7,13.86,8.30,16.65,23.20
14:28:37:7,14.31,8.39,16.91,23.69
14:28:37:7,13.42,8.00,16.04,22.39
14:28:37:7,13.11,7.87,15.74,21.94
14:28:37:7,14.14,8.22,16.07,22.93
14:28:37:8,13.98,8.06,16.02,22.74
14:28:37:8,12.93,7.01,15.68,21.49
14:28:37:8,12.73,6.77,15.62,21.26
14:28:37:8,13.80,7.53,16.07,22.48
14:28:37:8,13.60,7.59,16.52,22.70
14:28:37:8,13.28,7.70,17.24,23.09
14:28:37:8,13.73,6.81,16.59,22.58
14:28:37:8,13.97,6.33,16.24,22.34
14:28:37:9,13.65,6.96,15.93,22.10
14:28:37:9,13.60,7.08,15.87,22.07
14:28:37:9,13.28,8.04,15.23,21.75
14:28:37:9,13.62,7.59,15.56,22.03
14:28:37:9,14.31,6.67,16.24,22.65
14:28:37:9,13.79,7.19,16.34,22.56
14:28:38:0,13.45,7.53,16.41,22.51
14:28:38:0,14.35,7.23,16.70,23.17
14:28:38:0,14.47,7.19,16.73,23.26
14:28:38:0,12.77,6.85,15.74,21.39
14:28:38:0,12.96,7.04,15.92,21.70
14:28:38:1,13.45,7.53,16.41,22.51
14:28:38:1,13.83,7.91,16.22,22.74
14:28:38:1,14.14,8.22,16.07,22.93
14:28:38:1,13.58,8.49,15.52,22.30
14:28:38:1,13.45,8.56,15.40,22.17
14:28:38:2,14.14,6.85,16.41,22.71
14:28:38:2,13.75,7.31,16.18,22.46
14:28:38:2,12.43,8.90,15.40,21.70
14:28:38:2,13.02,8.30,16.49,22.59
14:28:38:2,13.62,7.70,17.58,23.54
14:28:38:2,14.15,6.38,15.77,22.13
14:28:38:2,14.31,5.99,15.23,21.74
14:28:38:3,13.97,8.04,15.90,22.64
14:28:38:3,13.91,7.92,15.96,22.61
14:28:38:3,13.62,7.36,16.24,22.44
14:28:38:3,13.39,7.28,15.71,21.89
14:28:38:3,13.11,7.19,15.07,21.23
14:28:38:3,14.59,7.43,14.83,22.09
14:28:38:3,15.16,7.53,14.73,22.44
14:28:38:4,13.13,7.53,15.73,21.83
14:28:38:4,13.02,7.62,15.86,21.89
14:28:38:4,12.43,8.22,16.74,22.41
14:28:38:4,12.83,8.22,16.47,22.44
14:28:38:4,13.45,8.22,16.07,22.51
14:28:38:5,12.77,8.22,16.07,22.11
14:28:38:5,12.43,8.22,16.07,21.91
14:28:38:5,14.68,8.54,15.13,22.74
14:28:38:5,14.63,8.47,15.18,22.72
14:28:38:5,12.26,7.36,16.57,21.89
14:28:38:5,12.67,7.30,16.28,21.89
14:28:38:6,13.45,7.19,15.74,21.92
14:28:38:6,14.40,7.72,15.63,22.62
14:28:38:6,14.99,8.04,15.57,23.06
14:28:38:6,12.41,7.28,17.21,22.43
14:28:38:6,12.12,7.23,17.39,22.40
14:28:38:6,13.62,9.07,16.57,23.29
14:28:38:7,14.03,9.07,16.77,23.67
14:28:38:7,14.99,9.07,17.24,24.58
14:28:38:7,14.41,9.07,16.87,23.97
14:28:38:7,13.97,9.07,16.57,23.50
14:28:38:7,13.82,8.93,17.28,23.86
14:28:38:7,13.80,8.90,17.41,23.93
14:28:38:8,14.70,8.44,17.64,24.47
14:28:38:8,15.16,8.22,17.75,24.75
14:28:38:8,14.99,8.04,16.91,23.99
14:28:38:8,14.90,8.26,17.18,24.20
14:28:38:8,14.48,9.24,18.42,25.18
14:28:38:8,14.01,8.62,18.42,24.70
14:28:38:9,13.45,7.87,18.42,24.13
14:28:38:9,13.33,8.49,18.05,23.99
14:28:38:9,13.28,8.73,17.92,23.95
14:28:38:9,13.96,7.70,17.58,23.74
14:28:38:9,13.97,7.61,17.45,23.61
14:28:38:9,13.97,7.02,16.57,22.78
14:28:39:0,13.62,6.95,16.91,22.80
14:28:39:0,13.11,6.85,17.41,22.85
14:28:39:0,12.88,7.08,16.74,22.27
14:28:39:0,12.77,7.19,16.41,22.00
14:28:39:0,11.96,6.70,18.15,22.74
14:28:39:0,11.89,6.78,18.12,22.70
14:28:39:1,11.57,8.04,16.57,21.76
14:28:39:1,10.55,6.90,16.87,21.06
14:28:39:1,8.66,4.79,17.41,20.03
14:28:39:1,8.88,5.00,17.20,20.00
14:28:39:1,9.01,5.13,17.08,19.98
14:28:39:1,8.85,3.14,16.03,18.58
14:28:39:2,8.78,2.95,15.91,18.41
14:28:39:2,6.95,4.11,16.07,17.99
14:28:39:2,6.90,3.75,15.72,17.57
14:28:39:2,6.78,2.91,14.90,16.63
14:28:39:2,6.19,2.71,15.86,17.24
14:28:39:2,5.75,2.57,16.57,17.73
14:28:39:3,4.31,1.70,15.73,16.40
14:28:39:3,4.04,1.54,15.57,16.16
14:28:39:3,1.14,0.69,14.40,14.46
14:28:39:3,1.26,0.56,14.27,14.34
14:28:39:3,1.65,0.17,13.89,13.99
14:28:39:3,-0.14,-0.18,14.42,14.42
14:28:39:4,-1.77,-0.51,14.90,15.01
14:28:39:4,-1.64,-0.65,13.97,14.08
14:28:39:4,-1.60,-0.68,13.73,13.84
14:28:39:4,-2.63,0.00,13.73,13.97
14:28:39:4,-2.49,-0.27,13.73,13.95
14:28:39:4,-1.94,-1.37,13.73,13.93
14:28:39:5,-2.43,-1.85,13.41,13.75
14:28:39:5,-2.97,-2.39,13.06,13.60
14:28:39:5,-2.08,-1.25,14.67,14.87
14:28:39:5,-1.77,-0.85,15.23,15.36
14:28:39:5,-1.09,-0.17,15.90,15.94
14:28:39:6,-1.01,-0.25,15.63,15.66
14:28:39:6,-0.58,-0.68,14.06,14.09
14:28:39:6,-1.37,-0.47,14.98,15.05
14:28:39:6,-2.46,-0.17,16.24,16.42
14:28:39:6,-1.28,1.25,16.24,16.34
14:28:39:6,-0.75,1.88,16.24,16.36
14:28:39:6,-1.24,0.40,16.40,16.45
14:28:39:7,-1.24,0.43,16.36,16.41
14:28:39:7,-1.09,1.20,15.90,15.99
14:28:39:7,-0.84,1.07,16.03,16.09
14:28:39:7,-0.40,0.86,16.24,16.27
14:28:39:7,0.03,1.30,17.10,17.15
14:28:39:7,0.28,1.54,17.58,17.65
14:28:39:8,-0.50,2.32,17.73,17.89
14:28:39:8,-0.57,2.35,17.77,17.94
14:28:39:8,-0.40,1.54,18.25,18.32
14:28:39:8,0.03,2.09,18.46,18.58
14:28:39:8,0.96,3.25,18.92,19.22
14:28:39:8,-0.15,2.95,19.02,19.25
14:28:39:9,-0.92,2.74,19.09,19.30
14:28:39:9,0.71,3.18,18.08,18.37
14:28:39:9,0.96,3.25,17.92,18.23
14:28:39:9,1.48,3.77,19.76,20.17
14:28:39:9,1.34,3.90,20.26,20.67
14:28:39:9,0.96,4.28,21.60,22.04
14:28:40:0,0.87,4.56,21.33,21.83
14:28:40:0,0.79,4.79,21.10,21.65
14:28:40:0,1.49,4.65,20.96,21.52
14:28:40:0,1.65,4.62,20.93,21.50
14:28:40:0,3.53,3.42,21.43,21.99
14:28:40:1,3.42,3.76,21.55,22.14
14:28:40:1,3.02,4.96,21.94,22.69
14:28:40:1,3.94,4.54,22.02,22.83
14:28:40:1,4.90,4.11,22.10,23.01
14:28:40:1,4.12,5.15,22.87,23.80
14:28:40:1,3.87,5.48,23.11,24.06
14:28:40:2,5.41,4.62,24.95,25.95
14:28:40:2,5.27,4.59,24.81,25.78
14:28:40:2,4.56,4.45,24.11,24.94
14:28:40:2,4.63,4.07,23.75,24.54
14:28:40:2,4.73,3.59,23.28,24.02
14:28:40:2,4.85,3.23,23.16,23.88
14:28:40:2,4.90,3.08,23.11,23.82
14:28:40:3,5.74,3.25,23.60,24.51
14:28:40:3,5.60,3.05,23.61,24.46
14:28:40:3,4.39,1.54,23.61,24.07
14:28:40:3,3.99,0.75,22.96,23.32
14:28:40:3,3.36,-0.51,21.94,22.20
14:28:40:3,4.15,0.05,22.49,22.87
14:28:40:4,4.56,0.34,22.77,23.23
14:28:40:4,4.88,0.02,21.84,22.38
14:28:40:4,4.85,-0.22,21.81,22.35
14:28:40:4,4.21,-3.42,22.44,23.09
14:28:40:4,4.16,-3.48,21.59,22.26
14:28:40:5,4.04,-3.59,19.92,20.65
14:28:40:5,4.56,-4.11,19.82,20.75
14:28:40:5,4.90,-4.45,19.76,20.84
14:28:40:5,6.40,-5.65,19.76,21.52
14:28:40:5,6.62,-5.87,19.76,21.65
14:28:40:5,7.12,-9.07,19.92,23.02
14:28:40:6,7.66,-9.02,20.45,23.63
14:28:40:6,9.01,-8.89,21.77,25.18
14:28:40:6,10.43,-9.94,21.68,26.03
14:28:40:6,11.57,-10.78,21.60,26.77
14:28:40:6,12.85,-13.19,22.57,29.13
14:28:40:6,13.11,-13.69,22.77,29.63
14:28:40:7,15.51,-16.76,24.45,33.46
14:28:40:7,15.99,-16.76,24.93,34.03
14:28:40:7,17.56,-16.76,26.46,35.91
14:28:40:7,17.56,-17.97,26.29,36.37
14:28:40:7,17.56,-19.16,26.13,36.85
14:28:40:7,17.43,-19.56,27.04,37.65
14:28:40:7,17.39,-19.67,27.30,37.88
14:28:40:8,15.85,-21.21,26.13,37.20
14:28:40:8,15.85,-21.28,26.13,37.24
14:28:40:8,15.85,-21.56,26.13,37.40
14:28:40:8,15.85,-22.18,25.51,37.34
14:28:40:8,15.85,-22.92,24.78,37.30
14:28:40:9,16.22,-22.30,26.13,37.99
14:28:40:9,16.36,-22.07,26.63,38.26
14:28:40:9,15.68,-22.75,25.29,37.46
14:28:40:9,15.82,-22.48,25.24,37.32
14:28:40:9,16.71,-20.70,24.95,36.47
14:28:40:9,17.05,-21.19,25.43,37.23
14:28:41:0,17.56,-21.90,26.13,38.35
14:28:41:0,16.98,-22.01,26.24,38.23
14:28:41:0,16.71,-22.07,26.29,38.18
14:28:41:0,15.41,-20.77,25.98,36.66
14:28:41:0,15.42,-20.76,25.90,36.60
14:28:41:0,16.36,-21.39,25.29,36.94
14:28:41:1,16.18,-21.08,25.47,36.81
14:28:41:1,15.85,-20.53,25.79,36.58
14:28:41:1,15.63,-20.32,26.00,36.51
14:28:41:1,15.51,-20.19,26.13,36.48
14:28:41:1,15.66,-20.03,25.07,35.71
14:28:41:2,15.64,-19.99,24.91,35.56
14:28:41:2,14.48,-19.16,23.78,33.80
14:28:41:2,15.00,-19.16,24.09,34.24
14:28:41:2,16.19,-19.16,24.78,35.26
14:28:41:2,15.90,-18.28,25.46,35.14
14:28:41:2,15.68,-17.62,25.96,35.07
14:28:41:2,13.94,-18.20,23.69,32.97
14:28:41:2,13.62,-18.30,23.28,32.60
14:28:41:3,14.14,-17.79,22.10,31.70
14:28:41:3,14.22,-16.93,22.78,31.75
14:28:41:3,14.48,-14.37,24.78,32.10
14:28:41:3,14.12,-14.73,24.26,31.70
14:28:41:3,13.80,-15.05,23.78,31.34
14:28:41:4,10.67,-14.11,20.72,27.24
14:28:41:4,9.86,-13.86,19.92,26.20
14:28:41:4,9.35,-12.66,20.76,26.05
14:28:41:4,9.11,-12.21,21.00,25.94
14:28:41:4,8.15,-10.43,21.94,25.62
14:28:41:4,7.26,-9.87,20.91,24.24
14:28:41:5,6.27,-9.24,19.76,22.69
14:28:41:5,5.76,-9.49,19.76,22.66
14:28:41:5,5.58,-9.58,19.76,22.66
14:28:41:5,5.58,-7.87,19.09,21.39
14:28:41:5,5.48,-7.66,19.19,21.38
14:28:41:5,4.90,-6.50,19.76,21.37
14:28:41:6,4.25,-5.85,19.69,20.97
14:28:41:6,3.36,-4.96,19.59,20.49
14:28:41:6,2.89,-4.49,19.59,20.31
14:28:41:6,2.67,-4.28,19.59,20.23
14:28:41:6,3.00,-4.28,19.59,20.28
14:28:41:6,2.85,-4.31,19.66,20.32
14:28:41:7,1.31,-4.62,20.26,20.82
14:28:41:7,2.06,-4.24,19.89,20.44
14:28:41:7,3.36,-3.59,19.26,19.87
14:28:41:7,3.14,-2.28,20.54,20.90
14:28:41:7,3.02,-1.54,21.27,21.53
14:28:41:7,2.08,-1.54,21.27,21.42
14:28:41:8,2.15,-1.49,21.24,21.40
14:28:41:8,5.41,-0.51,20.60,21.30
14:28:41:8,5.14,-0.13,21.08,21.69
14:28:41:8,4.56,0.69,22.10,22.58
14:28:41:8,6.17,-0.32,21.51,22.38
14:28:41:8,7.30,-1.02,21.10,22.35
14:28:41:9,6.70,-0.44,21.10,22.14
14:28:41:9,6.61,-0.34,21.10,22.11
14:28:41:9,5.92,-1.71,22.10,22.95
14:28:41:9,6.06,-1.66,21.52,22.42
14:28:41:9,6.44,-1.54,19.92,21.00
14:28:41:9,6.71,-2.37,19.12,20.40
14:28:42:0,6.95,-3.08,18.42,19.92
14:28:42:0,5.43,-3.22,19.10,20.11
14:28:42:0,5.07,-3.25,19.26,20.17
14:28:42:0,7.47,-3.59,18.25,20.04
14:28:42:0,7.47,-3.89,18.03,19.90
14:28:42:0,7.47,-4.96,17.24,19.43
14:28:42:1,6.71,-4.71,17.16,19.02
14:28:42:1,5.92,-4.45,17.08,18.61
14:28:42:1,6.57,-5.36,17.20,19.18
14:28:42:1,6.78,-5.64,17.24,19.37
14:28:42:1,6.44,-5.99,15.23,17.59
14:28:42:2,6.44,-6.10,15.23,17.63
14:28:42:2,6.44,-6.67,15.23,17.83
14:28:42:2,6.51,-7.64,15.60,18.55
14:28:42:2,6.61,-8.89,16.07,19.52
14:28:42:2,5.40,-7.69,16.07,18.61
14:28:42:2,4.90,-7.18,16.07,18.27
14:28:42:2,4.56,-7.52,15.09,17.47
14:28:42:3,4.71,-7.60,15.03,17.49
14:28:42:3,5.92,-8.21,14.73,17.88
14:28:42:3,5.92,-7.95,14.86,17.86
14:28:42:3,5.92,-7.53,15.07,17.85
14:28:42:3,6.71,-7.86,14.30,17.64
14:28:42:3,7.12,-8.04,13.89,17.56
14:28:42:4,5.54,-9.31,14.51,18.11
14:28:42:4,5.50,-9.41,14.44,18.09
14:28:42:4,6.78,-9.41,12.55,17.09
14:28:42:4,6.78,-8.72,13.34,17.32
14:28:42:4,6.78,-7.35,14.90,17.95
14:28:42:4,6.26,-7.04,13.99,16.87
14:28:42:5,5.92,-6.84,13.39,16.16
14:28:42:5,6.67,-6.99,13.83,16.88
14:28:42:5,6.77,-7.01,13.89,16.97
14:28:42:5,5.58,-7.18,13.06,15.91
14:28:42:5,6.31,-7.43,13.39,16.56
14:28:42:6,8.15,-8.04,14.23,18.26
14:28:42:6,7.30,-7.38,14.14,17.54
14:28:42:6,6.61,-6.84,14.06,16.98
14:28:42:6,8.58,-7.12,14.06,17.95
14:28:42:6,9.01,-7.18,14.06,18.18
14:28:42:6,8.83,-6.33,13.56,17.38
14:28:42:7,8.87,-6.29,13.60,17.41
14:28:42:7,9.01,-6.16,13.73,17.53
14:28:42:7,9.26,-5.56,13.14,17.01
14:28:42:7,9.52,-4.96,12.55,16.51
14:28:42:7,9.65,-4.30,13.46,17.11
14:28:42:7,9.69,-4.10,13.73,17.29
14:28:42:8,10.20,-4.28,14.23,18.02
14:28:42:8,10.14,-4.15,14.29,18.01
14:28:42:8,9.86,-3.59,14.56,17.95
14:28:42:8,10.48,-3.13,14.56,18.21
14:28:42:8,11.23,-2.56,14.56,18.57
14:28:42:8,11.97,-4.30,14.08,18.97
14:28:42:8,12.26,-4.96,13.89,19.18
14:28:42:9,13.62,-1.56,15.56,20.73
14:28:42:9,13.71,-1.54,15.57,20.80
14:28:42:9,14.31,-1.54,15.57,21.20
14:28:42:9,13.97,-1.47,15.23,20.72
14:28:42:9,13.45,-1.37,14.73,20.00
14:28:43:0,14.03,-1.02,15.75,21.11
14:28:43:0,14.31,-0.85,16.24,21.66
14:28:43:0,13.82,0.60,15.77,20.98
14:28:43:0,13.85,0.66,15.68,20.93
14:28:43:0,14.48,0.34,15.07,20.90
