time,x,y,z,MF
11:11:48:2,2.67,28.23,-30.68,41.78
11:11:48:3,2.67,28.46,-28.90,40.65
11:11:48:3,2.67,28.58,-28.00,40.10
11:11:48:3,2.99,26.33,-28.31,38.78
11:11:48:3,2.95,26.36,-28.45,38.90
11:11:48:3,2.16,28.75,-29.84,41.49
11:11:48:3,2.22,29.04,-29.79,41.66
11:11:48:4,2.33,29.60,-29.68,41.98
11:11:48:4,2.86,29.07,-30.19,42.01
11:11:48:4,3.19,28.75,-30.52,42.04
11:11:48:4,1.97,29.96,-29.33,41.97
11:11:48:4,1.83,30.09,-29.17,41.95
11:11:48:4,2.50,29.09,-29.17,41.27
11:11:48:5,2.30,29.19,-29.17,41.33
11:11:48:5,1.82,29.43,-29.17,41.48
11:11:48:5,1.91,28.95,-28.32,40.54
11:11:48:5,1.99,28.58,-27.67,39.82
11:11:48:5,2.71,29.86,-29.21,41.86
11:11:48:5,2.85,30.11,-29.51,42.26
11:11:48:6,4.21,29.43,-27.83,40.73
11:11:48:6,4.17,29.14,-28.20,40.76
11:11:48:6,4.04,28.23,-29.34,40.92
11:11:48:6,3.69,28.94,-29.34,41.38
11:11:48:6,3.36,29.60,-29.34,41.82
11:11:48:6,2.55,29.33,-29.34,41.57
11:11:48:6,2.33,29.26,-29.34,41.50
11:11:48:7,5.24,28.40,-29.17,41.05
11:11:48:7,5.11,28.20,-29.50,41.13
11:11:48:7,4.56,27.38,-30.85,41.50
11:11:48:7,4.48,26.50,-30.77,40.85
11:11:48:7,4.39,25.50,-30.68,40.13
11:11:48:8,5.02,27.39,-30.56,41.34
11:11:48:8,5.24,28.06,-30.52,41.79
11:11:48:8,6.27,27.72,-31.19,42.19
11:11:48:8,6.39,27.44,-31.21,42.05
11:11:48:8,7.12,25.84,-31.35,41.25
11:11:48:8,6.48,25.91,-31.00,40.92
11:11:48:9,5.58,26.01,-30.52,40.48
11:11:48:9,7.24,26.24,-31.67,41.76
11:11:48:9,7.98,26.35,-32.19,42.36
11:11:48:9,9.13,26.84,-30.10,41.35
11:11:48:9,9.24,26.76,-30.11,41.33
11:11:48:9,9.86,25.84,-31.02,41.56
11:11:49:0,10.24,25.96,-31.39,42.00
11:11:49:0,10.89,26.18,-32.02,42.77
11:11:49:0,11.43,25.42,-32.13,42.53
11:11:49:0,11.74,24.98,-32.19,42.41
11:11:49:0,12.05,25.61,-29.75,41.06
11:11:49:0,12.05,25.62,-29.62,40.97
11:11:49:1,11.40,24.64,-31.86,41.86
11:11:49:1,11.51,24.75,-31.43,41.63
11:11:49:1,11.74,24.98,-30.52,41.15
11:11:49:1,12.05,24.28,-30.42,40.74
11:11:49:1,12.26,23.78,-30.35,40.46
11:11:49:1,10.78,23.78,-31.21,40.70
11:11:49:2,10.55,23.78,-31.35,40.74
11:11:49:2,11.57,23.10,-32.36,41.41
11:11:49:2,11.71,23.05,-32.22,41.31
11:11:49:2,12.08,22.93,-31.86,41.07
11:11:49:2,11.90,22.74,-31.49,40.63
11:11:49:2,11.74,22.59,-31.19,40.26
11:11:49:3,12.72,24.11,-31.86,41.93
11:11:49:3,12.94,24.47,-32.02,42.33
11:11:49:3,12.94,22.42,-29.34,39.13
11:11:49:3,12.86,22.64,-29.56,39.40
11:11:49:3,12.60,23.44,-30.35,40.36
11:11:49:3,13.77,22.94,-29.36,39.72
11:11:49:4,14.99,22.42,-28.34,39.12
11:11:49:4,15.25,22.42,-28.34,39.22
11:11:49:4,15.34,22.42,-28.34,39.25
11:11:49:4,14.65,21.73,-28.34,38.60
11:11:49:4,14.97,21.82,-28.25,38.71
11:11:49:4,16.53,22.24,-27.83,39.28
11:11:49:5,16.46,21.11,-27.91,38.67
11:11:49:5,16.36,19.68,-28.00,37.93
11:11:49:5,17.09,20.65,-28.00,38.77
11:11:49:5,17.39,21.05,-28.00,39.11
11:11:49:5,17.05,21.05,-27.67,38.72
11:11:49:6,17.01,21.05,-27.67,38.70
11:11:49:6,16.71,21.05,-27.67,38.57
11:11:49:6,16.64,20.98,-27.34,38.27
11:11:49:6,16.53,20.88,-26.83,37.80
11:11:49:6,16.99,20.19,-27.05,37.79
11:11:49:6,17.22,19.85,-27.16,37.79
11:11:49:6,18.50,18.25,-26.54,37.14
11:11:49:7,18.55,18.29,-26.53,37.18
11:11:49:7,18.07,20.36,-27.00,38.34
11:11:49:7,18.19,20.13,-26.54,37.95
11:11:49:7,18.42,19.68,-25.66,37.21
11:11:49:7,19.36,19.78,-25.14,37.39
11:11:49:7,19.96,19.85,-24.82,37.53
11:11:49:8,18.29,19.39,-25.56,36.93
11:11:49:8,18.06,19.36,-25.64,36.86
11:11:49:8,17.39,20.70,-24.98,36.81
11:11:49:8,16.99,20.50,-25.57,36.92
11:11:49:8,16.02,20.02,-27.00,37.23
11:11:49:8,16.40,20.21,-26.43,37.10
11:11:49:9,16.71,20.36,-25.99,37.00
11:11:49:9,15.70,20.50,-26.41,36.94
11:11:49:9,15.51,20.53,-26.49,36.93
11:11:49:9,14.82,21.56,-27.16,37.72
11:11:49:9,15.19,21.52,-26.88,37.63
11:11:49:9,16.36,21.39,-25.99,37.43
11:11:50:0,16.18,21.57,-26.68,37.93
11:11:50:0,16.02,21.73,-27.33,38.42
11:11:50:0,15.21,21.19,-26.54,37.22
11:11:50:0,14.99,21.05,-26.33,36.89
11:11:50:0,16.36,22.07,-27.00,38.52
11:11:50:1,16.26,21.78,-26.83,38.19
11:11:50:1,15.85,20.53,-26.16,36.84
11:11:50:1,16.09,21.09,-26.55,37.53
11:11:50:1,16.36,21.73,-27.00,38.32
11:11:50:1,16.99,22.36,-25.39,37.86
11:11:50:1,17.22,22.59,-24.82,37.72
11:11:50:2,16.53,20.53,-26.16,37.14
11:11:50:2,16.26,20.90,-26.13,37.21
11:11:50:2,14.65,23.10,-25.99,37.73
11:11:50:2,15.08,23.67,-25.99,38.25
11:11:50:2,15.68,24.47,-25.99,38.99
11:11:50:2,15.44,24.00,-25.30,38.14
11:11:50:2,15.34,23.78,-24.98,37.75
11:11:50:3,17.63,23.78,-25.31,38.95
11:11:50:3,17.67,23.72,-25.29,38.91
11:11:50:3,17.05,23.10,-24.98,38.06
11:11:50:3,16.67,22.85,-25.60,38.15
11:11:50:3,16.02,22.42,-26.66,38.34
11:11:50:3,15.80,22.63,-25.81,37.79
11:11:50:4,15.68,22.76,-25.32,37.48
11:11:50:4,18.01,23.22,-25.47,38.89
11:11:50:4,18.18,23.33,-25.47,39.04
11:11:50:4,16.88,24.64,-25.15,39.05
11:11:50:4,17.04,24.04,-25.10,38.71
11:11:50:5,17.39,22.76,-24.98,38.01
11:11:50:5,16.99,22.76,-25.77,38.35
11:11:50:5,16.71,22.76,-26.33,38.60
11:11:50:5,16.41,22.76,-26.61,38.67
11:11:50:5,16.36,22.76,-26.66,38.68
11:11:50:5,15.51,23.61,-26.16,38.50
11:11:50:6,15.92,23.47,-26.02,38.49
11:11:50:6,17.05,23.10,-25.66,38.50
11:11:50:6,16.95,24.11,-25.56,39.02
11:11:50:6,16.88,24.98,-25.49,39.48
11:11:50:6,16.04,23.87,-25.76,38.61
11:11:50:6,15.85,23.61,-25.82,38.41
11:11:50:7,16.36,24.47,-27.33,40.17
11:11:50:7,16.62,24.06,-27.00,39.80
11:11:50:7,17.56,22.59,-25.82,38.54
11:11:50:7,16.89,22.92,-25.66,38.33
11:11:50:7,16.19,23.27,-25.49,38.12
11:11:50:7,16.19,24.31,-25.74,38.93
11:11:50:7,16.19,24.64,-25.82,39.19
11:11:50:8,16.53,23.95,-26.83,39.58
11:11:50:8,16.59,23.84,-26.66,39.42
11:11:50:8,16.88,23.27,-25.82,38.64
11:11:50:8,16.65,23.05,-26.04,38.56
11:11:50:8,16.36,22.76,-26.33,38.45
11:11:50:9,17.09,23.97,-26.09,39.34
11:11:50:9,17.39,24.47,-25.99,39.71
11:11:50:9,16.04,22.79,-24.34,37.00
11:11:50:9,15.94,22.88,-24.47,37.10
11:11:50:9,15.34,23.78,-25.66,38.20
11:11:50:9,15.80,23.98,-25.20,38.21
11:11:51:0,16.53,24.30,-24.48,38.25
11:11:51:0,15.97,24.86,-26.81,39.90
11:11:51:0,15.68,25.15,-28.00,40.77
11:11:51:0,16.00,24.20,-25.81,38.83
11:11:51:0,15.99,24.14,-25.74,38.74
11:11:51:1,15.51,24.30,-26.83,39.38
11:11:51:1,15.56,24.24,-26.77,39.33
11:11:51:1,15.68,24.13,-26.66,39.23
11:11:51:1,15.16,23.60,-26.35,38.49
11:11:51:1,14.82,23.27,-26.16,38.02
11:11:51:1,14.52,24.18,-26.45,38.67
11:11:51:1,14.47,24.31,-26.50,38.76
11:11:51:2,13.97,24.81,-26.66,39.01
11:11:51:2,13.82,24.56,-26.32,38.56
11:11:51:2,13.45,23.95,-25.49,37.48
11:11:51:2,14.13,23.86,-25.77,37.85
11:11:51:2,14.65,23.78,-25.99,38.16
11:11:51:2,13.51,24.64,-24.87,37.53
11:11:51:3,13.28,24.81,-24.65,37.41
11:11:51:3,14.65,23.44,-25.66,37.72
11:11:51:3,14.20,23.56,-25.38,37.43
11:11:51:3,12.77,23.95,-24.48,36.56
11:11:51:3,13.21,24.74,-24.74,37.40
11:11:51:3,13.62,25.50,-24.98,38.21
11:11:51:4,14.29,24.29,-25.64,38.10
11:11:51:4,14.48,23.95,-25.82,38.08
11:11:51:4,14.48,23.27,-24.48,36.75
11:11:51:4,14.45,23.43,-24.71,36.99
11:11:51:4,14.31,24.13,-25.66,38.01
11:11:51:4,14.54,23.89,-25.42,37.80
11:11:51:5,14.82,23.61,-25.15,37.55
11:11:51:5,15.20,24.74,-25.27,38.50
11:11:51:5,15.34,25.15,-25.32,38.85
11:11:51:5,13.97,24.81,-24.98,37.88
11:11:51:5,14.21,24.71,-24.80,37.78
11:11:51:5,15.68,24.13,-23.65,37.24
11:11:51:6,14.97,24.97,-25.02,38.39
11:11:51:6,13.97,26.18,-27.00,40.12
11:11:51:6,13.26,27.35,-27.00,40.65
11:11:51:6,12.94,27.89,-27.00,40.92
11:11:51:6,13.76,27.40,-25.23,39.71
11:11:51:6,13.78,27.30,-25.20,39.62
11:11:51:7,13.62,26.52,-25.66,39.34
11:11:51:7,14.06,26.58,-25.84,39.64
11:11:51:7,14.82,26.69,-26.16,40.20
11:11:51:7,13.64,26.80,-25.63,39.51
11:11:51:7,12.94,26.86,-25.32,39.12
11:11:51:7,14.64,28.57,-25.78,41.17
11:11:51:8,14.79,28.79,-25.82,41.41
11:11:51:8,14.14,29.77,-25.82,41.87
11:11:51:8,13.66,29.40,-26.08,41.61
11:11:51:8,12.60,28.58,-26.66,41.06
11:11:51:8,12.10,29.27,-26.95,41.59
11:11:51:8,11.74,29.77,-27.16,41.98
11:11:51:9,11.45,30.06,-28.02,42.66
11:11:51:9,11.40,30.11,-28.17,42.78
11:11:51:9,10.37,28.75,-29.17,42.25
11:11:51:9,10.24,28.79,-29.39,42.40
11:11:51:9,9.86,28.92,-30.01,42.83
11:11:51:9,9.68,28.73,-30.19,42.79
11:11:52:0,9.52,28.58,-30.35,42.76
11:11:52:0,9.10,28.71,-31.02,43.24
11:11:52:0,9.01,28.75,-31.19,43.36
11:11:52:0,8.49,28.58,-31.69,43.51
11:11:52:0,8.38,28.54,-31.87,43.59
11:11:52:0,7.98,28.40,-32.53,43.91
11:11:52:1,8.31,28.57,-32.53,44.08
11:11:52:1,8.66,28.75,-32.53,44.26
11:11:52:1,9.05,26.80,-32.65,43.20
11:11:52:1,9.18,26.18,-32.69,42.88
11:11:52:1,7.81,26.86,-31.02,41.77
11:11:52:2,7.81,26.81,-31.41,42.02
11:11:52:2,7.81,26.52,-33.36,43.33
11:11:52:2,8.56,26.52,-33.66,43.70
11:11:52:2,9.52,26.52,-34.03,44.19
11:11:52:2,9.03,26.28,-33.32,43.39
11:11:52:2,8.83,26.18,-33.03,43.06
11:11:52:2,8.33,27.02,-34.18,44.36
11:11:52:3,8.22,26.77,-34.02,44.07
11:11:52:3,7.47,24.81,-32.69,41.72
11:11:52:3,6.93,25.74,-32.69,42.18
11:11:52:3,6.10,27.21,-32.69,42.97
11:11:52:3,6.32,25.62,-32.69,42.02
11:11:52:3,6.44,24.81,-32.69,41.54
11:11:52:4,7.40,25.45,-33.00,42.33
11:11:52:4,7.49,25.61,-32.98,42.43
11:11:52:4,7.81,27.21,-32.36,42.99
11:11:52:4,7.52,27.26,-32.30,42.93
11:11:52:4,6.95,27.38,-32.19,42.83
11:11:52:4,7.16,27.38,-32.60,43.17
11:11:52:5,7.30,27.38,-32.86,43.39
11:11:52:5,6.69,26.77,-31.97,42.23
11:11:52:5,6.61,26.69,-31.87,42.09
11:11:52:5,6.44,26.52,-32.69,42.59
11:11:52:5,6.49,26.57,-32.06,42.14
11:11:52:6,6.61,26.69,-30.52,41.08
11:11:52:6,6.61,26.88,-30.70,41.34
11:11:52:6,6.61,27.04,-30.85,41.55
11:11:52:6,6.89,25.05,-30.57,40.12
11:11:52:6,6.95,24.64,-30.52,39.83
11:11:52:6,6.61,26.01,-31.86,41.65
11:11:52:7,6.69,26.01,-31.77,41.60
11:11:52:7,6.95,26.01,-31.52,41.45
11:11:52:7,7.74,26.45,-31.43,41.80
11:11:52:7,8.49,26.86,-31.35,42.15
11:11:52:7,7.15,27.67,-31.61,42.62
11:11:52:7,6.78,27.89,-31.69,42.75
11:11:52:8,8.66,26.35,-31.52,41.99
11:11:52:8,8.31,26.25,-31.62,41.93
11:11:52:8,6.78,25.84,-32.02,41.70
11:11:52:8,7.02,26.39,-31.02,41.33
11:11:52:8,7.30,27.04,-29.84,40.92
11:11:52:8,8.04,25.78,-30.83,40.98
11:11:52:8,8.32,25.32,-31.19,41.03
11:11:52:9,6.61,27.04,-31.52,42.05
11:11:52:9,6.85,26.89,-31.76,42.17
11:11:52:9,8.32,26.01,-33.20,42.99
11:11:52:9,8.04,26.71,-31.96,42.42
11:11:52:9,7.64,27.72,-30.18,41.68
11:11:53:0,7.05,26.67,-30.75,41.31
11:11:53:0,6.78,26.18,-31.02,41.15
11:11:53:0,5.96,27.32,-31.82,42.36
11:11:53:0,6.08,27.38,-32.00,42.55
11:11:53:0,7.64,27.38,-33.53,43.96
11:11:53:0,7.82,26.57,-33.23,43.26
11:11:53:1,8.15,25.15,-32.69,42.05
11:11:53:1,8.58,25.58,-32.48,42.23
11:11:53:1,8.83,25.84,-32.36,42.34
11:11:53:1,9.14,26.45,-32.66,43.01
11:11:53:1,9.18,26.53,-32.67,43.08
11:11:53:1,9.35,26.69,-32.19,42.85
11:11:53:2,9.19,26.32,-32.14,42.54
11:11:53:2,8.83,25.50,-32.02,41.88
11:11:53:2,9.43,25.89,-31.63,41.95
11:11:53:2,9.86,26.18,-31.35,42.02
11:11:53:2,10.74,27.35,-31.35,42.97
11:11:53:2,10.89,27.55,-31.35,43.13
11:11:53:3,11.57,27.21,-31.35,43.09
11:11:53:3,11.48,27.38,-31.18,43.06
11:11:53:3,11.23,27.89,-30.68,42.96
11:11:53:3,11.14,27.43,-30.59,42.57
11:11:53:3,11.06,27.04,-30.52,42.24
11:11:53:3,12.98,27.04,-29.44,42.02
11:11:53:3,13.45,27.04,-29.17,41.99
11:11:53:4,10.89,25.84,-28.34,39.86
11:11:53:4,11.32,26.20,-28.34,40.22
11:11:53:4,12.94,27.55,-28.34,41.59
11:11:53:4,13.85,26.47,-28.90,41.57
11:11:53:4,14.82,25.32,-29.51,41.62
11:11:53:5,14.18,27.26,-28.62,41.99
11:11:53:5,13.97,27.89,-28.34,42.14
11:11:53:5,12.77,26.35,-29.17,41.34
11:11:53:5,12.91,26.16,-29.25,41.31
11:11:53:5,13.62,25.15,-29.68,41.22
11:11:53:5,13.55,25.08,-28.59,40.37
11:11:53:6,13.45,24.98,-27.16,39.28
11:11:53:6,13.21,24.26,-27.87,39.24
11:11:53:6,13.11,23.95,-28.17,39.23
11:11:53:6,12.44,23.29,-26.86,37.66
11:11:53:6,12.62,23.19,-26.94,37.72
11:11:53:6,14.14,22.59,-27.83,38.53
11:11:53:7,14.93,22.98,-28.35,39.43
11:11:53:7,16.19,23.61,-29.17,40.88
11:11:53:7,15.97,23.39,-28.51,40.19
11:11:53:7,15.85,23.27,-28.17,39.83
11:11:53:7,17.44,23.27,-25.99,39.00
11:11:53:7,17.56,23.07,-25.85,38.84
11:11:53:8,17.56,20.19,-26.16,37.42
11:11:53:8,16.81,21.05,-26.55,37.83
11:11:53:8,15.34,22.76,-27.33,38.73
11:11:53:8,16.79,21.93,-26.72,38.43
11:11:53:8,17.73,21.39,-26.33,38.27
11:11:53:8,17.73,21.69,-26.33,38.44
11:11:53:9,17.71,21.73,-26.34,38.47
11:11:53:9,16.71,21.73,-27.33,38.71
11:11:53:9,16.16,21.58,-27.28,38.36
11:11:53:9,14.82,21.22,-27.16,37.52
11:11:53:9,15.21,22.37,-27.73,38.73
11:11:53:9,15.51,23.27,-28.17,39.69
11:11:54:0,15.79,21.85,-27.89,38.79
11:11:54:0,15.85,21.56,-27.83,38.61
11:11:54:0,14.82,21.90,-26.49,37.43
11:11:54:0,14.74,21.66,-26.41,37.20
11:11:54:0,14.48,20.88,-26.16,36.47
11:11:54:0,14.92,22.01,-27.27,38.09
11:11:54:1,15.34,23.10,-28.34,39.65
11:11:54:1,14.67,21.09,-27.42,37.58
11:11:54:1,14.48,20.53,-27.16,37.00
11:11:54:1,14.48,21.56,-27.50,37.83
11:11:54:1,14.54,21.62,-27.44,37.84
11:11:54:1,14.82,21.90,-27.16,37.91
11:11:54:2,14.43,21.82,-27.40,37.88
11:11:54:2,13.97,21.73,-27.67,37.85
11:11:54:2,12.84,23.11,-27.54,38.18
11:11:54:2,12.43,23.61,-27.50,38.32
11:11:54:2,14.65,22.42,-29.34,39.73
11:11:54:2,14.58,22.34,-29.13,39.50
11:11:54:3,14.14,21.90,-27.83,38.14
11:11:54:3,14.07,22.25,-27.76,38.26
11:11:54:3,13.97,22.76,-27.67,38.45
11:11:54:3,13.62,22.41,-27.55,38.04
11:11:54:3,13.45,22.24,-27.50,37.84
11:11:54:3,13.62,22.08,-28.62,38.62
11:11:54:4,13.59,22.07,-28.52,38.54
11:11:54:4,13.28,22.07,-27.00,37.32
11:11:54:4,13.83,22.50,-27.18,37.90
11:11:54:4,14.82,23.27,-27.50,38.95
11:11:54:4,15.15,22.51,-27.18,38.41
11:11:54:4,15.34,22.07,-27.00,38.09
11:11:54:5,14.56,23.46,-27.45,38.94
11:11:54:5,14.54,23.59,-27.47,39.02
11:11:54:5,16.02,23.10,-26.66,38.74
11:11:54:5,15.27,22.89,-27.39,38.82
11:11:54:5,13.62,22.42,-29.01,39.11
11:11:54:5,13.82,22.81,-27.64,38.41
11:11:54:6,13.97,23.10,-26.66,37.94
11:11:54:6,14.26,22.81,-27.80,38.69
11:11:54:6,14.31,22.76,-28.00,38.82
11:11:54:6,14.82,22.93,-28.50,39.47
11:11:54:6,14.78,22.88,-28.29,39.27
11:11:54:7,14.65,22.76,-27.67,38.71
11:11:54:7,14.83,24.22,-26.77,39.03
11:11:54:7,14.99,25.50,-25.99,39.37
11:11:54:7,14.17,24.67,-27.07,39.27
11:11:54:7,13.97,24.47,-27.33,39.25
11:11:54:7,15.68,24.81,-26.33,39.43
11:11:54:8,15.57,24.56,-26.36,39.25
11:11:54:8,15.16,23.61,-26.49,38.59
11:11:54:8,15.33,23.61,-26.82,38.88
11:11:54:8,15.51,23.61,-27.16,39.19
11:11:54:8,13.83,23.48,-27.29,38.57
11:11:54:8,13.28,23.44,-27.33,38.38
11:11:54:9,14.31,24.13,-27.00,38.93
11:11:54:9,14.17,24.10,-27.02,38.88
11:11:54:9,13.45,23.95,-27.16,38.64
11:11:54:9,13.53,23.88,-26.95,38.46
11:11:54:9,13.62,23.78,-26.66,38.24
11:11:54:9,13.99,23.90,-26.54,38.36
11:11:54:9,14.14,23.95,-26.49,38.41
11:11:55:0,14.31,23.45,-25.35,37.38
11:11:55:0,14.10,23.50,-25.52,37.45
11:11:55:0,12.43,23.95,-27.16,38.29
11:11:55:0,12.95,23.95,-26.91,38.28
11:11:55:0,13.80,23.95,-26.49,38.29
11:11:55:0,13.57,24.40,-25.83,38.04
11:11:55:1,13.45,24.64,-25.49,37.92
11:11:55:1,13.77,25.59,-26.11,39.07
11:11:55:1,13.75,25.71,-26.10,39.13
11:11:55:1,13.11,26.35,-25.15,38.72
11:11:55:1,13.05,25.61,-25.65,38.53
11:11:55:2,12.94,24.13,-26.66,38.22
11:11:55:2,12.73,24.75,-26.66,38.54
11:11:55:2,12.60,25.15,-26.66,38.76
11:11:55:2,12.00,25.75,-27.54,39.57
11:11:55:2,11.89,25.83,-27.66,39.67
11:11:55:2,10.37,24.98,-27.16,38.34
11:11:55:3,10.47,24.88,-27.26,38.36
11:11:55:3,10.72,24.64,-27.50,38.45
11:11:55:3,10.91,24.83,-27.13,38.36
11:11:55:3,11.06,24.98,-26.83,38.29
11:11:55:3,10.35,25.12,-26.69,38.09
11:11:55:3,10.20,25.15,-26.66,38.05
11:11:55:4,10.37,25.32,-26.49,38.09
11:11:55:4,10.53,25.72,-26.73,38.56
11:11:55:4,11.06,27.04,-27.50,40.12
11:11:55:4,10.62,26.43,-26.57,38.95
11:11:55:4,10.20,25.84,-25.66,37.81
11:11:55:4,10.60,26.24,-28.40,40.09
11:11:55:4,10.72,26.35,-29.17,40.75
11:11:55:5,9.86,26.18,-30.35,41.27
11:11:55:5,9.89,26.46,-29.94,41.17
11:11:55:5,10.03,27.72,-28.17,40.77
11:11:55:5,9.40,26.93,-28.63,40.42
11:11:55:5,8.66,26.01,-29.17,40.03
11:11:55:6,8.54,27.88,-29.30,41.33
11:11:55:6,8.49,28.58,-29.34,41.83
11:11:55:6,6.61,27.38,-29.51,40.79
11:11:55:6,6.49,27.35,-29.81,40.98
11:11:55:6,5.75,27.21,-31.69,42.16
11:11:55:6,5.68,26.86,-30.66,41.15
11:11:55:7,5.58,26.35,-29.17,39.71
11:11:55:7,5.12,27.05,-29.63,40.44
11:11:55:7,4.90,27.38,-29.84,40.79
11:11:55:7,4.08,25.91,-31.28,40.82
11:11:55:7,4.13,26.02,-31.50,41.07
11:11:55:7,5.07,27.89,-33.03,43.53
11:11:55:8,5.25,27.46,-33.21,43.41
11:11:55:8,5.58,26.69,-33.53,43.22
11:11:55:8,5.04,27.23,-32.58,42.76
11:11:55:8,4.73,27.55,-32.02,42.51
11:11:55:8,3.96,27.08,-33.38,43.17
11:11:55:8,3.88,27.02,-33.45,43.18
11:11:55:9,4.21,26.69,-31.52,41.52
11:11:55:9,4.05,27.28,-31.57,41.92
11:11:55:9,3.70,28.58,-31.69,42.83
11:11:55:9,4.00,26.88,-31.79,41.82
11:11:55:9,4.21,25.67,-31.86,41.13
11:11:55:9,3.63,25.37,-31.86,40.89
11:11:55:9,3.53,25.32,-31.86,40.85
11:11:56:0,1.65,26.52,-32.02,41.61
11:11:56:0,1.74,26.25,-32.11,41.51
11:11:56:0,1.99,25.50,-32.36,41.24
11:11:56:0,1.90,25.59,-32.80,41.65
11:11:56:0,1.82,25.67,-33.20,42.00
11:11:56:1,1.68,27.45,-33.06,43.01
11:11:56:1,1.65,27.89,-33.03,43.26
11:11:56:1,1.65,26.86,-32.69,42.35
11:11:56:1,1.72,26.94,-32.55,42.29
11:11:56:1,1.99,27.21,-32.02,42.07
11:11:56:1,1.41,26.63,-32.10,41.73
11:11:56:2,0.79,26.01,-32.19,41.39
11:11:56:2,0.66,26.91,-31.81,41.67
11:11:56:2,0.62,27.21,-31.69,41.77
11:11:56:2,0.11,26.35,-31.86,41.34
11:11:56:2,0.25,26.32,-31.77,41.26
11:11:56:2,0.96,26.18,-31.35,40.86
11:11:56:3,1.34,25.96,-31.28,40.67
11:11:56:3,1.82,25.67,-31.19,40.43
11:11:56:3,1.70,27.00,-31.78,41.73
11:11:56:3,1.65,27.55,-32.02,42.27
11:11:56:3,2.32,26.88,-31.69,41.62
11:11:56:3,2.25,26.71,-31.69,41.50
11:11:56:4,1.65,25.50,-31.69,40.70
11:11:56:4,2.24,25.83,-31.49,40.79
11:11:56:4,3.19,26.35,-31.19,40.95
11:11:56:4,2.51,26.12,-30.52,40.26
11:11:56:4,2.16,26.01,-30.18,39.90
11:11:56:4,3.27,27.76,-29.40,40.57
11:11:56:5,3.31,27.78,-29.39,40.57
11:11:56:5,2.67,26.18,-30.01,39.92
11:11:56:5,2.56,25.83,-30.13,39.77
11:11:56:5,2.33,25.15,-30.35,39.49
11:11:56:5,1.50,26.40,-30.55,40.41
11:11:56:5,0.96,27.21,-30.68,41.02
11:11:56:6,3.07,26.60,-30.98,40.95
11:11:56:6,3.33,26.49,-31.02,40.92
11:11:56:6,1.82,24.64,-30.85,39.52
11:11:56:6,2.21,25.23,-30.95,39.99
11:11:56:6,3.19,26.69,-31.19,41.17
11:11:56:6,2.13,25.83,-30.53,40.05
11:11:56:7,1.31,25.15,-30.01,39.18
11:11:56:7,3.58,26.01,-30.57,40.30
11:11:56:7,4.04,26.18,-30.68,40.54
11:11:56:7,3.53,26.35,-30.52,40.47
11:11:56:7,3.61,26.27,-30.60,40.49
11:11:56:7,3.87,26.01,-30.85,40.54
11:11:56:8,3.96,26.79,-30.94,41.12
11:11:56:8,4.04,27.55,-31.02,41.68
11:11:56:8,3.64,26.88,-31.94,41.90
11:11:56:8,3.53,26.69,-32.19,41.97
11:11:56:9,3.19,27.04,-30.85,41.14
11:11:56:9,3.19,27.04,-31.17,41.38
11:11:56:9,3.19,27.04,-32.53,42.41
11:11:56:9,3.42,26.80,-31.98,41.87
11:11:56:9,3.70,26.52,-31.35,41.23
11:11:56:9,3.20,26.52,-32.33,41.94
11:11:56:9,3.02,26.52,-32.69,42.21
11:11:57:0,4.56,28.06,-31.86,42.70
11:11:57:0,4.51,27.77,-32.14,42.71
11:11:57:0,4.21,26.01,-33.87,42.91
11:11:57:0,3.65,26.01,-33.31,42.42
11:11:57:0,2.85,26.01,-32.53,41.74
11:11:57:0,4.60,25.66,-33.10,42.13
11:11:57:0,5.41,25.50,-33.36,42.34
11:11:57:1,6.07,25.82,-32.40,41.87
11:11:57:1,6.08,25.85,-32.34,41.85
11:11:57:1,5.92,26.01,-32.19,41.81
11:11:57:1,6.23,26.19,-32.25,42.01
11:11:57:1,6.78,26.52,-32.36,42.38
11:11:57:1,7.43,26.96,-31.93,42.44
11:11:57:2,7.81,27.21,-31.69,42.49
11:11:57:2,9.05,25.03,-31.99,41.62
11:11:57:2,9.16,24.87,-32.06,41.60
11:11:57:2,8.83,26.18,-33.03,43.06
11:11:57:2,8.73,26.18,-32.61,42.72
11:11:57:2,8.49,26.18,-31.69,41.97
11:11:57:3,8.89,25.78,-31.10,41.36
11:11:57:3,9.18,25.50,-30.68,40.93
11:11:57:3,10.94,26.08,-30.11,41.31
11:11:57:3,11.23,26.18,-30.01,41.38
11:11:57:3,11.40,25.32,-29.51,40.52
11:11:57:4,11.45,25.28,-29.73,40.67
11:11:57:4,11.57,25.15,-30.35,41.08
11:11:57:4,10.56,25.98,-29.72,40.86
11:11:57:4,9.69,26.69,-29.17,40.71
11:11:57:4,9.97,26.14,-29.17,40.42
11:11:57:4,10.03,26.01,-29.17,40.35
11:11:57:5,11.23,25.15,-28.34,39.52
11:11:57:5,11.01,25.15,-28.34,39.46
11:11:57:5,10.20,25.15,-28.34,39.24
11:11:57:5,9.87,25.65,-28.01,39.24
11:11:57:5,9.52,26.18,-27.67,39.26
11:11:57:5,12.37,25.66,-27.41,39.53
11:11:57:5,13.28,25.50,-27.33,39.67
11:11:57:6,14.65,24.81,-28.34,40.41
11:11:57:6,14.14,24.87,-28.34,40.26
11:11:57:6,11.57,25.15,-28.34,39.62
